Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
650,Update phpdoc (#539),0.7090841,Update UpdateUserProfileInformation.php (#247),,1
651,text-left on team role descriptions (#865),0.6350906,Better handle situations where a user's role on a team is undefined (#905),,0
652,Change flag to --composer= option accepting path,0.49649435,Add --composer option to the install command (#607),Remove calls to .url() Explicitly require ^1.0 Add back ^1.0 constraint,0
653,Add z-index to the modal (#633),0.99999994,Add z-index to the modal (#633),[2.x] Fix invalid key name,1
654,Skip tests for team invitations if disabled (#1063),0.87231904,Skip tests for team invitations if disabled by @jradtilbrook in link,,1
655,style changes,0.6458869,Style improvements by @jessarcher in link,,0
656,Make cancel link translatable (#592),1.0,Make cancel link translatable (#592),Co-authored-by: Marek Szymczuk marek@osiemsiedem.com,1
657,fixing bugs,0.62555045,"Fix bugs with method names (d85870d, 54a3db6)",Co-authored-by: Marek Szymczuk marek@osiemsiedem.com,0
658,Configure Purgecss for Tailwind (#10),0.9710608,"Configure Purgecss for Tailwind (#10, af9bba5)",Co-authored-by: Marek Szymczuk marek@osiemsiedem.com,1
659,Add Inertia-based Forgot Password,0.57116663,Set fully url forget and reset password action (#136),,0
660,[2.x] Improve translation string (#457),0.77904826,Translates more strings (#101),,1
661,jetstream docs,0.6406742,Add Jetstream route prefix config (#362),,0
662,Consistently use array-syntax for validation rules (#146),0.5695145,Priorize 'accepted' validation rule for terms checkbox (#980),,0
663,Inertia: Remove Vue i18n (#560),0.6465677,Update inertiajs/inertia-laravel to ^0.6.3 by @ashleyshenton in link,,0
664,Merge remote-tracking branch 'origin/2.x' into 2.x,0.46707416,Move Jetstream components to Components directory by @jessarcher in link,,0
665,Remove unused form params (#460),0.55220604,Remove unused Vue components (#596),Conflicts: CHANGELOG.md,0
666,link to package,0.55856836,Migrate to modules by @timacdonald in link,,0
667,Use Inertia::location() (#545),0.6586647,Use inertia link (991457c),Inertia-Remove outline-none style from Button Remove outline-none style from Button Remove focus outline-none style Remove focus outline-none styles,0
668,Change logo to work on Dark Theme (#887),0.53223825,Replace shadow-outline with ring (#751)﻿,Fix ID for Email Input Keyboard Navigation on Role Management Modal Keyboard Nav for Role Management Inertia Modal,0
669,Merge pull request #623 from talelmishali/patch-1,0.52044874,Make cancel link translatable (#592),,0
670,[1.x] Update TwoFactorAuthenticationForm.vue (#417),0.9839154,Update TwoFactorAuthenticationForm.vue (#417),,1
671,Update PULL_REQUEST_TEMPLATE.md (#509),0.5512266,Update  tags & implement  management (#832),,0
672,Cleanup,0.47830474,Update purge settings (36c4685),,0
673,udpate UPGRADE.md,0.51226145,Update NPM dependencies (#767),,0
674,Remove unnecessary blank line,0.4629816,Removed,,0
675,Remove unnecessary classes (#735),0.7951405,Remove unnecessary CSS classes (#735),Update TwoFactorAuthenticationForm.vue Adding matching styles for fix applied to Livewire to resolve issue with QR code not being read by authenticator if back ground is dark and right up against QR Code image. Update TwoFactorAuthenticationForm.vue,1
676,Add key of v-for teams (#239),0.9999998,Add key of v-for teams (#239),Update two-factor-authentication-form.blade.php I had an issue where I couldn't scan the barcode when setting up 2FA. Determined the issue was using darkmode tailwind css styling. The Google authenticator app and VIP Access Authenticator don't pick up the barcode if it has a dark background right up against it. Add a p-4 white background resolved the issue on both apps. Propose adding this white border out of the box to prevent this issue if the user chooses a dark color adjacent to the barcode. Update two-factor-authentication-form.blade.php,1
677,Fix multiple issues found during testing,0.71588975,Fix test (d24c41b),PHP8 Support,1
678,"js/Jetstream->js/Components, removed publishing ValidationErrors.vue (#1210)",0.61203253,"Remove ""Jet"" component prefix by @jessarcher in link",,0
679,Fix HasTeams trait to be able to use queries with('currentTeam') (#173),0.91766834,Fix HasTeams trait to be able to use queries (#173),Fix composer memory limit crashes Rename package to packages Co-authored-by: Claudio Dekker claudiodekker@users.noreply.github.com,1
680,"[2.x] Dispatching events before creating teams, adding members, and inviting members. (#400)",0.6838784,Use custom TeamInvitation model in TeamInvitationController (#892)﻿,,0
681,[2.x] Inertia v1 (#1219),0.82754946,Inertia v1 by @jessarcher in link,,1
682,"Revert ""Update dropdown.blade.php (#817)"" (#821)",0.67110777,Update UpdateUserProfileInformation.php (#247),delete a users token once user is deleted,0
683,feat(components): merge action-section attributes (#898),0.93178046,Merge action-section attributes (#898)﻿,,1
684,Show the banner if there's a new message (#1045),0.6257787,Fix banner not showing again if dismissed by the user by @LucaRed in link,,0
685,Merge branch 'master' into upgrade-inertia,0.37882993,Update purge settings (36c4685),Update DeleteUser.php delete the users profile image Update DeleteUserWithTeams.php delete the users profile picture add check if managesProfilePhotos is active Update stubs/app/Actions/Jetstream/DeleteUser.php Co-authored-by: Claudio Dekker 1752195+claudiodekker@users.noreply.github.com Update stubs/app/Actions/Jetstream/DeleteUserWithTeams.php Co-authored-by: Claudio Dekker 1752195+claudiodekker@users.noreply.github.com Update stubs/app/Actions/Jetstream/DeleteUserWithTeams.php Co-authored-by: Claudio Dekker 1752195+claudiodekker@users.noreply.github.com move Feature check to HasProfilePhoto trait add HasProfilePhoto trait to fixture fix linting Co-authored-by: Claudio Dekker 1752195+claudiodekker@users.noreply.github.com,0
686,Update UPGRADE.md,0.58210087,Update NPM dependencies (#767),,0
687,[2.x] Vite (#1068),0.6359043,Vite by @jessarcher in link,,0
688,fix: Not requiring Ziggy on ShareInertiaData middleware. (#1024),0.9177908,Not require Ziggy on ShareInertiaData middleware. by @xiCO2k in link,,1
689,Use KeyboardEvent key attribute for Escape (#911),0.99999994,Use KeyboardEvent key attribute for Escape (#911)﻿,"dispatch events before team creation, invitations, and member addition add InvitingTeamMember event",1
690,Merge branch 'vue3' into 2.x,0.43150464,Update TwoFactorAuthenticationForm.vue (#417),,0
691,switch to Laravel 8.37 >= anonymous migrations (#961),0.9988175,Switch to Laravel 8.37 >= anonymous migrations (#961),,1
692,Include autocomplete on all relevant elements. (#13),0.99117154,Include autocomplete on all relevant elements (#13),Conflicts: src/Console/InstallCommand.php,1
693,add default reloading to jestream stacks (#1080),0.6459546,Add default view / routes reloading to jetstream stacks by @timacdonald in link,fix phpdoc Update src/Http/Livewire/LogoutOtherBrowserSessionsForm.php Co-authored-by: Marek Szymczuk marek@osiemsiedem.com Co-authored-by: Taylor Otwell taylor@laravel.com Co-authored-by: Marek Szymczuk marek@osiemsiedem.com,0
694,typo,0.4226929,Fix typo by @nhedger in link,,0
695,update mimes,0.8525449,Update mimes (90b6d1b),,1
696,Remove toResponse chains,0.5236698,Remove redundant remove-member link by @devnll in link,Slot Empty Checking & Return Default Value Component slot return always HtmlString. That's why while using  isset isn't checking & default 'saved.' text not showing. isEmpty() check could show default message. Update action-message.blade.php Co-authored-by: Dries Vints dries@vints.io,0
697,Fixed a content reflow issue on slower connection in profile info form. (#929),0.59557974,Fix if user logs out when viewing the 2FA Form by @jjhamkuijpers in link,,0
698,install webpack config,0.6616124,Separate webpack (#927),Simplify banner component Fix truncation of long messages,0
699,Fix outdated remark,0.5653613,Update wording (055be85)﻿,,0
700,add note on email verification,0.6813574,Fix disabled email verification mode by @driesvints in link,,0
701,Use Inertia Middleware instead,0.59639716,Use inertia link (991457c),,0
702,Formatting,0.44365942,Revert layout changes (915c797),,0
703,Update modal.blade.php (#212),0.73040307,Update UpdateUserProfileInformation.php (#247),,1
704,[2.x] Support both CommonMark v1 & v2 (#845),0.9605372,Support both CommonMark v1 & v2 (#845),,1
705,Replace shadow-outline with ring (#751),0.99999976,Replace shadow-outline with ring (#751)﻿,,1
706,Check for session before attempting to invalidate (#750),0.9999999,Check for session before attempting to invalidate (#750),"Lock inertiajs/inertia-laravel to ^0.2.4 (#371) Prevent body from scrolling when modal is open Replace flex-centering with mx-auto Make Modal scrollable inset-0, overflow-y-auto - scroll the modal py-6 - add bottom padding for the modal parent Fix for FF Replace parent padding-bottom to child margin-bottom as described here link Inertia: Replace flex-centering with mx-auto Inertia: Make Modal scrollable Inertia: Fix for FF Update InstallCommand.php Co-authored-by: Claudio Dekker 1752195+claudiodekker@users.noreply.github.com Co-authored-by: Taylor Otwell taylor@laravel.com",1
707,Test team features only when active (#698),1.0,Test team features only when active (#698),,1
708,use inertia progress,0.8481179,Use inertia progress (c1f1fa0),,1
709,Exported webpack configuration separate file,0.6658766,Separate webpack (#927),Make team show use policies Fix style Fix style Change show to view,0
710,fix wrong variable,0.685223,Fix incorrect variable (afc89ad),support the confirm password view add blade confirm password screen,0
711,[2.x] Fix overflow hidden issue with overlaping elements inside form section (#668),0.97745085,Fix overflow hidden issue with overlaping elements inside form section (#668)﻿,,1
712,Merge pull request #8 from Larsklopstra/patch-1,0.48386323,Merge action-section attributes (#898)﻿,,0
713,"Revert ""Update nav menu dark text to be consistent with nav link (#1225)"" (#1227)",0.5876051,Reverted dark mode support in link,Support for inviting external users to the application.,0
714,Merge branch '1.x',0.43163207,Merge action-section attributes (#898)﻿,,0
715,Allow Role's $name and $description to be translated (#798),1.0000002,Allow Role's $name and $description to be translated (#798),,1
716,Add Inertia-based Verify Email,0.60709083,Fix disabled email verification mode by @driesvints in link,Conflicts: CHANGELOG.md,0
717,Apply fixes from StyleCI (#25),0.5425588,Style improvements by @jessarcher in link,,0
718,[1.x] Add translation support  to confirms-password.blade.php component (#221),0.6357924,Update two-factor-authentication-form.blade.php by @vivante64 in link,Co-authored-by: Martins Fridenbergs martins.fridenbergs@mtcmedia.co.uk,0
719,Explicitly setting currentTeam relation on switchTeam to avoid refresh. (#331),0.5866327,Allow UpdateTeamNameForm in Livewire to hydrate all Team attributes (#676),,0
