Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
skip multiprocessing tests,0.587369,Fix type pikcle->pickle in multiprocessing test,,0
fix stop event,0.43240178,- after_start and before_stop now pass sanic as their first argument.  Current event listeners will need to be updated to accept the new argument,,0
this branch is broken,0.32483572,#2382 Downgrade warnings to backwater debug messages ,,0
fix multiple worker problem,0.564639,#2499 Sanic Server WorkerManager refactor,,0
Merge pull request #274 from AntonDnepr/cbw_fixes,0.5762115,This pull request encompasses a lot of bug fixes among other things.,Class based views fixes,0
removed debug from test,0.4722978,debug=True and --debug do NOT automatically run auto_reload,,0
tests&small update,0.46276855,#2287 Update host test function names so they are not overwritten,,0
add docstrings&updated docs,0.42437637,Fix document for logging,,0
added as_view,0.41643077,387 Added url_for method (Thanks to @subyraman),,0
Merge pull request #271 from easydaniel/master,0.4711736,To see the exhaustive list of pull requests included in this release see: ,Asyncpg example,0
Change Ellipsis to None for consistency,0.37201285,#2502 Fix a few typos,,0
Merge pull request #269 from r0fls/263,0.49862617,To see the exhaustive list of pull requests included in this release see: ,add configurable backlog,0
move backlog to run(),0.32994294,Ensure future added as a way to ensure execution of functions after an app starts #411 (Thanks to @r0fls),,0
Update sanic_asyncpg_example.py,0.6053967,1470 make Sanic.create_server return an asyncio.Server,Remove unused library,0
modify config to varbles,0.67174447,Config using from_envvar,,0
add example for asyncpg,0.5448756,AsyncioServer.init,,0
Merge pull request #270 from seemethere/add_server_event_tests,0.4999478,To see the exhaustive list of pull requests included in this release see: ,Add server event tests,0
Fix this to actually reflect current behavior,0.36970717,#2332 Make all deprecation notices consistent,,0
Add tests for server start/stop event functions,0.43316153,@app.before_server_stop,,0
add configurable backlog #263,0.5058905,#2354 Add config.update support for all config values,,0
Merge pull request #259 from yoloseem/route,0.4762494,To see the exhaustive list of pull requests included in this release see: ,Correct Router documentation,0
Merge pull request #255 from seemethere/add_more_verbose_debug_error_handling,0.5407893,This pull request encompasses a lot of bug fixes among other things.,Add more verbose debug error handling,0
Merge pull request #260 from yoloseem/gitign,0.5060807,To see the exhaustive list of pull requests included in this release see: ,Update .gitignore,0
Merge pull request #265 from youknowone/test-middleware-schedule,0.4637441,This pull request encompasses a lot of bug fixes among other things.,Prevent flooding of meaningless traceback in sanic_endpoint_test,0
Use constant PORT rather than literal in test code (#266),0.5947077,#2338 Cleanup ports on tests,,0
Merge pull request #209 from 38elements/protocol,0.47634056,To see the exhaustive list of pull requests included in this release see: ,Customizable protocol,0
Correct sanic.router.Router documentation,0.5832475,- [#2639](https://github.com/sanic-org/sanic/pull/2639) Addunquotetoadd_routemethod,,0
Cache request.json even when it's null or empty,0.5754018,request.is_cacheable,"In case of request body is set to {}, [] or null, even it's already processed, parsed_json won't be used due to its boolean evaluation.",0
Update .gitignore,0.35011664,1487 Remove deleted repo from extensions list, .python-version is generated by pyenv local command .eggs/ directory contains *.egg files,0
Prevent flooding of meaningless traceback in sanic_endpoint_test,0.53832674,#2405 Upgrade tests for sanic-routing changes,"When Sanic has an exception in a request middleware, it fails to save request object in results. In sanic_endpoint_test, because it always requires results to have both request and response objects, it prints traceback like attached example. It is not a user code and it doesn't give any information to users, it is better to suppress to print this kind of error. To fix it, this patch insert collect hook as first request middleware to guarantee to successfully run it always. ``` app = , method = 'get', uri = '/ping/', gather_request = True, loop = None debug = True, request_args = (), request_kwargs = {} _collect_request = ._collect_request at 0x11286c158> _collect_response = ._collect_response at 0x11286c378> def sanic_endpoint_test(app, method='get', uri='/', gather_request=True,                         loop=None, debug=False, *request_args,                         **request_kwargs):     results = []     exceptions = []      if gather_request:         @app.middleware         def _collect_request(request):             results.append(request)      async def _collect_response(sanic, loop):         try:             response = await local_request(method, uri, *request_args,                                            **request_kwargs)             results.append(response)         except Exception as e:             exceptions.append(e)         app.stop()      app.run(host=HOST, debug=debug, port=42101,             after_start=_collect_response, loop=loop)      if exceptions:         raise ValueError(""Exception during request: {}"".format(exceptions))      if gather_request:         try:             request, response = results  E               ValueError: not enough values to unpack (expected 2, got 1)  ../sanic/sanic/utils.py:46: ValueError ```",0
Merge pull request #235 from yoloseem/patch-1,0.52823526,To see the exhaustive list of pull requests included in this release see: ,Allow Sanic-inherited application,0
Merge pull request #236 from seanpar203/token_property,0.44505465,Update token attribute to function with/without Token: prefix #656 ,Add token property to request,0
Merge pull request #248 from youknowone/debuggable-typecheck,0.56453156,This pull request encompasses a lot of bug fixes among other things.,Handle hooks parameters in more debuggable way,0
Make exception tests test unhandled exceptions,0.51795363,Configuring fallback handlers on the ErrorHandler, Adds tests for unhandled exceptions Adds tests for unhandled exceptions in exception handlers Rewrites tests to utilize pytest fixtures (No need to create the app on import),0
Add more verbose error handling,0.63483226,#2262 Noisy exceptions - force logging of all exceptions," Adds logging to error messages in debug mode as pointed out in PR #249, while also improving the debug message.",0
Merge pull request #197 from r0fls/178,0.5005149,To see the exhaustive list of pull requests included in this release see: ,convert header values to strings,0
Merge branch 'master' into 178,0.31535327,2149 Remove Travis CI in favor of GitHub Actions,,0
Include more explicit loop for headers conversion,0.51070666,#2200 Accept header parsing,Also merges master changes into this PR for this branch,0
Merge pull request #243 from dutradda/add_remove_route_method,0.57998747,1568 Deprecate route removal.,created methods to remove a route from api/router,0
created methods to remove a route from api/router,0.5891622,1568 Deprecate route removal.,,0
add a flag to skip SIGINT and SIGTERM signals registration,0.5067748,Fix signals being shared amongst multiple Sanic apps #652 (Thanks to @38elements),,0
Merge pull request #252 from AntonDnepr/misprints,0.52160764,#2502 Fix a few typos,Small docs improvements,0
fix misprints&renaming,0.62368846,"#2269, #2329, #2333 Cleanup typos and fix language",,0
Merge branch 'master' into protocol,0.2984134,"#1869 Wrap run()'s ""protocol"" type annotation in Optional[]",,0
Improve custom_protocol.md,0.45473754,"#1869 Wrap run()'s ""protocol"" type annotation in Optional[]",,0
Fix format in custom_protocol.md,0.46873334,1477 Fix grammar in README.md,,0
Add document for custom protocol,0.40974116,"#1869 Wrap run()'s ""protocol"" type annotation in Optional[]",,0
Merge pull request #238 from r0fls/73,0.49112368,To see the exhaustive list of pull requests included in this release see: ,stop multiple worker server without sleep loop; issue #73,0
Handle hooks parameters in more debuggable way,0.3971577,Configuring fallback handlers on the ErrorHandler," not list() -> callable() The args of hooking parameters of Sanic have to be callables. For wrong parameters, errors will be generated from: listeners += args  By checking just list type, the raised error will be associated with [args] instead of args, which is not given by users. With this patch, the raised error will be associated with args. Then users can notice their argument was neither callable nor list in the easier way.  Function -> Functions in document Regarding the parameter as a list is harmless to the user code. But unawareness of its type can be list can limit the potent of the user code.",0
stop multiple worker server without sleep loop; issue #73,0.65230465,#2610 Kill server early on worker error,,0
Improve examples/custom_protocol.py,0.47233406,#2230 Refactor server.py into multi-file module,,0
Add test and example for custom protocol,0.5078644,#2194 HTTP unit tests with raw client,,0
Added test for new token property on request object.,0.59416884,Fix error where request.token() would fail if Authorization headers were not provided #731 ,,0
Added token property to request object.,0.6711271,Fix error where request.token() would fail if Authorization headers were not provided #731 ,,0
Allow Sanic-inherited application,0.5649675,"#2308 Auto extend application with Sanic Extensions if it is installed, and provide first class support for accessing the extensions",,0
Merge pull request #234 from seemethere/update_tests_to_use_tox,0.5031533,To see the exhaustive list of pull requests included in this release see: ,Change travis job to use tox,0
Update to make flake8 actually work,0.39558378,Bugfixes,,0
Change travis job to use tox,0.60812604,Addition of Python 3.6 to tox tests and travis tests (We will eventually be using the tox.ini as our main travis testing script as well),,0
Merge pull request #212 from r0fls/176,0.49118108,To see the exhaustive list of pull requests included in this release see: ,allow overriding logging basicConfig settings,0
Fix all docstring errors.,0.6677897,#2052 Fix some examples and docs,"When generating documentation with sphinx-apidoc, there are currently many docstring errors, mostly minor. This commit fixes all errors.",0
Use Sphinx for documentation.,0.61957645,"Greatly improved documentation along with sphinx compatibility (#229, thanks to @kdelwat)","This commit creates configuration files and an index page for documentation using Sphinx. The recommonmark package is used to enable Markdown support for Sphinx, using the Common Mark specification. This means that the current documentation doesn't need to be rewritten.",0
Update response docstrings to be explicit on whats returned.,0.6235803,#2327 Prevent sending multiple or mixed responses on a single request,,0
Updated json function docstrings to be more consistent.,0.45574993,"#1937  Added auto, text, and json fallback error handlers (in v21.3, the default will change form html to auto)",,0
Added docstrings to sanic.response.py for issue 41,0.6637548,#1218 Documentation for sanic.log.* is missing,,0
Added additional docstrings to blueprints.py,0.6337954,#2666 Remove deprecated __blueprintname__ property,,0
header format function,0.4687096,#2200 Accept header parsing,,0
type -> isinstance,0.40083116,#2330 Custom type casting on environment variables,,0
convert header values to strings,0.53409183,#2200 Accept header parsing,,0
Merge pull request #226 from seemethere/increment_019,0.49516147,To see the exhaustive list of pull requests included in this release see: ,Increment version to 0.1.9,0
Increment version to 0.1.9,0.5371067,#1893 Remove version section from setup.cfg,,0
Merge pull request #225 from seemethere/add_response_body_not_a_string_test,0.58651435,#1739 Deprecate body_bytes to merge into body,Add test for PR: #215,0
Add test for PR: #215,0.5336294,"#2311, #2324 Do not run tests for draft PRs",,0
Merge pull request #215 from cr0hn/patch-1,0.52521306,To see the exhaustive list of pull requests included in this release see: ,Improvement: avoid to encoding in each HTTP Response,0
"Use a try/except, it's a bit faster",0.47172654,sanic.exceptions.abort,Also reorder some imports and add some comments,0
Merge pull request #224 from seemethere/rewrite_static_files_tests,0.48229766,#2526 Cache control support for static files for returning 304 when appropriate,Rewrite static files tests,0
Rewrite static files tests,0.56177217,#2495 Prevent directory traversion with static files,Relates to PR #188 Changes include: - Rewriting to work with pytest fixtures and an actual static directory - Addition of a test that covers file paths that must be   unquoted as a uri,0
Merge pull request #188 from webtic/master,0.4798994,To see the exhaustive list of pull requests included in this release see: ,Find URL encoded filenames on the fs by decoding them first,0
Remove trailing whitespace,0.35245556,Fix content length mismatch in windows and other platform,,0
Rework conditionals to not be inline,0.39535654,Removed an un-needed if statement #662 (Thanks to @rsrdesarrollo),,0
Merge pull request #223 from r0fls/115,0.50411266,To see the exhaustive list of pull requests included in this release see: ,Raise error if response is malformed.,0
Raise error if response is malformed. Issue #115,0.7941166,New raising of error if an invalid response is returned,,1
Merge pull request #222 from seemethere/add_py36_testing,0.5055202,#2505 Replace Unsupported Python Version Number from the Contributing Doc,Adds python36 to tox.ini and .travis.yml,0
Adds python36 to tox.ini and .travis.yml,0.7698669,Addition of Python 3.6 to tox tests and travis tests (We will eventually be using the tox.ini as our main travis testing script as well),,1
Merge pull request #220 from kgantsov/master,0.48348564,To see the exhaustive list of pull requests included in this release see: ,Make golang performance test return JSON instead of string,0
Refactor arguments of run function,0.4618913,"#1869 Wrap run()'s ""protocol"" type annotation in Optional[]",,0
Make golang performance test return JSON instead of string,0.34866259,1499 Add Route Resolution Benchmarking to Unit Test,,0
Merge pull request #217 from cr0hn/patch-3,0.5202977,To see the exhaustive list of pull requests included in this release see: ,Upgraded Middlewares doc: Explain how to chain two (or more) middlewares,0
Refactor arguments of serve function,0.4400232,$ sanic ./path/to/directory/        # simple serve,,0
allow overriding logging.basicConfig,0.5520977,Fix document for logging,,0
Fix some verbage,0.5290677,"#2269, #2329, #2333 Cleanup typos and fix language",,0
Merge pull request #216 from cr0hn/patch-2,0.51497674,To see the exhaustive list of pull requests included in this release see: ,Apply response Middleware always,0
Merge pull request #210 from kdelwat/testing-documentation,0.5051714,To see the exhaustive list of pull requests included in this release see: ,Create documentation for testing server endpoints.,0
Merge pull request #211 from rmno/master,0.49540836,To see the exhaustive list of pull requests included in this release see: ,Fixed import error in docs,0
Explain how to chain two (or more) middlewares ,0.5322039,#2398 Document middleware on_request and on_response,A funny and useful examples about how to chain middlewares.,0
Apply response Middleware always,0.6921018,#2398 Document middleware on_request and on_response,"Response middleware are useful to apply some post-process information, just before send to the user. For example: Add some HTTP headers (security headers, for example), remove ""Server"" banner (for security reasons) or cookie management.  The change is very very simple: although an ""request"" middleware has produced any response, we'll even apply the response middlewares.",0
Improvement,0.44276217,Improved Documentation,improvement: support fo binary data as a input. This do that the response process has more performance because not encoding needed.,0
Make it possible to disable the logo by subclassing Config,0.5840974,Custom LOGO setting,,0
Fixed import error,0.6232805,Fix ImportError not preserved in __main__.py #665 (Thanks to @pyx),,0
Create documentation for testing server endpoints.,0.46439275,#2194 HTTP unit tests with raw client,Currently the sanic.utils functionality is undocumented. This provides information on the interface as well as a complete example of testing a server endpoint.,0
Customizable protocol,0.46483207,"#1869 Wrap run()'s ""protocol"" type annotation in Optional[]",,0
Merge pull request #200 from 38elements/invalid-usage,0.46564847,#2306 Removal of deprecated items,Change HttpParserError process,0
Change HttpParserError process,0.55454934,#2545 Standardize init of exceptions for more consistent control of HTTP responses using exceptions,,0
added documentation for configuration,0.8375924,Add missed documentation for config section.,,1
restored accidentally degraded doc string,0.43116915,#1865 Fixing rst format issue that was hiding documentation,,0
added tests and small fixes for config,0.59791076,#2354 Add config.update support for all config values,,0
added methods to load config from a file,0.8749341,199 Add methods to load configs from a file (Thanks to @Tim-Erwin),,1
Merge pull request #198 from sagnew/patch-2,0.5006169,This pull request encompasses a lot of bug fixes among other things.,Fix quotes in sample code for consistency,0
Fix quotes in sample code for consistency,0.59009206,Fix missing quotes in decorator example,,0
Merge pull request #171 from jpiasetz/convert_dict_to_set,0.4705781,"Removed the multidict requirement with our own implementation of CIDict (#302, #328)",Convert connections dict to set,0
Fix leftover blank line,0.36145446,Fix content length mismatch in windows and other platform,flake8 build failed here: https://travis-ci.org/channelcat/sanic/builds/183991976,0
Merge branch 'master' into convert_dict_to_set,0.33176777,#2230 Refactor server.py into multi-file module,,0
Merge pull request #194 from sagnew/patch-1,0.5130341,To see the exhaustive list of pull requests included in this release see: ,Fix PEP8 in Hello World example,0
Fix PEP8 in Hello World example,0.4714833,#2305 Fix examples to use modern implementations,,0
remove trailing space,0.31359124,1594 Fix strict slashes behavior.,,0
Merge pull request #193 from r0fls/jinja-example,0.44308352,To see the exhaustive list of pull requests included in this release see: ,add jinja example,0
add jinja example,0.28030074,387 Added url_for method (Thanks to @subyraman),,0
Merge pull request #170 from jpiasetz/convert_lambda_to_partial,0.40463495,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,Convert server lambda to partial,0
added a comment on why to decode the file_path,0.5268957,#2506 Use pathlib for path resolution (for static file serving),,0
Merge pull request #189 from AntonDnepr/aiopg_examples,0.49377853,To see the exhaustive list of pull requests included in this release see: ,Aiopg examples,0
Merge pull request #190 from kamyarg/master,0.4637566,To see the exhaustive list of pull requests included in this release see: ,url params docs typo fix,0
url params docs typo fix,0.6036839,2164 Fix typo in documentation,add missing '>' in url params docs example,0
aiopg with sqlalchemy example,0.32831368,2127 Make sure ASGI ws subprotocols is a list,,0
pep8&improvements,0.46183753,Bugfixes and issues resolved,,0
improvements for aiopg example,0.37372914,#2305 Fix examples to use modern implementations,,0
add sanic aiopg example with raw sql,0.5362843,#1866 Add sanic as an entry point command,,0
Find URL encoded filenames on the fs by decoding them first,0.42966002,"Using ""filename"" keyword in url_for on a file route",,0
Merge pull request #183 from 38elements/payload-too-large,0.49929467,- Fix: Incomplete file reads on medium+ sized post requests,Change Payload Too Large process,0
Merge pull request #186 from r0fls/master,0.5043049,To see the exhaustive list of pull requests included in this release see: ,return 400 on invalid json post data,0
return 400 on invalid json post data,0.67126405,New raising of error if an invalid response is returned,,0
Merge pull request #185 from 1a23456789/master,0.48734802,To see the exhaustive list of pull requests included in this release see: ,Fix test_request_timeout.py,0
Fix test_request_timeout.py,0.5367227,f8a6af1 Rename the http module to helpers to prevent conflicts with the built-in Python http library (fixes #1323),"This increases sleep time, Because sometimes timeout error does not occur.",0
Change Payload Too Large process,0.40785572,- Fix: Incomplete file reads on medium+ sized post requests,"When Payload Too Large occurs, it uses error handler.",0
Merge pull request #173 from jackfischer/master,0.46167934,To see the exhaustive list of pull requests included in this release see: ,fix for cookie header capitalization bug,0
test for http2 lowercase header cookies,0.57857454,2097 Allow case-insensitive HTTP Upgrade header,,0
Merge branch 'master' of git://github.com/channelcat/sanic,0.50356483,https://github.com/sanic-org/sanic/commit/3a1a9f071df24e2fe0ff5aac7d529019034fe898,,0
Merge pull request #175 from Derrreks/master,0.4982322,To see the exhaustive list of pull requests included in this release see: ,Improving comments,0
Merge pull request #177 from seemethere/increment_version,0.54768145,To see the exhaustive list of pull requests included in this release see: ,Increment version to 0.1.8,0
Increment version to 0.1.8,0.5178301,#1893 Remove version section from setup.cfg,,0
Merge pull request #172 from 38elements/timeout,0.43902916,To see the exhaustive list of pull requests included in this release see: ,Change request timeout process,0
fixing line length,0.4259078,Fix content length mismatch in windows and other platform,,0
improving comments and examples,0.5892981,Improved Documentation,,0
Merge pull request #167 from AntonDnepr/class-based-views,0.56050926,Updates to class based views to make them thread safe #274 (Thank you to @AntonDnepr),Class based views,0
Merge pull request #169 from jpiasetz/simplify_imports,0.44662142,#2173 Remove Duplicated Dependencies and PEP 517 Support ,Use explicit import for httptools,0
refactoring cookies,0.6316516,- #2706 Add convenience methods for cookie creation and deletion,,0
fix for cookie header capitalization bug,0.5579339,2097 Allow case-insensitive HTTP Upgrade header,,0
before process,0.4360848,http.handler.before,,0
Use default error process,0.5604998,Configuring fallback handlers on the ErrorHandler,,0
rename&remove redundant code,0.5992213,#2044 Code cleanup and refactoring,,0
changes in doc,0.527262,#2052 Fix some examples and docs,,0
Add status code,0.5705162,Now allow unknown status codes per #643 (Thanks to @aryeh),,0
Change sleep time,0.28617418,Add interval sleep in reloader by @ahopkins in https://github.com/sanic-org/sanic/pull/2595,,0
Use write_response,0.549033,"response = text(""..."")",,0
Change Request timeout process,0.74066794,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)","This add a request timeout exception. It cancels task, when request is timeout.",1
Use explicit import for httptools,0.597862,Pinned httptools requirement to version 0.0.10+,Explicit importing the parser and the exception to save a name lookup.,0
Convert connections dict to set,0.4362476,Config using from_object,Connections don't need to be a dict since the value is never used,0
Convert server lambda to partial,0.3459444,#2229 Refactor HttpProtocol into a base class,Partials are faster then lambdas for repeated calls.,0
pep8 fixes,0.6017877,Bugfixes,,0
update readme,0.52557856,Fix doc for latest blueprint code,,0
class based views implementation for sanic,0.572845,@amitay87 made their first contribution in https://github.com/sanic-org/sanic/pull/2461,,0
Merge pull request #163 from channelcat/request-data-vars,0.45263773,#2032 Add raw header info to request object,Access Request like a dictionary Closes #129 #132,0
Adding a new line,0.2767459,"Adds a slug param type, example: <foo:slug>",,0
Merge pull request #160 from jiajunhuang/log,0.43670672,To see the exhaustive list of pull requests included in this release see: ,fix the way using logging.exception,0
Merge pull request #165 from abhishek7/master,0.47825742,To see the exhaustive list of pull requests included in this release see: ,Revised error message in server.py (Issue #157),0
Fixed Exception error log on line 157 of server.py,0.6434512,#2230 Refactor server.py into multi-file module,,0
Fixing import of CIMultiDict,0.41182768,Fix ImportError not preserved in __main__.py #665 (Thanks to @pyx),,0
Updated test terminology,0.50090826,#2287 Update host test function names so they are not overwritten,,0
Merged with master,0.23918228,NO RELEASE,,0
Fixed new test error with aiohttp,0.55258244,1562 Switch to use request-async for test_client from aiohttp,,0
Added shared request data,0.48604888,#2516 Add request properties for HTTP method info:,,0
Merge pull request #162 from r0fls/ciheaders,0.4910931,To see the exhaustive list of pull requests included in this release see: ,Update headers to use CIMultiDict instead of dict.,0
Update headers to use CIMultiDict instead of dict,0.49751374,#2696 Add header accessors as properties,,0
fix the way using logging.exception,0.708319,#2262 Noisy exceptions - force logging of all exceptions,,1
Merge pull request #159 from r0fls/namedefault,0.49331096,To see the exhaustive list of pull requests included in this release see: ,provide default app name,0
update readme example to use default,0.55908906,Fix doc for latest blueprint code,,0
provide default app name,0.84702086,Provide a default app name #159,,1
Merge pull request #154 from jackfischer/master,0.45076782,To see the exhaustive list of pull requests included in this release see: ,Example for using error_handler,0
Merge pull request #155 from seemethere/fix_flake8_errors,0.53188485,This pull request encompasses a lot of bug fixes among other things.,Fix the flake8 error caused by new flake8 version,0
Fix the flake8 error caused by new flake8 version,0.40199172,#1842 Fix static _handler pickling error,,0
improved default handling,0.4661486,2136 CLI improvements with new optional params,,0
Example for using error_handler,0.69438756,Configuring fallback handlers on the ErrorHandler,,0
Merge pull request #149 from asvetlov/patch-1,0.50642455,To see the exhaustive list of pull requests included in this release see: ,aiohttp is slightly faster actually,0
Caching example (#150),0.50390697,request.is_cacheable,  Caching example using aiocache   Caching example using aiocache   Added aiocache to requirements   Fixed example with newest aiocache ,0
aiohttp is slightly faster actually,0.40390038,1562 Switch to use request-async for test_client from aiohttp,Disabling access log increases RPS a lot,0
Merge pull request #148 from gitter-badger/gitter-badge,0.4224994,To see the exhaustive list of pull requests included in this release see: ,Add a Gitter chat badge to README.md,0
Add Gitter badge,0.3084293,https://github.com/channelcat/sanic/milestone/4?closed=1,,0
Merge pull request #147 from webtic/master,0.47706306,To see the exhaustive list of pull requests included in this release see: ,Add the client address to the request header,0
Update variable name,0.32871863,#2287 Update host test function names so they are not overwritten,Give ra a more explicit name,0
Merge pull request #145 from pahaz/fix-request-parse-multipart-form,0.5783193,- [#2625](https://github.com/sanic-org/sanic/pull/2625) Filename normalisation of form-data/multipart file uploads,Fix request parse multipart form,0
pass flake8 tests,0.4087926,"#2311, #2324 Do not run tests for draft PRs",,0
fix whitespace,0.4484274,Fix content length mismatch in windows and other platform,,0
Add the client address to the request header,0.557626,#2032 Add raw header info to request object,,0
docs(request): return value docstring,0.49754047,#2409 Add missing documentation for Request.respond,,0
fix(request): parse_multipart_form should return RequestParameters,0.50823885,- [#2625](https://github.com/sanic-org/sanic/pull/2625) Filename normalisation of form-data/multipart file uploads,I have this code: form = FileForm(request.files) and it raise error because the request.files is dict but RequestParameters is expected =/,0
fix(request.py): problem in case of request without content-type header (#142),0.62036157,f8a6af1 Rename the http module to helpers to prevent conflicts with the built-in Python http library (fixes #1323),  fix(request.py): exception if access request.form on GET request   fix(request): just make a unification (parsed_form and parsed_files) + RFC fixes   parsed_form and parsed_files must be a RequestParameters type in all cases!,0
fix(blueprints): @middleware IndexError (#139),0.6085162,Resolve bug with middleware in Blueprint Group when passed callable,,0
Caching example using aiocache (#140),0.46702963,"#2447, #2486 Improved API to support setting cache control headers",  Keep-alive requests stay open if communicating   time.time faster than loop.time?   Fix flake8   Add aiofiles to requirements.txt   Caching example using aiocache   Caching example using aiocache   Added aiocache to requirements ,0
Merge pull request #141 from seemethere/fix_query_tests,0.5318015,This pull request encompasses a lot of bug fixes among other things.,Fix value error for query string test,0
Fix value error for query string test,0.51835585,#2415 Better exception for bad URL parsing,,0
Merge pull request #128 from channelcat/keep-alive-timeout-fix,0.48720637,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)",Keep alive timeout fix,0
Merge pull request #138 from seemethere/add_aiofiles_requirements,0.6059417,[#1967][] Update aiofile version requirements,Add aiofiles to requirements.txt,0
Add aiofiles to requirements.txt,0.59753674,[#1967][] Update aiofile version requirements,,0
Merge pull request #125 from clenimar/fix-comments,0.4923014,This pull request encompasses a lot of bug fixes among other things.,Fix comments over-indentation,0
Merge pull request #137 from imbolc/upload-without-content-type,0.44494638,- [#2625](https://github.com/sanic-org/sanic/pull/2625) Filename normalisation of form-data/multipart file uploads,Fix upload without content-type,0
Fix upload without content-type,0.48556298,Unknown static file mimetype is sent as application/octet-stream,,0
Merge pull request #135 from Sharpek/master,0.46248263,To see the exhaustive list of pull requests included in this release see: ,Add loop kwargs to sanic_endpoint_test,0
Merge pull request #134 from RyanKung/patch-1,0.5195031,This pull request encompasses a lot of bug fixes among other things.,Update README.md,0
Add loop kwargs to sanic_endpoint_test,0.5170374,"Sanic.start_method = ""fork""",,0
Update README.md,0.603588,1477 Fix grammar in README.md,via flake8,0
time.time faster than loop.time?,0.21976691,[#1972][] Speed optimization in request handler,,0
Keep-alive requests stay open if communicating,0.5401015,"2268 Make HTTP connections start in IDLE stage, avoiding delays and error messages",,0
Fix comments over-indentation,0.3179188,1477 Fix grammar in README.md,,0
Merge pull request #119 from jackfischer/master,0.4736889,To see the exhaustive list of pull requests included in this release see: ,Add example with async http requests (Issue #96),0
add example with async http requests,0.49027127,"2268 Make HTTP connections start in IDLE stage, avoiding delays and error messages",,0
Merge pull request #111 from channelcat/reverse-static,0.4436956,To see the exhaustive list of pull requests included in this release see: ,Reverse static arguments,0
Reverse static arguments,0.5057007,Cannot have multiple app.static() without using the named param,,0
Merge pull request #110 from channelcat/cookies-lazy-creation,0.567512,- #2706 Add convenience methods for cookie creation and deletion,Lazy cookie creation,0
Upped to version 0.1.6,0.573709,Version 20.12.0,,0
Fix flake8 issues,0.4343331,Bugfixes,,0
Lazy cookie creation,0.7171366,- Lazy Cookie Setting (slight speed improvement when not setting cookies),,1
Merge pull request #104 from channelcat/pr/101,0.46004456,To see the exhaustive list of pull requests included in this release see: ,Static file support,0
Merge pull request #105 from channelcat/blueprint-ordering,0.51665676,Fix doc for latest blueprint code,Added blueprint order test and used deques to add blueprints,0
Added blueprint order test and used deques to add blueprints,0.49208382,- Blueprint listeners and ordering,,0
Merge pull request #103 from pcdinh/master,0.5034448,To see the exhaustive list of pull requests included in this release see: ,Made Pylint happy: clean up some unused variables,0
Made static file serving part of Sanic,0.6763583,- Static file support,"Added sanic.static, blueprint.static, documentation, and testing",0
Merge pull request #100 from chhsiao90/test-router,0.4708557,To see the exhaustive list of pull requests included in this release see: ,Add test for method not allow situation,0
Static middleware,0.6058161,#2398 Document middleware on_request and on_response,,0
Add test for method not allow situation,0.41888314,#2290 Add contextual exceptions,,0
e is an unused variable. Safe to remove,0.44000998,Removed an un-needed if statement #662 (Thanks to @rsrdesarrollo),,0
w is unused variable to it is safe to suppress Pylint warning using _,0.48235583,#1924 Adding --strict-markers for pytest,(underscore),0
Releasing 0.1.5,0.60401154,"If you're wondering why 0.5.3 exists and there's no change-log for it, the release was actually botched by my error.",,0
Merge pull request #99 from channelcat/fix-incomplete-body,0.5487349,#1739 Deprecate body_bytes to merge into body,Fix incomplete request body being read,0
Fix incomplete request body being read,0.69397163,- Fix: Incomplete file reads on medium+ sized post requests,,0
Merge pull request #87 from channelcat/blueprint-extras,0.49626523,Fix doc for latest blueprint code,Blueprint start/stop listeners + ordering,0
Merge pull request #98 from channelcat/cookies,0.41478065,To see the exhaustive list of pull requests included in this release see: ,Adding cookie capabilities for issue #74,0
Merge pull request #95 from narzeja/example_peewee_async,0.4392746,To see the exhaustive list of pull requests included in this release see: ,Provide example of using peewee_async with Sanic,0
increased server event handler type flexibility,0.55759466,"handler type name prefixes removed (static, websocket, etc)",,0
Adding cookie capabilities for issue #74,0.6537274,- #2706 Add convenience methods for cookie creation and deletion,,0
Merge pull request #93 from rogererens/patch-1,0.50716794,To see the exhaustive list of pull requests included in this release see: ,Fix typos,0
Merge pull request #91 from pcdinh/master,0.5113652,To see the exhaustive list of pull requests included in this release see: ,Document request.body as a way to get raw POST body,0
Merge pull request #94 from narzeja/bugfix_missing_req_bp_doc,0.5572965,This pull request encompasses a lot of bug fixes among other things.,Simple blueprint was missing the 'request' parameter,0
Merge branch 'master' of https://github.com/pcdinh/sanic,0.53790414,https://github.com/sanic-org/sanic/commit/3a1a9f071df24e2fe0ff5aac7d529019034fe898,,0
better get example,0.3417043,    Example-Field: Baz,,0
better POST example,0.31684005,Improved Documentation,,0
post method doc,0.31707674,2170 Additional methods for attaching HTTPMethodView,,0
post method requires 'GET',0.49206844,#2516 Add request properties for HTTP method info:,,0
a bit more informative return value when posting,0.36845982,New raising of error if an invalid response is returned,,0
fix method naming conflict,0.4676773,#2461 Update example to match current application naming standards,,0
Provide example of using peewee_async with Sanic,0.59603727,1470 make Sanic.create_server return an asyncio.Server,,0
