Index,Message,Description,Message Abstract,Description Abstract
14103,builder/docker: use exec for v1.4+,,builder/docker: use exec for v1.4+,
14104,Merge branch 'donaldguy-docker-exec-by-version' into f-docker,,Merge branch 'donaldguy-docker-exec-by-version' into f-docker,
14105,Merge branch 'docker-exec-by-version' of https://github.com/donaldguy/packer into donaldguy-docker-exec-by-version,,Merge branch 'docker-exec-by-version' of link into donaldguy-docker-exec-by-version,
14106,builder/docker: fix config parsing,,builder/docker: fix config parsing,
14107,update README,,update README,
14108,update CHANGELOG,,update CHANGELOG,
14109,Merge branch 'f-packer-push-name',,Merge branch 'f-packer-push-name',
14110,packer: try to fix flaky test,,packer: try to fix flaky test,
14111,packer: automatically validate when creating a core,,packer: automatically validate when creating a core,
14112,packer: test for environment variables interpolation,,packer: test for environment variables interpolation,
14113,builder/amazon/common: fix compilation issues with latest libs,,builder/amazon/common: fix compilation issues with latest libs,
14114,builder/amazon: fix test failures,,builder/amazon: fix test failures,
14115,update CHANGELOG,,update CHANGELOG,
14116,Merge pull request #2000 from cyberhouse/ifconfig-regex,Make the Vmware build extract the host IP properly from ifconfig stdout,Merge pull request #2000 from cyberhouse/ifconfig-regex,Make the Vmware build extract the host IP properly from ifconfig stdout
14117,update CHANGELOG,,update CHANGELOG,
14118,Merge pull request #1989 from marcomorain/upper-case-mac-address,Fix for VMWare on OSX – MAC address can be upper or lower case,Merge pull request #1989 from marcomorain/upper-case-mac-address,Fix for VMWare on OSX – MAC address can be upper or lower case
14119,Merge pull request #1997 from justincampbell/vagrant-post-processor-execution-order,Clarify doubly-nested array use in post-processors,Merge pull request #1997 from justincampbell/vagrant-post-processor-execution-order,Clarify doubly-nested array use in post-processors
14120,update CHANGELOG,,update CHANGELOG,
14121,Merge pull request #1930 from bhourigan/issue1929,Prepending -i to sudo so PATH is inherited from profile.d scripts,Merge pull request #1930 from bhourigan/issue1929,Prepending -i to sudo so PATH is inherited from profile.d scripts
14122,update CHANGELOG,,update CHANGELOG,
14123,Merge branch 'aocsolutions-master',,Merge branch 'aocsolutions-master',
14124,Merge branch 'master' of https://github.com/aocsolutions/packer into aocsolutions-master,,Merge branch 'master' of link into aocsolutions-master,
14125,Merge pull request #2022 from mefellows/issue/2021,Report error during Temporary Security Group creation in AWS EBS builder,Merge pull request #2022 from mefellows/issue/2021,Report error during Temporary Security Group creation in AWS EBS builder
14126,Merge branch 'jen20-aws-sdk-go',,Merge branch 'jen20-aws-sdk-go',
14127,amazon/*: fix merge issues with lib switch,,amazon/*: fix merge issues with lib switch,
14128,Merge branch 'aws-sdk-go' of https://github.com/jen20/packer into jen20-aws-sdk-go,,Merge branch 'aws-sdk-go' of link into jen20-aws-sdk-go,
14129,update CHANGELOG,,update CHANGELOG,
14130,amazon/chroot: style,,amazon/chroot: style,
14131,Merge pull request #2046 from danschaffer/amazonchroot-volumes-retry-fix,builder/amazon/chroot: fix no attachments on volume error.,Merge pull request #2046 from danschaffer/amazonchroot-volumes-retry-fix,builder/amazon/chroot: fix no attachments on volume error.
14132,code.google.com/p/go.crypto/ssh -> golang.org/x/crypto/ssh,"code.google.com/p/go.crypto/ssh is now at golang.org/x/crypto/ssh as of https://code.google.com/p/go/source/detail?spec=svn.crypto.69e2a90ed92d03812364aeb947b7068dc42e561e&repo=crypto&r=8fec09c61d5d66f460d227fd1df3473d7e015bc6 Using the code.google.com import redirects properly, but runs into issues if you try to use a subpackage of ssh, e.g. agent which refers to golang.org/x/crypto/ssh causing conflicts if your types expect code.google.com/p/go.crypto/ssh. This is a precursor to a PR for #1066.",code.google.com/p/go.crypto/ssh -> golang.org/x/crypto/ssh,"code.google.com/p/go.crypto/ssh is now at golang.org/x/crypto/ssh as of link Using the code.google.com import redirects properly, but runs into issues if you try to use a subpackage of ssh, e.g. agent which refers to golang.org/x/crypto/ssh causing conflicts if your types expect code.google.com/p/go.crypto/ssh. This is a precursor to a PR for #1066."
14133,Merge pull request #2025 from ceh/skip-color-test,packer: skip colored ui test if ui doesn't support colors,Merge pull request #2025 from ceh/skip-color-test,packer: skip colored ui test if ui doesn't support colors
14134,Merge pull request #2019 from alexshd/patch-1,contrib: zsh completion,Merge pull request #2019 from alexshd/patch-1,contrib: zsh completion
14135,Merge pull request #2029 from spuder/patch-1,Changes date example in isotime,Merge pull request #2029 from spuder/patch-1,Changes date example in isotime
14136,Merge pull request #2095 from rickard-von-essen/issue_2079,Fixes #2079 - Documentation parallel_tools_mode / guest_additions_mode,Merge pull request #2095 from rickard-von-essen/issue_2079,Fixes #2079 - Documentation parallel_tools_mode / guest_additions_mode
14137,update CHANGELOG,,update CHANGELOG,
14138,Merge pull request #2120 from vtolstov/discard,add discard option to qemu builder,Merge pull request #2120 from vtolstov/discard,add discard option to qemu builder
14139,Merge pull request #2121 from josharian/no-scrub-empty,common: two minor fixes,Merge pull request #2121 from josharian/no-scrub-empty,common: two minor fixes
14140,update CHANGELOG,,update CHANGELOG,
14141,amazon/common: sleep 3 seconds if instance doesn't exist,,amazon/common: sleep 3 seconds if instance doesn't exist,
14142,Merge pull request #2129 from lokulin/master,Fixes #2128 Retry the AWS API when looking for a newly created instance,Merge pull request #2129 from lokulin/master,Fixes #2128 Retry the AWS API when looking for a newly created instance
14143,packer: remove Ui/Cache from CoreConfig,,packer: remove Ui/Cache from CoreConfig,
14144,packer: remove ConfigTemplate,,packer: remove ConfigTemplate,
14145,common: remove unused config methods,,common: remove unused config methods,
14146,post-processor/docker-tag: remove decodeconfig usage,,post-processor/docker-tag: remove decodeconfig usage,
14147,post-processor/*: interpolation,,post-processor/*: interpolation,
14148,provisioner/*: interpolation,,provisioner/*: interpolation,
14149,provisioner/*: convert to interpolation,,provisioner/*: convert to interpolation,
14150,post-processor/vagrant: interpolation,,post-processor/vagrant: interpolation,
14151,fix failing tests,,fix failing tests,
14152,post-processor/docker-*: fix compilation errors,,post-processor/docker-*: fix compilation errors,
14153,vmware/vmx: interpolation,,vmware/vmx: interpolation,
14154,vmware/iso: new interpolation,,vmware/iso: new interpolation,
14155,builder/virtualbox/ovf: new interpolation,,builder/virtualbox/ovf: new interpolation,
14156,builder/virtualbox/iso: new interpolation,,builder/virtualbox/iso: new interpolation,
14157,builder/parallels/pvm: interpolation,,builder/parallels/pvm: interpolation,
14158,builder/parallels/iso: new interpolation,,builder/parallels/iso: new interpolation,
14159,bulder/qemu: convert interpolation,,bulder/qemu: convert interpolation,
14160,builder/docker: fix issue where docker might get nil interp context,,builder/docker: fix issue where docker might get nil interp context,
14161,builder/openstack: convert interpolation,,builder/openstack: convert interpolation,
14162,builder/null: interpolations,,builder/null: interpolations,
14163,builder/googlecompute: new interpolation,,builder/googlecompute: new interpolation,
14164,helper/config: support outputting metadata,,helper/config: support outputting metadata,
14165,builder/docker: convert to new interpolation,,builder/docker: convert to new interpolation,
14166,builder/digitalocean: interpolation change,,builder/digitalocean: interpolation change,
14167,Merge pull request #2145 from mitchellh/f-interpolate,Much more automated interpolation,Merge pull request #2145 from mitchellh/f-interpolate,Much more automated interpolation
14168,amazon/*: use new interpolation functions,,amazon/*: use new interpolation functions,
14169,amazon/ebs: use new interpolation stuff,,amazon/ebs: use new interpolation stuff,
14170,helper/config: error if unused keys,,helper/config: error if unused keys,
14171,template/interpolate: support custom functions,,template/interpolate: support custom functions,
14172,helper/config: decoder,,helper/config: decoder,
14173,template/interpolate: export RenderInterface,,template/interpolate: export RenderInterface,
14174,template/interpolate: filter is case insensitive,,template/interpolate: filter is case insensitive,
14175,template/interpolate: RenderMap to render a complex structure,,template/interpolate: RenderMap to render a complex structure,
14176,Merge pull request #2135 from mitchellh/f-acceptance,Builder acceptance test framework,Merge pull request #2135 from mitchellh/f-acceptance,Builder acceptance test framework
14177,Merge pull request #2136 from cbednarski/dep-go12,Deprecate support for Go 1.2 and 1.3,Merge pull request #2136 from cbednarski/dep-go12,Deprecate support for Go 1.2 and 1.3
14178,Also deprecate go version 1.3,,Also deprecate go version 1.3,
14179,Removed go 1.2 from Travis.ci config,,Removed go 1.2 from Travis.ci config,
14180,update README for acceptance tests,,update README for acceptance tests,
14181,amazon/ebs: basic acceptance test,,amazon/ebs: basic acceptance test,
14182,builder/testing: delete artifacts,,builder/testing: delete artifacts,
14183,Add testacc to Makefile,,Add testacc to Makefile,
14184,helper/builder/testing for acceptance tests,,helper/builder/testing for acceptance tests,
14185,Merge pull request #2134 from mitchellh/f-template-new,"Refactor core, move template parsing into a sep package",Merge pull request #2134 from mitchellh/f-template-new,"Refactor core, move template parsing into a sep package"
14186,command/meta: parse var-files,,command/meta: parse var-files,
14187,helper/flag-kv: can parse JSON files,,helper/flag-kv: can parse JSON files,
14188,common/command: delete,,common/command: delete,
14189,update todo,,update todo,
14190,packer: overrides work,,packer: overrides work,
14191,template: add tests for RawContents,,template: add tests for RawContents,
14192,packer: remove Template,,packer: remove Template,
14193,command: don't use packer.Template,,command: don't use packer.Template,
14194,template: store Rawcontents,,template: store Rawcontents,
14195,packer: post-processors,,packer: post-processors,
14196,packer: a lot more provisioner tests,,packer: a lot more provisioner tests,
14197,packer: run provisioners,,packer: run provisioners,
14198,template: OnlyExcept skipping,,template: OnlyExcept skipping,
14199,packer: tests around interpolated names,,packer: tests around interpolated names,
14200,packer: test Build,,packer: test Build,
14201,packer: remove Environment,,packer: remove Environment,
14202,fix compilation,,fix compilation,
14203,"command: build should be converted to new API, compiles",,"command: build should be converted to new API, compiles",
14204,packer: render build names,,packer: render build names,
14205,template/interpolate: flip disable to enableenv,,template/interpolate: flip disable to enableenv,
14206,template: ParseFile,,template: ParseFile,
14207,packer: Core.Build,,packer: Core.Build,
14208,"packer: Core, and template validate",,"packer: Core, and template validate",
14209,Merge pull request #2109 from bosr/docs-homebrew-notap,doc update: no need for homebrew/binary anymore,Merge pull request #2109 from bosr/docs-homebrew-notap,doc update: no need for homebrew/binary anymore
14210,Merge pull request #2089 from ehershey/patch-1,"Remove duplicate ""directly""",Merge pull request #2089 from ehershey/patch-1,"Remove duplicate ""directly"""
14211,Retry the AWS API when looking for a newly created instance,Sometimes the AWS API responds that it can't find a newly created instance if you poll it too soon after creation.  Retry a few times to be sure it really hasn't been created.,Retry the AWS API when looking for a newly created instance,Sometimes the AWS API responds that it can't find a newly created instance if you poll it too soon after creation.  Retry a few times to be sure it really hasn't been created.
14212,template: validate post-processor only/except,,template: validate post-processor only/except,
14213,template: validate only/except,,template: validate only/except,
14214,template: Validate,,template: Validate,
14215,template: parse push,,template: parse push,
14216,template: copy some description and min vesrion,,template: copy some description and min vesrion,
14217,template: parse post-processors,,template: parse post-processors,
14218,template: variable parsing,,template: variable parsing,
14219,template: parse provisioners,,template: parse provisioners,
14220,template: builder parsing,,template: builder parsing,
14221,common: remove dead code,"The referenced bug was fixed in Go 1.2, and Packer requires Go 1.2+.",common: remove dead code,"The referenced bug was fixed in Go 1.2, and Packer requires Go 1.2+."
14222,"common: don't scrub """"","If the access_key or secret_key were loaded from somewhere other than the packer file then ScrubConfig can get called to scrub """" and """". This results in very long output: <Fi... Don't do that.","common: don't scrub """"","If the access_key or secret_key were loaded from somewhere other than the packer file then ScrubConfig can get called to scrub """" and """". This results in very long output: <Fi... Don't do that."
14223,add discard option to qemu builder,Enabling discards for disk can greatly minimize disk size then user inside vm use fstrim command or trim/discard unneded blocks. Signed-off-by: Vasiliy Tolstov v.tolstov@selfip.ru,add discard option to qemu builder,Enabling discards for disk can greatly minimize disk size then user inside vm use fstrim command or trim/discard unneded blocks. Signed-off-by: Vasiliy Tolstov v.tolstov@selfip.ru
14224,template/interpolate: user variables,,template/interpolate: user variables,
14225,template/interpolate: upper/lower,,template/interpolate: upper/lower,
14226,template/interpolate: timestamp,,template/interpolate: timestamp,
14227,template/interpolate: isotime,,template/interpolate: isotime,
14228,template/interpolate: wd,,template/interpolate: wd,
14229,template/interpolate: can specify template data,,template/interpolate: can specify template data,
14230,template/interpolate: basic + some funcs,,template/interpolate: basic + some funcs,
14231,Merge pull request #2115 from mitchellh/sethvargo/update_middleman,Update middleman-hashicorp,Merge pull request #2115 from mitchellh/sethvargo/update_middleman,Update middleman-hashicorp
14232,Update middleman-hashicorp,,Update middleman-hashicorp,
14233,Add ignore_exit_codes key for provisioner puppet-server,,Add ignore_exit_codes key for provisioner puppet-server,
14234,Merge pull request #2111 from asagage/fix-typo-getting-started-remote-builds,Fix typo in getting started remote builds example code,Merge pull request #2111 from asagage/fix-typo-getting-started-remote-builds,Fix typo in getting started remote builds example code
14235,removed NL,,removed NL,
14236,Fixed missing comma in remote-builds example code.,,Fixed missing comma in remote-builds example code.,
14237,doc update: no need for homebrew/binary anymore,,doc update: no need for homebrew/binary anymore,
14238,Adding tests for disable sudo,,Adding tests for disable sudo,
14239,Merge branch 'master' of https://github.com/mitchellh/packer,Conflicts:     provisioner/salt-masterless/provisioner.go,Merge branch 'master' of link,Conflicts:     provisioner/salt-masterless/provisioner.go
14240,Fixes #2079 - Documentation parallel_tools_mode / guest_additions_mode,,Fixes #2079 - Documentation parallel_tools_mode / guest_additions_mode,
14241,Fixes #2080 Add prlctl_post in builder Parallels,This adds config option prlctl_post for builder parallels-iso/pvm. It allows additional prlctl commands to run after the VM has been shutdown just before being exported.,Fixes #2080 Add prlctl_post in builder Parallels,This adds config option prlctl_post for builder parallels-iso/pvm. It allows additional prlctl commands to run after the VM has been shutdown just before being exported.
14242,"Remove duplicate ""directly""",,"Remove duplicate ""directly""",
14243,[Provisioner][Ansible] Added support for inventory group,,[Provisioner][Ansible] Added support for inventory group,
14244,Merge pull request #2059 from KFishner/hashicorp-ecosystem,Add how Packer fits into the HashiCorp Ecosystem,Merge pull request #2059 from KFishner/hashicorp-ecosystem,Add how Packer fits into the HashiCorp Ecosystem
14245,Merge pull request #2061 from duftler/google-cleanup-disk-on-sigint,Delete GCE disk on SIGINT.,Merge pull request #2061 from duftler/google-cleanup-disk-on-sigint,Delete GCE disk on SIGINT.
14246,Delete GCE disk on SIGINT.,,Delete GCE disk on SIGINT.,
14247,add packer and the hc ecosystem,,add packer and the hc ecosystem,
14248,Support force option for docker-tag.,,Support force option for docker-tag.,
14249,"Added a call to grep for path in /proc/mounts before attempting to umount.  If path is not there, it is already unmounted.",,"Added a call to grep for path in /proc/mounts before attempting to umount.  If path is not there, it is already unmounted.",
14250,Merge pull request #2052 from sparkprime/useragent,"Use new Google API and OAuth libs, add UserAgent string",Merge pull request #2052 from sparkprime/useragent,"Use new Google API and OAuth libs, add UserAgent string"
14251,"Use new Google API and OAuth libs, add UserAgent string",,"Use new Google API and OAuth libs, add UserAgent string",
14252,builder/amazon/chroot: fix no attachments on volume error.,This adds retry logic to the amazon/chroot builder.  The builder intermittently fails when ec2conn shows the volume in the attached state but calling Volumes[0].Attachments return an empty array. The fix adds a retry logic for when Volumes[0].Attachments has len 0 sleep for 2 seconds and retry up to 30 times. When the Volumes[0].Attachments is empty I find within 5 seconds the Volumes[0].Attachments contains the correct value. The issue is reported in: https://github.com/mitchellh/packer/issues/1854,builder/amazon/chroot: fix no attachments on volume error.,This adds retry logic to the amazon/chroot builder.  The builder intermittently fails when ec2conn shows the volume in the attached state but calling Volumes[0].Attachments return an empty array. The fix adds a retry logic for when Volumes[0].Attachments has len 0 sleep for 2 seconds and retry up to 30 times. When the Volumes[0].Attachments is empty I find within 5 seconds the Volumes[0].Attachments contains the correct value. The issue is reported in: link
14253,command/push: allow specifying a -name param for push target,,command/push: allow specifying a -name param for push target,
14254,Remove Go 1.2 from the Travis build,,Remove Go 1.2 from the Travis build,
14255,Fix potential nil pointer errors in ported code,This commit adds extra nil checks for some pointers which were not necessary when using goamz,Fix potential nil pointer errors in ported code,This commit adds extra nil checks for some pointers which were not necessary when using goamz
14256,Check for EBS being nil before assigning it,,Check for EBS being nil before assigning it,
14257,Tests were failing incorrectly when OpenStack environment variables were set in the environment running the tests,,Tests were failing incorrectly when OpenStack environment variables were set in the environment running the tests,
14258,Migrate from mitchellh/goamz to awslabs/aws-sdk-go,"This commit moves the Amazon builders of Packer away from the Hashicorp fork of the goamz library to the official AWS SDK for Go, in order that third party plugins may depend on the more complete official library more easily.",Migrate from mitchellh/goamz to awslabs/aws-sdk-go,"This commit moves the Amazon builders of Packer away from the Hashicorp fork of the goamz library to the official AWS SDK for Go, in order that third party plugins may depend on the more complete official library more easily."
14259,Try another ssh port if the current one is taken.,,Try another ssh port if the current one is taken.,
14260,Changes date example in isotime,The example of using 1506 doesn't make much sense since 15 is the hour and 06 is the year.  Using HHMM is a more intuitive example,Changes date example in isotime,The example of using 1506 doesn't make much sense since 15 is the hour and 06 is the year.  Using HHMM is a more intuitive example
14261,Add docs for client_key option of chef-client provisioner.,,Add docs for client_key option of chef-client provisioner.,
14262,Support chef-client 'client_key' and default to /client.pem.,,Support chef-client 'client_key' and default to /client.pem.,
14263,packer: skip colored ui test if ui doesn't support colors,Fixes test failure on Windows.,packer: skip colored ui test if ui doesn't support colors,Fixes test failure on Windows.
14264,Report error code during Temporary Security Group creation (#2021),,Report error code during Temporary Security Group creation (#2021),
14265,Adding missing hyphen to sudo options,,Adding missing hyphen to sudo options,
14266,zsh completion,,zsh completion,
14267,AWS availability zone could be incorrect when using spot instances with no AZ specified,,AWS availability zone could be incorrect when using spot instances with no AZ specified,
14268,Make the Vmware build extract the host IP properly from ifconfig stdout,,Make the Vmware build extract the host IP properly from ifconfig stdout,
14269,Clarify doubly-nested array use in post-processors,"Expands on the description of the Vagrant and Vagrant Cloud post-processors needing to be in a doubly-nested array. Also, separate the two arrays in the JSON sample so they stick out more (and reformat the JSON).",Clarify doubly-nested array use in post-processors,"Expands on the description of the Vagrant and Vagrant Cloud post-processors needing to be in a doubly-nested array. Also, separate the two arrays in the JSON sample so they stick out more (and reformat the JSON)."
14270,builder/docker: attempt to satisfy travis for #1993,,builder/docker: attempt to satisfy travis for #1993,
14271,builder/docker: Run scripts /w exec if -v > 1.4,,builder/docker: Run scripts /w exec if -v > 1.4,
14272,Merge pull request #1990 from mitchellh/sethvargo/mobileish,Address certain mobile issues,Merge pull request #1990 from mitchellh/sethvargo/mobileish,Address certain mobile issues
14273,Address some mobile issues,,Address some mobile issues,
14274,Update middleman-hashicorp,,Update middleman-hashicorp,
14275,MAC address can be upper or lower case,,MAC address can be upper or lower case,
14276,Merge pull request #1972 from KFishner/packer-atlas-support,Explain how packer works with atlas,Merge pull request #1972 from KFishner/packer-atlas-support,Explain how packer works with atlas
14277,Merge pull request #1973 from aneeshusa/clarify-config-discovery-order,Clarify the plugin discovery search & priority orders.,Merge pull request #1973 from aneeshusa/clarify-config-discovery-order,Clarify the plugin discovery search & priority orders.
14278,Merge pull request #1980 from dragon788/master,"Corrected invalid boot command section for Parallels, Virtualbox, and VMware ISO builders",Merge pull request #1980 from dragon788/master,"Corrected invalid boot command section for Parallels, Virtualbox, and VMware ISO builders"
14279,Invalid boot command section for VMware ISO,,Invalid boot command section for VMware ISO,
14280,Invalid boot command section for VirtualboxISO,,Invalid boot command section for VirtualboxISO,
14281,Replaced missed command,,Replaced missed command,
14282,Invalid boot command section for Parallels ISO,,Invalid boot command section for Parallels ISO,
14283,Fix digitalocean provider for private images [fixes mitchellh/packer#1792],,Fix digitalocean provider for private images [fixes mitchellh/packer#1792],
14284,Clarify the plugin discovery search & priority orders.,,Clarify the plugin discovery search & priority orders.,
14285,Fixing transient AWS errors during EBS builds,Relates to #1539 AWS is eventually consistent and instance can be not visibile for some time after creation. This fix eliminates describe-instances call before going to the proper wait loop,Fixing transient AWS errors during EBS builds,Relates to #1539 AWS is eventually consistent and instance can be not visibile for some time after creation. This fix eliminates describe-instances call before going to the proper wait loop
14286,explain how packer works with atlas,,explain how packer works with atlas,
14287,Merge branch 'fix-vnc-missed-keys' of github.com:beezly/packer into fix-vnc-missed-keys,,Merge branch 'fix-vnc-missed-keys' of github.com:beezly/packer into fix-vnc-missed-keys,
14288,Add 1/10th second delay between key events to VNC,,Add 1/10th second delay between key events to VNC,
14289,Merge pull request #1964 from lyrixx/better-errror,Better error reporting when a config key in template is Unknown,Merge pull request #1964 from lyrixx/better-errror,Better error reporting when a config key in template is Unknown
14290,Better error reporting when a config key in template is Unknown,"This patch will allow to fix the following bug much faster: ``` 1 error(s) occurred:  Unknown configuration key: output_directory ```  Related configuration: ""output_directory "": ""build/sl_base/"", After the patch, the error reporting will be: ``` 1 error(s) occurred:  Unknown configuration key: ""output_directory¤"" ```",Better error reporting when a config key in template is Unknown,"This patch will allow to fix the following bug much faster: ``` 1 error(s) occurred: Unknown configuration key: output_directory ``` Related configuration: ""output_directory "": ""build/sl_base/"", After the patch, the error reporting will be: ``` 1 error(s) occurred: Unknown configuration key: ""output_directory¤"" ```"
14291,post-processor/atlas: fix index out of range panic when artifacts are present,,post-processor/atlas: fix index out of range panic when artifacts are present,
14292,Add EBS snapshot tags,,Add EBS snapshot tags,
14293,Add auto discovery of AZ based on the subnet,,Add auto discovery of AZ based on the subnet,
14294,Fix typo,,Fix typo,
14295,Fix statement in machine-readable 'ui' type docs.,"The text previously stated that ""ui""-type messages represent messages that would be shown if Packer is not running in human-readable mode. This is rather talking about what would happen when Packer is using human-readable mode.",Fix statement in machine-readable 'ui' type docs.,"The text previously stated that ""ui""-type messages represent messages that would be shown if Packer is not running in human-readable mode. This is rather talking about what would happen when Packer is using human-readable mode."
14296,Merge pull request #1769 from ceh/vet-fixes,Address go vet reports,Merge pull request #1769 from ceh/vet-fixes,Address go vet reports
14297,Makefile: add vet target,,Makefile: add vet target,
14298,provisioner/salt-masterless: fix incorrect printf verb types,Fixes the following vet reports: provisioner/salt-masterless/provisioner.go:119: arg cmd for printf verb %s of wrong type: *github.com/mitchellh/packer/packer.RemoteCmd provisioner/salt-masterless/provisioner.go:121: arg err for printf verb %d of wrong type: error provisioner/salt-masterless/provisioner.go:142: arg err for printf verb %d of wrong type: error provisioner/salt-masterless/provisioner.go:157: arg err for printf verb %d of wrong type: error provisioner/salt-masterless/provisioner.go:172: arg err for printf verb %d of wrong type: error provisioner/salt-masterless/provisioner.go:216: arg err for printf verb %d of wrong type: error,provisioner/salt-masterless: fix incorrect printf verb types,Fixes the following vet reports: provisioner/salt-masterless/provisioner.go:119: arg cmd for printf verb %s of wrong type: *github.com/mitchellh/packer/packer.RemoteCmd provisioner/salt-masterless/provisioner.go:121: arg err for printf verb %d of wrong type: error provisioner/salt-masterless/provisioner.go:142: arg err for printf verb %d of wrong type: error provisioner/salt-masterless/provisioner.go:157: arg err for printf verb %d of wrong type: error provisioner/salt-masterless/provisioner.go:172: arg err for printf verb %d of wrong type: error provisioner/salt-masterless/provisioner.go:216: arg err for printf verb %d of wrong type: error
14299,provisioner/puppet-masterless: fix missing format argument,"Fixes the following vet report: provisioner/puppet-masterless/provisioner.go:196: missing argument for Errorf(%d): format reads arg 1, have only 0 args",provisioner/puppet-masterless: fix missing format argument,"Fixes the following vet report: provisioner/puppet-masterless/provisioner.go:196: missing argument for Errorf(%d): format reads arg 1, have only 0 args"
14300,post-processor/vagrant-cloud: fix incorrect printf verb types,Fixes the following vet reports: post-processor/vagrant-cloud/client.go:81: arg resp for printf verb %s of wrong type: net/http.Response post-processor/vagrant-cloud/client.go:99: arg resp for printf verb %s of wrong type: net/http.Response post-processor/vagrant-cloud/client.go:131: arg resp for printf verb %s of wrong type: net/http.Response post-processor/vagrant-cloud/client.go:156: arg resp for printf verb %s of wrong type: net/http.Response post-processor/vagrant-cloud/client.go:175: arg resp for printf verb %s of wrong type: *net/http.Response,post-processor/vagrant-cloud: fix incorrect printf verb types,Fixes the following vet reports: post-processor/vagrant-cloud/client.go:81: arg resp for printf verb %s of wrong type: net/http.Response post-processor/vagrant-cloud/client.go:99: arg resp for printf verb %s of wrong type: net/http.Response post-processor/vagrant-cloud/client.go:131: arg resp for printf verb %s of wrong type: net/http.Response post-processor/vagrant-cloud/client.go:156: arg resp for printf verb %s of wrong type: net/http.Response post-processor/vagrant-cloud/client.go:175: arg resp for printf verb %s of wrong type: *net/http.Response
14301,post-processor/vagrant: address vet report,Fixes the following vet report: post-processor/vagrant/post-processor_test.go:135: possible formatting directive in Fatal call,post-processor/vagrant: address vet report,Fixes the following vet report: post-processor/vagrant/post-processor_test.go:135: possible formatting directive in Fatal call
14302,packer: fix formatting directives in test,Fixes the following vet reports: packer/template_test.go:496: possible formatting directive in Fatal call packer/template_test.go:528: possible formatting directive in Fatal call,packer: fix formatting directives in test,Fixes the following vet reports: packer/template_test.go:496: possible formatting directive in Fatal call packer/template_test.go:528: possible formatting directive in Fatal call
14303,communicator/ssh: bind variable value to closure,Fixes the following vet report: communicator/ssh/communicator_test.go:88: range variable newChannel captured by func literal,communicator/ssh: bind variable value to closure,Fixes the following vet report: communicator/ssh/communicator_test.go:88: range variable newChannel captured by func literal
14304,common: fix formatting directives in tests,Fixes the following vet reports: common/step_create_floppy_test.go:79: possible formatting directive in Fatal call common/step_create_floppy_test.go:89: possible formatting directive in Fatal call common/step_create_floppy_test.go:180: possible formatting directive in Fatal call common/step_create_floppy_test.go:190: possible formatting directive in Fatal call,common: fix formatting directives in tests,Fixes the following vet reports: common/step_create_floppy_test.go:79: possible formatting directive in Fatal call common/step_create_floppy_test.go:89: possible formatting directive in Fatal call common/step_create_floppy_test.go:180: possible formatting directive in Fatal call common/step_create_floppy_test.go:190: possible formatting directive in Fatal call
14305,builder/vmware/iso: fix incorrect printf verb type in test,Fixes the following vet report: builder/vmware/iso/builder_test.go:178: arg b.config.DiskSize for printf verb %s of wrong type: uint,builder/vmware/iso: fix incorrect printf verb type in test,Fixes the following vet report: builder/vmware/iso/builder_test.go:178: arg b.config.DiskSize for printf verb %s of wrong type: uint
14306,builder/vmware/common: fix missing format argument for Fatalf call in test,"Fixes the following vet report: builder/vmware/common/step_shutdown_test.go:130: missing argument for Fatalf(""%s""): format reads arg 1, have only 0 args",builder/vmware/common: fix missing format argument for Fatalf call in test,"Fixes the following vet report: builder/vmware/common/step_shutdown_test.go:130: missing argument for Fatalf(""%s""): format reads arg 1, have only 0 args"
14307,builder/virtualbox/iso: fix incorrect printf verb type,Fixes the following vet report: builder/virtualbox/iso/builder_test.go:86: arg b.config.DiskSize for printf verb %s of wrong type: uint,builder/virtualbox/iso: fix incorrect printf verb type,Fixes the following vet report: builder/virtualbox/iso/builder_test.go:86: arg b.config.DiskSize for printf verb %s of wrong type: uint
14308,builder/qemu: fix incorrect printf verb type,Fixes the following vet report: builder/qemu/builder_test.go:163: arg b.config.DiskSize for printf verb %s of wrong type: uint,builder/qemu: fix incorrect printf verb type,Fixes the following vet report: builder/qemu/builder_test.go:163: arg b.config.DiskSize for printf verb %s of wrong type: uint
14309,builder/parallels/iso: fix incorrect printf verb type,Fixes the following vet report: builder/parallels/iso/builder_test.go:78: arg b.config.DiskSize for printf verb %s of wrong type: uint,builder/parallels/iso: fix incorrect printf verb type,Fixes the following vet report: builder/parallels/iso/builder_test.go:78: arg b.config.DiskSize for printf verb %s of wrong type: uint
14310,builder/openstack: address vet reports,Fixes the following vet reports: builder/openstack/artifact.go:44: arg a.ImageId for printf verb %d of wrong type: string builder/openstack/step_wait_for_rackconnect.go:24: arg server for printf verb %s of wrong type: *github.com/mitchellh/gophercloud-fork-40444fb.Server,builder/openstack: address vet reports,Fixes the following vet reports: builder/openstack/artifact.go:44: arg a.ImageId for printf verb %d of wrong type: string builder/openstack/step_wait_for_rackconnect.go:24: arg server for printf verb %s of wrong type: *github.com/mitchellh/gophercloud-fork-40444fb.Server
