Index,Message,Description,Message Abstract,Description Abstract
4308,updated pinterest example,,updated pinterest example,
4309,"added Lifecycle doc, removed old docs folder",,"added Lifecycle doc, removed old docs folder",
4310,fix accidental prop type export,,fix accidental prop type export,
4311,[changed] State -> IsActive,,[changed] State -> IsActive,
4312,migrated Navigation doc,,migrated Navigation doc,
4313,bring headers back one,,bring headers back one,
4314,migrated Route Components doc,,migrated Route Components doc,
4315,migrated link doc,,migrated link doc,
4316,removed old server rendering doc,,removed old server rendering doc,
4317,migrated router doc,,migrated router doc,
4318,migrated server rendering docs,,migrated server rendering docs,
4319,removed old docs,,removed old docs,
4320,migrated Redirect doc,,migrated Redirect doc,
4321,updated plain routes doc,,updated plain routes doc,
4322,Merge pull request #1727 from elpete/url_encoded_{and$,Add test verifying multiple URL encoded characters are decoded successfully,Merge pull request #1727 from elpete/url_encoded_{and$,Add test verifying multiple URL encoded characters are decoded successfully
4323,Merge pull request #1792 from rackt/export-create-routes,Export createRoutes instead of createRoutesFromReactChildren,Merge pull request #1792 from rackt/export-create-routes,Export createRoutes instead of createRoutesFromReactChildren
4324,Merge pull request #1787 from chentsulin/patch-1,correct router -> history in comment,Merge pull request #1787 from chentsulin/patch-1,correct router -> history in comment
4325,Merge pull request #1773 from qimingweng/master,Clarify relative redirects,Merge pull request #1773 from qimingweng/master,Clarify relative redirects
4326,Merge pull request #1812 from chentsulin/patch-2,fix import PropTypes got undefined bug,Merge pull request #1812 from chentsulin/patch-2,fix import PropTypes got undefined bug
4327,Merge pull request #1821 from malte-wessel/pure-links,Link: listen to history for active state changes,Merge pull request #1821 from malte-wessel/pure-links,Link: listen to history for active state changes
4328,remove onlyActiveOnIndex from render,,remove onlyActiveOnIndex from render,
4329,ensure link wrapper doesn't update,,ensure link wrapper doesn't update,
4330,spaces,,spaces,
4331,add others export back.,,add others export back.,
4332,"listen to history for active state changes, store active state in component state",,"listen to history for active state changes, store active state in component state",
4333,fix import PropTypes and get undefined bug,,fix import PropTypes and get undefined bug,
4334,Fix huge-apps example,,Fix huge-apps example,
4335,Do not render anything when we hit an async route,,Do not render anything when we hit an async route,
4336,match callback expects 3 args,,match callback expects 3 args,
4337,Update test syntax,,Update test syntax,
4338,Export createRoutes instead of createRoutesFromReactChildren,,Export createRoutes instead of createRoutesFromReactChildren,
4339,router -> history,,router -> history,
4340,Version 1.0.0-beta4,,Version 1.0.0-beta4,
4341,temporary beta release script,,temporary beta release script,
4342,Merge branch 'better-docs',,Merge branch 'better-docs',
4343,added Route.md to README.md,,added Route.md to README.md,
4344,route docs,,route docs,
4345,move named components back onto props.children,"This makes building abstractions like AsyncProps simpler and less error- prone because it knows exactly where to find the elements it needs to clone or wrap or whatever. Having them on props makes it impossible to know if the component there is a component from a route or somewhere else. This was the original API, but we moved them off of children because it seemed a little to weird, but lately passing a function to children has been accepted, so why not objects?",move named components back onto props.children,"This makes building abstractions like AsyncProps simpler and less error- prone because it knows exactly where to find the elements it needs to clone or wrap or whatever. Having them on props makes it impossible to know if the component there is a component from a route or somewhere else. This was the original API, but we moved them off of children because it seemed a little to weird, but lately passing a function to children has been accepted, so why not objects?"
4346,move named components back onto props.children,"This makes building abstractions like AsyncProps simpler and less error- prone because it knows exactly where to find the elements it needs to clone or wrap or whatever. Having them on props makes it impossible to know if the component there is a component from a route or somewhere else. This was the original API, but we moved them off of children because it seemed a little to weird, but lately passing a function to children has been accepted, so why not objects?",move named components back onto props.children,"This makes building abstractions like AsyncProps simpler and less error- prone because it knows exactly where to find the elements it needs to clone or wrap or whatever. Having them on props makes it impossible to know if the component there is a component from a route or somewhere else. This was the original API, but we moved them off of children because it seemed a little to weird, but lately passing a function to children has been accepted, so why not objects?"
4347,Add dynamic routing docs,,Add dynamic routing docs,
4348,Add docs about transitions,,Add docs about transitions,
4349,Update RouteConfiguration.md,,Update RouteConfiguration.md,
4350,Start on Transitions page,,Start on Transitions page,
4351,Add RouteComponent definition,,Add RouteComponent definition,
4352,Add route matching docs,,Add route matching docs,
4353,Add route configuration guide,,Add route configuration guide,
4354,Update Glossary,,Update Glossary,
4355,Use reference-style links,,Use reference-style links,
4356,Add LocationState type,,Add LocationState type,
4357,First commit of new docs,,First commit of new docs,
4358,Update README example,,Update README example,
4359,Better method name,,Better method name,
4360,[added] IndexLink,,[added] IndexLink,
4361,history.match does not update state,,history.match does not update state,
4362,Emit warning when no routes match,,Emit warning when no routes match,
4363,Update pushState test,,Update pushState test,
4364,[added] IndexRoute,,[added] IndexRoute,
4365,"Clarify language around the Redirect's ""to"" property",,"Clarify language around the Redirect's ""to"" property",
4366,Clarify relative redirects,,Clarify relative redirects,
4367,PropTypes.component accepts a string,,PropTypes.component accepts a string,
4368,Update server rendering test,,Update server rendering test,
4369,Throw when  is relative,,Throw when  is relative,
4370,Add deprecated comment,,Add deprecated comment,
4371,Style tweak,,Style tweak,
4372,Fix some tests,,Fix some tests,
4373,Put history on context instead of router,,Put history on context instead of router,
4374,Add back getParamNames tests,,Add back getParamNames tests,
4375,Skip failing tests,,Skip failing tests,
4376,Update examples,,Update examples,
4377,[added] useRoutes history enhancer,[added] RoutingContext component [added] RouteContext mixin [added] Lifecycle mixin,[added] useRoutes history enhancer,[added] RoutingContext component [added] RouteContext mixin [added] Lifecycle mixin
4378,Remove unused method,,Remove unused method,
4379,Make props more explicit,,Make props more explicit,
4380,More docs updates,,More docs updates,
4381,Add test verifying multiple URL encoded characters are decoded successfully,,Add test verifying multiple URL encoded characters are decoded successfully,
4382,Whitespace & caps,,Whitespace & caps,
4383,Update server rendering guide,,Update server rendering guide,
4384,[added] ,,[added] ,
4385,Remove Flux guide,,Remove Flux guide,
4386,Inline links,,Inline links,
4387,Remove outdated history docs,,Remove outdated history docs,
4388,Fix code examples,,Fix code examples,
4389,Add route matching guide,,Add route matching guide,
4390,Fix arg name,,Fix arg name,
4391,Update Advanced Usage doc,,Update Advanced Usage doc,
4392,Update Overview,,Update Overview,
4393,Update eslint,,Update eslint,
4394,Remove env variables from Travis config,,Remove env variables from Travis config,
4395,Use npm start to run examples,,Use npm start to run examples,
4396,Remove old build script,,Remove old build script,
4397,Bump history dep,,Bump history dep,
4398,[fixed] Installing on Windows,Fixes #1577,[fixed] Installing on Windows,Fixes #1577
4399,Update Navigation mixin,,Update Navigation mixin,
4400,Remove AsyncProps,,Remove AsyncProps,
4401,Allow string values as ,,Allow string values as ,
4402,Run mobile Safari build on simulator,,Run mobile Safari build on simulator,
4403,Run Chrome/Firefox build on Windows,,Run Chrome/Firefox build on Windows,
4404,"Do not build latest, v* branches",,"Do not build latest, v* branches",
4405,Update history dep,,Update history dep,
4406,Update README,,Update README,
4407,Update README,,Update README,
4408,Update README,,Update README,
4409,Update access keys,,Update access keys,
4410,Add missing dep,,Add missing dep,
4411,Add BrowserStack build config,,Add BrowserStack build config,
4412,Remove watch script,,Remove watch script,
4413,Small tweaks,,Small tweaks,
4414,basename needs a default,master detail throws an error on line 18,basename needs a default,master detail throws an error on line 18
4415,Update karma,,Update karma,
4416,Update examples,,Update examples,
4417,[changed] Removed histories/added history dep,"Also, fixed path matching.",[changed] Removed histories/added history dep,"Also, fixed path matching."
4418,Update formatPattern tests,,Update formatPattern tests,
4419,Fix nested absolute path matching,,Fix nested absolute path matching,
4420,More strict path matching,,More strict path matching,
4421,Refactor some tests,,Refactor some tests,
4422,Merge pull request #1633 from eXon/patch-1,Fix typos in the readme example,Merge pull request #1633 from eXon/patch-1,Fix typos in the readme example
4423,Merge pull request #1620 from syang019/patch-1,Update 0 Overview.md,Merge pull request #1620 from syang019/patch-1,Update 0 Overview.md
4424,Use container-based infra on Travis,,Use container-based infra on Travis,
4425,Fix typos in the readme example,,Fix typos in the readme example,
4426,Update 0 Overview.md,,Update 0 Overview.md,
4427,Add slack badge,,Add slack badge,
4428,ESLint > JSHint,,ESLint > JSHint,
4429,Merge pull request #1376 from rackt/histories,Update Histories,Merge pull request #1376 from rackt/histories,Update Histories
4430,Clarify that master refers to 1.0 beta,,Clarify that master refers to 1.0 beta,
4431,Merge pull request #1527 from zertosh/update-warning,update to warning@^2.0.0,Merge pull request #1527 from zertosh/update-warning,update to warning@^2.0.0
4432,Merge pull request #1552 from dizlexik/patch-1,Fix typo,Merge pull request #1552 from dizlexik/patch-1,Fix typo
4433,Don't read docs on Github,,Don't read docs on Github,
4434,Fix typo,,Fix typo,
4435,Merge pull request #1480 from johanneslumpe/patch-2,Tiny typo fix,Merge pull request #1480 from johanneslumpe/patch-2,Tiny typo fix
4436,update to warning@^2.0.0,,update to warning@^2.0.0,
4437,Merge pull request #1477 from steveluscher/its-its-its,"It's, its', its.",Merge pull request #1477 from steveluscher/its-its-its,"It's, its', its."
4438,Tiny typo fix,,Tiny typo fix,
4439,"It's, its', its.",,"It's, its', its.",
4440,add built libs,,add built libs,
4441,publish v1.0.0-beta3,,publish v1.0.0-beta3,
4442,Merge pull request #1404 from gdi2290/patch-1,Docs: link for huge apps,Merge pull request #1404 from gdi2290/patch-1,Docs: link for huge apps
4443,Merge pull request #1449 from mrydengren/fixed/window-scroll-position,[fixed] correctly updates the window scroll position,Merge pull request #1449 from mrydengren/fixed/window-scroll-position,[fixed] correctly updates the window scroll position
4444,Add add/removeEventListener util methods,,Add add/removeEventListener util methods,
4445,Remove interface for postponing pop events,,Remove interface for postponing pop events,
4446,Save scroll position at the right time,,Save scroll position at the right time,
4447,Add history.updateState(extraState),,Add history.updateState(extraState),
4448,Add history.isPending(location),,Add history.isPending(location),
4449,Refactor Histories,,Refactor Histories,
4450,Use History setup() and teardown() for event binding,,Use History setup() and teardown() for event binding,
4451,Add missing return values,,Add missing return values,
4452,[added] History.onBeforeChange,,[added] History.onBeforeChange,
4453,Style tweaks,,Style tweaks,
4454,Remove location.path,,Remove location.path,
4455,Rewrite internal behavior of Histories,,Rewrite internal behavior of Histories,
4456,Fix scroll management test,,Fix scroll management test,
4457,Merge pull request #1429 from Schniz/history-singletons,History singletons,Merge pull request #1429 from Schniz/history-singletons,History singletons
4458,[fixed] correctly updates the window scroll position,,[fixed] correctly updates the window scroll position,
4459,Replaced the singleton with a global variable for IE8 support.,,Replaced the singleton with a global variable for IE8 support.,
4460,Merge pull request #1431 from werme/patch-1,Fix typo,Merge pull request #1431 from werme/patch-1,Fix typo
4461,Fix typo,,Fix typo,
4462,Updated the README to call the history singleton,,Updated the README to call the history singleton,
4463,Updated the examples to use the history singleton,,Updated the examples to use the history singleton,
4464,[added] static history singleton getter for HashHistory and BrowserHistory,,[added] static history singleton getter for HashHistory and BrowserHistory,
4465,Updated the docs to use the static getter,,Updated the docs to use the static getter,
4466,Changed the static method to a static getter for a cleaner usage syntax,,Changed the static method to a static getter for a cleaner usage syntax,
4467,Changed the docs to reflect the singleton usage,,Changed the docs to reflect the singleton usage,
4468,Created a static 'history' for importing with import {history} from 'react-router/lib/HashHistory',this is an implementation for what @ryanflorence said on #1339 and @mjackson on #1426.,Created a static 'history' for importing with import {history} from 'react-router/lib/HashHistory',this is an implementation for what @ryanflorence said on #1339 and @mjackson on #1426.
4469,Update babel object-assign plugin,,Update babel object-assign plugin,
4470,Merge pull request #1416 from iamtmrobinson/master,Removed reference to indexComponent in README.md,Merge pull request #1416 from iamtmrobinson/master,Removed reference to indexComponent in README.md
4471,Use + instead of %20 for spaces in URLs,,Use + instead of %20 for spaces in URLs,
4472,Update 0 Overview.md,moved the history declaration outside of the render function.,Update 0 Overview.md,moved the history declaration outside of the render function.
4473,Update HashHistory.md,declaring the history outside of the render function,Update HashHistory.md,declaring the history outside of the render function
4474,Update BrowserHistory.md,new BrowserHistory() shouldn't be inside the props decleration but outside the render method.,Update BrowserHistory.md,new BrowserHistory() shouldn't be inside the props decleration but outside the render method.
4475,Merge pull request #1421 from johanneslumpe/examples-fixes,Removed parentheses after new Hashhistory,Merge pull request #1421 from johanneslumpe/examples-fixes,Removed parentheses after new Hashhistory
4476,Removed unnecessary parens,,Removed unnecessary parens,
4477,Removed reference to indexComponent in README.md,,Removed reference to indexComponent in README.md,
4478,not using routerState,,not using routerState,
4479,reimplemented AsyncProps,now loads all async props in parallel instead of the waterfall from before,reimplemented AsyncProps,now loads all async props in parallel instead of the waterfall from before
4480,Docs: link for huge apps,,Docs: link for huge apps,
4481,don’t mutate props.style,,don’t mutate props.style,
4482,Merge pull request #1380 from nginz/patch-1,Update 0 Overview.md,Merge pull request #1380 from nginz/patch-1,Update 0 Overview.md
4483,Merge pull request #1382 from olimsaidov/patch-1,Fix Router.handleAbort call misspell,Merge pull request #1382 from olimsaidov/patch-1,Fix Router.handleAbort call misspell
4484,Merge pull request #1381 from vramana/fix-examples,Fix errors in examples,Merge pull request #1381 from vramana/fix-examples,Fix errors in examples
4485,Merge pull request #1387 from rblakeley/master,Fixed typo,Merge pull request #1387 from rblakeley/master,Fixed typo
4486,Fixed typo,,Fixed typo,
4487,Fix Router.handleAbort call misspell,,Fix Router.handleAbort call misspell,
4488,[fixed] errors in examples,,[fixed] errors in examples,
4489,Update 0 Overview.md,Branching on state instead of props.,Update 0 Overview.md,Branching on state instead of props.
4490,remove references to indexComponent,,remove references to indexComponent,
4491,Merge pull request #1295 from sherodtaylor/master,[fixed] Link module adds an extra space to className,Merge pull request #1295 from sherodtaylor/master,[fixed] Link module adds an extra space to className
4492,[fixed] URI escape path components with special chars,Fixes #1025,[fixed] URI escape path components with special chars,Fixes #1025
4493,[fixed] Link module adds extra space,,[fixed] Link module adds extra space,
4494,Reformat comment,,Reformat comment,
4495,Evaluate if prevLocation is null,,Evaluate if prevLocation is null,
4496,[fixed] Use encodeURI for splat params,See https://github.com/rackt/react-router/issues/1128#issuecomment-106295587,[fixed] Use encodeURI for splat params,See link
4497,[fixed]  when using HashHistory,,[fixed]  when using HashHistory,
4498,Merge pull request #1355 from gmaclennan/test-link-makehref,Add failing test for  on HashHistory,Merge pull request #1355 from gmaclennan/test-link-makehref,Add failing test for  on HashHistory
4499,[fixed] Properly escape splats,,[fixed] Properly escape splats,
4500,Run path components through encode/decodeURIComponent,,Run path components through encode/decodeURIComponent,
4501,[fixed] URLUtils recognize values containing \n,,[fixed] URLUtils recognize values containing \n,
4502,Add test for  on HashHistory,,Add test for  on HashHistory,
4503,Merge pull request #1311 from clearjs/master,Fixed incomplete edits,Merge pull request #1311 from clearjs/master,Fixed incomplete edits
4504,Merge pull request #1336 from oliveiraa/master,Quick fix to Passing Props to Children example,Merge pull request #1336 from oliveiraa/master,Quick fix to Passing Props to Children example
4505,Merge pull request #1339 from gmaclennan/patch-1,fix docs history={HashHistory},Merge pull request #1339 from gmaclennan/patch-1,fix docs history={HashHistory}
4506,Merge pull request #1342 from ttakezawa/fix-remove-event-handler,Use detachEvent in old IE,Merge pull request #1342 from ttakezawa/fix-remove-event-handler,Use detachEvent in old IE
4507,Merge pull request #1345 from heebtob/master,Some doc changes for server side rendering in 1.0.0-beta2,Merge pull request #1345 from heebtob/master,Some doc changes for server side rendering in 1.0.0-beta2
4508,Merge pull request #1346 from jepezi/hashhistory-instance,Pass instance of HashHistory to Router,Merge pull request #1346 from jepezi/hashhistory-instance,Pass instance of HashHistory to Router
4509,Merge pull request #1349 from gmaclennan/patch-2,Docs: Add Link import to first example,Merge pull request #1349 from gmaclennan/patch-2,Docs: Add Link import to first example
4510,Update README,,Update README,
4511,Docs: Add Link import to first example,,Docs: Add Link import to first example,
4512,Pass instance of HashHistory to Router,,Pass instance of HashHistory to Router,
4513,Some fixes for server side rendering for 1.0.0-beta2,,Some fixes for server side rendering for 1.0.0-beta2,
4514,Use detachEvent in old IE,,Use detachEvent in old IE,
4515,fix history={HashHistory},history={HashHistory} should be history = {new HashHistory()},fix history={HashHistory},history={HashHistory} should be history = {new HashHistory()}
4516,Quick fix to Passing Props to Children example,,Quick fix to Passing Props to Children example,
4517,Fix broken examples,,Fix broken examples,
4518,Update examples,,Update examples,
4519,publish v1.0.0-beta2,,publish v1.0.0-beta2,
4520,Fix example,,Fix example,
4521,"Remove gitter.im, use reactiflux",Fixes #1203,"Remove gitter.im, use reactiflux",Fixes #1203
4522,Added a test for transitionTo with colon,Fixes #1321,Added a test for transitionTo with colon,Fixes #1321
4523,Separate route matching tests into separate file,,Separate route matching tests into separate file,
4524,Remove unneeded optional flag,,Remove unneeded optional flag,
4525,support IE8 in babel builds,closes #1325,support IE8 in babel builds,closes #1325
4526,Merge pull request #1323 from rackt/export-history-classes,[changed] Export history classes,Merge pull request #1323 from rackt/export-history-classes,[changed] Export history classes
4527,Merge pull request #1320 from BerkeleyTrue/fix/remove-babelrc,remove babelrc from npm package,Merge pull request #1320 from BerkeleyTrue/fix/remove-babelrc,remove babelrc from npm package
4528,[changed] Export history classes,"This commit normalizes the way we export history classes. Instead of automatically creating a new Browser/HashHistory for people when they require the module, we just export the class like we do with History and MemoryHistory. This gives us a few things: 1) We don't have to explain to people that they need to    import { HashHistory } in order to create their own HashHistory. 2) We don't require people using CommonJS to    var HashHistory = require('react-router/lib/HashHistory').default    which sucks",[changed] Export history classes,"This commit normalizes the way we export history classes. Instead of automatically creating a new Browser/HashHistory for people when they require the module, we just export the class like we do with History and MemoryHistory. This gives us a few things: 1) We don't have to explain to people that they need to    import { HashHistory } in order to create their own HashHistory. 2) We don't require people using CommonJS to    var HashHistory = require('react-router/lib/HashHistory').default    which sucks"
4529,remove babelrc from npm package,closes #1318,remove babelrc from npm package,closes #1318
4530,add note about browser support,closes #592,add note about browser support,closes #592
4531,Merge pull request #1306 from swirlycheetah/patch-1,Fix tiny spelling error in readme,Merge pull request #1306 from swirlycheetah/patch-1,Fix tiny spelling error in readme
4532,Merge pull request #1307 from abhilashsajeev/patch-1,Remove Unwanted Brackets in line 17 and 18,Merge pull request #1307 from abhilashsajeev/patch-1,Remove Unwanted Brackets in line 17 and 18
4533,Fixed a minor typo.,,Fixed a minor typo.,
4534,Updated Link's doc comment.,Link doesn't accept params anymore.,Updated Link's doc comment.,Link doesn't accept params anymore.
4535,Fixed property name,,Fixed property name,
4536,Fixed incomplete edit,,Fixed incomplete edit,
4537,Remove Unwanted Brackets in line 17 and 18,,Remove Unwanted Brackets in line 17 and 18,
4538,use location.state in transitions,,use location.state in transitions,
4539,[fixed]  handling,[added]  [added] ,[fixed]  handling,[added]  [added] 
4540,Added failing  test,,Added failing  test,
4541,[added] formatPattern util method,,[added] formatPattern util method,
4542,fix spelling error,,fix spelling error,
4543,add link to docs site,"closes #1232, #1271",add link to docs site,"closes #1232, #1271"
4544,remove alpha1 from website config,,remove alpha1 from website config,
4545,publish v1.0.0-beta1,,publish v1.0.0-beta1,
4546,Merge pull request #1305 from guotie/patch-1,Update Route.js,Merge pull request #1305 from guotie/patch-1,Update Route.js
4547,Merge pull request #1297 from andreogle/master,minor typo fix,Merge pull request #1297 from andreogle/master,minor typo fix
4548,Merge pull request #1304 from tikotzky/patch-1,change to RootRoute.indexRoute,Merge pull request #1304 from tikotzky/patch-1,change to RootRoute.indexRoute
4549,update docs for server rendering,,update docs for server rendering,
4550,update auth-flow to new transition objects,,update auth-flow to new transition objects,
4551,Update Route.js,,Update Route.js,
4552,Add Transition tests,,Add Transition tests,
4553,Use Transition class,,Use Transition class,
4554,Update error message,,Update error message,
4555,Update server rendering docs,,Update server rendering docs,
4556,Change order of Router.run args to match transition hooks,,Change order of Router.run args to match transition hooks,
4557,Clean up some more internals,,Clean up some more internals,
4558,Added back DOM scroll management,"Also:  Renamed Router.match => Router.run Changed 3rd arg of Router.run to an array of transition hooks Removed ""transition delegate"" code (and unnecessary public methods on   ) Cleaned up a few other internals",Added back DOM scroll management,"Also: Renamed Router.match => Router.run Changed 3rd arg of Router.run to an array of transition hooks Removed ""transition delegate"" code (and unnecessary public methods on   ) Cleaned up a few other internals"
4559,change to RootRoute.indexRoute,based in the example it seems like this should be RootRoute.indexRoute instead of RootRoute.defaultRoute.,change to RootRoute.indexRoute,based in the example it seems like this should be RootRoute.indexRoute instead of RootRoute.defaultRoute.
4560,Merge pull request #1296 from mfunkie/master,Adding momentum scrolling for iOS on Main div in website,Merge pull request #1296 from mfunkie/master,Adding momentum scrolling for iOS on Main div in website
4561,Merge pull request #1208 from vasanthk/master,getDOMNode() has been deprecated. Use React.findDOMNode() instead.,Merge pull request #1208 from vasanthk/master,getDOMNode() has been deprecated. Use React.findDOMNode() instead.
4562,Move propTypes,,Move propTypes,
4563,Use react.findDOMNode() instead of deprecated getDOMNode(),,Use react.findDOMNode() instead of deprecated getDOMNode(),
4564,Update transition hook docs,,Update transition hook docs,
4565,Add some docs about query parsing/stringifying,,Add some docs about query parsing/stringifying,
4566,Tweak warning messages,,Tweak warning messages,
4567,Fix links in server-side rendering,,Fix links in server-side rendering,
4568,Update transitions example,,Update transitions example,
4569,Add Router.match,"Also, added a transition object that is passed to transition hooks that can be used to abort the transition or send it off somewhere else.",Add Router.match,"Also, added a transition object that is passed to transition hooks that can be used to abort the transition or send it off somewhere else."
4570,minor typo fix,,minor typo fix,
4571,Adding momentum scrolling for iOS on Main div in website.,,Adding momentum scrolling for iOS on Main div in website.,
4572,Merge pull request #1294 from nthtran/patch-1,childRoute -> childRoutes,Merge pull request #1294 from nthtran/patch-1,childRoute -> childRoutes
4573,childRoute -> childRoutes,,childRoute -> childRoutes,
4574,Merge pull request #1177 from darmou/master,"Fix css to signal that the component can be removed from the DOM, rem…",Merge pull request #1177 from darmou/master,"Fix css to signal that the component can be removed from the DOM, rem…"
4575,Merge pull request #1240 from werme/master,Add missing font-family fallback for monospaced headers,Merge pull request #1240 from werme/master,Add missing font-family fallback for monospaced headers
4576,Merge pull request #1260 from leungwensen/master,fix camo's size in README.md,Merge pull request #1260 from leungwensen/master,fix camo's size in README.md
4577,don’t add bower version,https://github.com/bower/bower.json-spec/commit/a325da3,don’t add bower version,link
4578,update package.json homepage,,update package.json homepage,
4579,Merge pull request #1283 from kkirsche/patch-1,Remove moot version property from bower.json,Merge pull request #1283 from kkirsche/patch-1,Remove moot version property from bower.json
4580,Merge pull request #1292 from Dashed/patch-1,Consistent usage of Router,Merge pull request #1292 from Dashed/patch-1,Consistent usage of Router
4581,Merge pull request #1293 from arasmussen/master,fix overview guide link in README.md,Merge pull request #1293 from arasmussen/master,fix overview guide link in README.md
4582,publish alpha2,hopefully can npm install and require it now,publish alpha2,hopefully can npm install and require it now
4583,added .npmignore,,added .npmignore,
4584,fix overview guide link in README.md,,fix overview guide link in README.md,
4585,Consistent usage of Router,,Consistent usage of Router,
4586,fix website select some more,,fix website select some more,
4587,fix website select,,fix website select,
4588,ignore website output,,ignore website output,
4589,fix website hrefs/src,,fix website hrefs/src,
4590,publish the right versions for the website,,publish the right versions for the website,
4591,publish alpha,,publish alpha,
4592,Merge branch 'next',Conflicts:     README.md     doc/01 Route Configuration/NotFoundRoute.md     doc/03 Components/Link.md     docs/guides/flux.md     docs/guides/overview.md,Merge branch 'next',Conflicts:     README.md     doc/01 Route Configuration/NotFoundRoute.md     doc/03 Components/Link.md     docs/guides/flux.md     docs/guides/overview.md
4593,moar docs,,moar docs,
4594,meh …,,meh …,
4595,s/const/var/,"I know, this is the opposite of what I’m supposed to do.",s/const/var/,"I know, this is the opposite of what I’m supposed to do."
4596,add links to the overview,,add links to the overview,
4597,a little ascii never hurt a docs page,,a little ascii never hurt a docs page,
4598,add tags directory so doc website script works,,add tags directory so doc website script works,
4599,doc updates,,doc updates,
4600,add version drop down to docs website,,add version drop down to docs website,
4601,Fix warning message,,Fix warning message,
4602,Add  alias,,Add  alias,
4603,Group framework methods,,Group framework methods,
4604,couple doc tweaks,,couple doc tweaks,
4605,fix pinterest example,,fix pinterest example,
4606,update examples,,update examples,
4607,"avoid early return, remove debugging",,"avoid early return, remove debugging",
4608,Avoid early returns,,Avoid early returns,
4609,More sound logic,,More sound logic,
4610,Fix isActive query detection,,Fix isActive query detection,
4611,Fix animations example,,Fix animations example,
4612,Make Router#cancelTransition restore previous location,,Make Router#cancelTransition restore previous location,
4613,Fix auth-flow example,,Fix auth-flow example,
4614,Fix HashHistory#makeHref signature,,Fix HashHistory#makeHref signature,
4615,fix transitions example,,fix transitions example,
4616,fix master-detail example,,fix master-detail example,
4617,fix passing-props example,,fix passing-props example,
4618,wip,,wip,
4619,fix error for routes without paths,,fix error for routes without paths,
4620,updated huge apps demo,"AsyncProps isn’t quite demo ready, so switched all data to just looking up off the global in render",updated huge apps demo,"AsyncProps isn’t quite demo ready, so switched all data to just looking up off the global in render"
4621,added experimental AsyncProps and example,,added experimental AsyncProps and example,
4622,Add routeParams prop,,Add routeParams prop,
4623,Use MemoryHistory directly,,Use MemoryHistory directly,
4624,Fix isActive,,Fix isActive,
4625,updated the README,,updated the README,
4626,typo,,typo,
4627,Remove moot version property from bower.json,Per bower/bower.json-spec@a325da3,Remove moot version property from bower.json,Per bower/bower.json-spec@a325da3
4628,Style tweak,,Style tweak,
4629,Remove histories from top-level exports,,Remove histories from top-level exports,
4630,added State mixin docs,,added State mixin docs,
4631,a few typos,,a few typos,
4632,Fix ReferenceError,,Fix ReferenceError,
4633,Put query on location object instead of state,,Put query on location object instead of state,
4634,updated guides,,updated guides,
4635,API doc sweep,,API doc sweep,
4636,Consistent naming props => state,,Consistent naming props => state,
4637,Style tweaks,,Style tweaks,
4638,some doc updates,,some doc updates,
4639,More work on tests,,More work on tests,
4640,Add TransitionHook mixin tests,,Add TransitionHook mixin tests,
4641,Only pass non-null components to this.props.createElement,,Only pass non-null components to this.props.createElement,
4642,"Revert ""allow HashHistory to use DefaultQueryKey""",This reverts commit 78336763a7967b475218818514a413fbec5a3cd6.,"Revert ""allow HashHistory to use DefaultQueryKey""",This reverts commit 78336763a7967b475218818514a413fbec5a3cd6.
4643,Don’t require context.router for Link to render,"This allows people to be able to unit test their route components w/o having to set up a wrapper component that stubs context.router. In a unit test you won’t be needing to transition anywhere, so it’s okay that we assume it’s rendered in context in the click handler. If a unit test wants to click the links, then it should render a Router. May all the people rejoice.",Don’t require context.router for Link to render,"This allows people to be able to unit test their route components w/o having to set up a wrapper component that stubs context.router. In a unit test you won’t be needing to transition anywhere, so it’s okay that we assume it’s rendered in context in the click handler. If a unit test wants to click the links, then it should render a Router. May all the people rejoice."
4644,fix broken tests,,fix broken tests,
4645,updated pinterest example title,,updated pinterest example title,
4646,style tweaks to pinterest example,,style tweaks to pinterest example,
4647,allow HashHistory to use DefaultQueryKey,,allow HashHistory to use DefaultQueryKey,
4648,"updated transitions example, fixed hash bug","the hash change was not being ignored, causing router._updateState to run twice, calling the transition hooks right when the component registering the hook was rendered","updated transitions example, fixed hash bug","the hash change was not being ignored, causing router._updateState to run twice, calling the transition hooks right when the component registering the hook was rendered"
4649,updated sidebar example,,updated sidebar example,
4650,updated shared root example,,updated shared root example,
4651,updated query-params example,,updated query-params example,
4652,pinterest example is working :D,needs some polish though …,pinterest example is working :D,needs some polish though …
4653,Require ,,Require ,
4654,added failing isActive tests for links with params,,added failing isActive tests for links with params,
4655,updated master detail example,,updated master detail example,
4656,updated/renamed data-flow example,,updated/renamed data-flow example,
4657,updated auth-flow example,,updated auth-flow example,
4658,wip async-data,,wip async-data,
4659,Remove ,,Remove ,
4660,added createElement prop to Router,"This gives control of rendering the route components to the consumer. Particularly useful for data abstractions like Relay/Falkor/AsyncProps, where components need to be rendered by a container component that uses static properties of the component to load data and subscribes to the data stores, re-rendering the route component when data updates, instead of only when the routes change.",added createElement prop to Router,"This gives control of rendering the route components to the consumer. Particularly useful for data abstractions like Relay/Falkor/AsyncProps, where components need to be rendered by a container component that uses static properties of the component to load data and subscribes to the data stores, re-rendering the route component when data updates, instead of only when the routes change."
4661,Remove extraneous code,,Remove extraneous code,
4662,Require routes to have a path to match,,Require routes to have a path to match,
