Index,Message,Description,Message Abstract,Description Abstract
4943,doc: Improving language in archetypes doc,,doc: Improving language in archetypes doc,
4944,Update Dockerfile to pull in missing test dependency,Add the missing github.com/fortytw2/leaktest dependency required for hugo_site_tests.,Update Dockerfile to pull in missing test dependency,Add the missing github.com/fortytw2/leaktest dependency required for hugo_site_tests.
4945,docs: Add Lipi to tools section,,docs: Add Lipi to tools section,
4946,Fix URL in multilanguage sitemap index,Fixes #2509,Fix URL in multilanguage sitemap index,Fixes #2509
4947,docs: Fix typo in tutorials/how-to-contribute-to-hugo.md,,docs: Fix typo in tutorials/how-to-contribute-to-hugo.md,
4948,"Contributing: Link the ""How to contribute"" tutorial",,"Contributing: Link the ""How to contribute"" tutorial",
4949,docs: Add notes about multilingual menus,,docs: Add notes about multilingual menus,
4950,Readme: Clarify usage of Gitter,,Readme: Clarify usage of Gitter,
4951,docs: Add tryo labs article to press.md,,docs: Add tryo labs article to press.md,
4952,Deprecate PageMeta.WordCount etc.,Fix #2503,Deprecate PageMeta.WordCount etc.,Fix #2503
4953,Fix half-broken self-closing shortcodes,Fixes #2498,Fix half-broken self-closing shortcodes,Fixes #2498
4954,docs: Fix typo on hosting-on-gitlab,"Corrects ""github"" typo to ""gitlab""",docs: Fix typo on hosting-on-gitlab,"Corrects ""github"" typo to ""gitlab"""
4955,"commands: Revise instructions after ""hugo new site""",mainly to fit inside 80-column wide terminal windows. See #1164,"commands: Revise instructions after ""hugo new site""",mainly to fit inside 80-column wide terminal windows. See #1164
4956,vendor: Update Viper,See #2495,vendor: Update Viper,See #2495
4957,vendor: Update cast,See #2495,vendor: Update cast,See #2495
4958,Fix leaky goroutine ,By making the err chan buffered so both go routines can return. Also make sure that any errors are logged. Fixes #2488,Fix leaky goroutine ,By making the err chan buffered so both go routines can return. Also make sure that any errors are logged. Fixes #2488
4959,Make multilingual respect DisableSitemap,Fixes #2485,Make multilingual respect DisableSitemap,Fixes #2485
4960,Add TestChangeDefaultLanguage,,Add TestChangeDefaultLanguage,
4961,tpl: Polish i18n tests," Make the type/var names more specific. They live in the test namespace, but there are other tests there. Camel case variable Small change suggested by Golint",tpl: Polish i18n tests,"Make the type/var names more specific. They live in the test namespace, but there are other tests there. Camel case variable Small change suggested by Golint"
4962,tpl: Improve tests and docs for i18n,,tpl: Improve tests and docs for i18n,
4963,vendor: Update go-toml,Fixes #2439,vendor: Update go-toml,Fixes #2439
4964,vendor: Update dependencies,,vendor: Update dependencies,
4965,Remove some unused vars,,Remove some unused vars,
4966,commands: Add some band-aid to convert,Fixes #2458,commands: Add some band-aid to convert,Fixes #2458
4967,tpl: Set i18n bundle once per test run,"No real practical difference, but more clear.",tpl: Set i18n bundle once per test run,"No real practical difference, but more clear."
4968,Add vendoring with govendor,,Add vendoring with govendor,
4969,Fix i18n with missing translations and add tests,,Fix i18n with missing translations and add tests,
4970,helpers: Skip TestGetRealPath on Windows when not in CI,"os.Symlink needs administrator rights on Windows, and this seems to be the simplest fix while still getting the tests run on Appveyor. Fixes #2476",helpers: Skip TestGetRealPath on Windows when not in CI,"os.Symlink needs administrator rights on Windows, and this seems to be the simplest fix while still getting the tests run on Appveyor. Fixes #2476"
4971,Fail early in TestGetRealPath,See #2476,Fail early in TestGetRealPath,See #2476
4972,"Revert the ""standardize author data""","There were some breaking changes etc. that is too late to fix for 0.17. Let us think this through and add proper author support for Hugo 0.18. Fixes #2464 Revert ""docs: Add documentation for author profiles"" This reverts commit b6673e5309685ae162fdef2dc39c3ce4385c6005. Revert ""Add First Class Author Support"" This reverts commit cf978c06496d99e76b08418422dda5797d90fed6.","Revert the ""standardize author data""","There were some breaking changes etc. that is too late to fix for 0.17. Let us think this through and add proper author support for Hugo 0.18. Fixes #2464 Revert ""docs: Add documentation for author profiles"" This reverts commit b6673e5309685ae162fdef2dc39c3ce4385c6005. Revert ""Add First Class Author Support"" This reverts commit cf978c06496d99e76b08418422dda5797d90fed6."
4973,docs: Improve Overview Configuration manual,,docs: Improve Overview Configuration manual,
4974,Make suure SectionPagesMenu setting is always loaded per language,,Make suure SectionPagesMenu setting is always loaded per language,
4975,docs: Add documentation for author profiles,,docs: Add documentation for author profiles,
4976,docs: Add  multilingual alias example,,docs: Add  multilingual alias example,
4977,Remove Authors.Sort,"We may add it again in the future, but let us try to keep the API as small as possible for now. See #1850",Remove Authors.Sort,"We may add it again in the future, but let us try to keep the API as small as possible for now. See #1850"
4978,Add First Class Author Support,Closes #1850,Add First Class Author Support,Closes #1850
4979,Add snapcraft.yaml file,,Add snapcraft.yaml file,
4980,docs: Clarify difference between slug and url,,docs: Clarify difference between slug and url,
4981,tpl: Add EnableMissingTranslationPlaceholders option,Fixes #2451,tpl: Add EnableMissingTranslationPlaceholders option,Fixes #2451
4982,docs: List i18n folder in source organization,,docs: List i18n folder in source organization,
4983,docs: Clarify usecase of data files,Fixes #1769,docs: Clarify usecase of data files,Fixes #1769
4984,docs: Fix example of displaying taxonomies,Fixes #2216,docs: Fix example of displaying taxonomies,Fixes #2216
4985,docs: List multilingual tpl vars and show menu creation,Fixes #2436,docs: List multilingual tpl vars and show menu creation,Fixes #2436
4986,docs: List config options for multilingual feature,,docs: List config options for multilingual feature,
4987,docs: Fix markdown in content/extras/scratch.md,,docs: Fix markdown in content/extras/scratch.md,
4988,docs: Fix French translation in multilingual.md,,docs: Fix French translation in multilingual.md,
4989,docs: Improve Traversing Local Files,,docs: Improve Traversing Local Files,
4990,Make paginate settings configurable per language,Fixes #2449,Make paginate settings configurable per language,Fixes #2449
4991,Do not add lang prefix in URL when set in frontmatter,Fixes #2450,Do not add lang prefix in URL when set in frontmatter,Fixes #2450
4992,"Lazy calculate  WordCount, ReadingTime and FuzzyWordCount","This avoids having to execute these expensive operations for sites not using these values. This commit sums up a set of wordcounting and autosummary related performance improvements. The effect of these kind of depends on what features your site use, but a benchmark from 4 Hugo sites in the wild shows promise: ``` benchmark           old ns/op       new ns/op       delta BenchmarkHugo-4     21293005843     20032857342     -5.92% benchmark           old allocs     new allocs     delta BenchmarkHugo-4     65290922       65186032       -0.16% benchmark           old bytes      new bytes      delta BenchmarkHugo-4     9771213416     9681866464     -0.91% ``` Closes #2378","Lazy calculate  WordCount, ReadingTime and FuzzyWordCount","This avoids having to execute these expensive operations for sites not using these values. This commit sums up a set of wordcounting and autosummary related performance improvements. The effect of these kind of depends on what features your site use, but a benchmark from 4 Hugo sites in the wild shows promise: module Closes #2378"
4993,Improve TotalWords counter func,It is obviously more efficient when we do not care about the actual words. BenchmarkTotalWords-4            100000         18795 ns/op           0 B/op           0 allocs/op BenchmarkTotalWordsOld-4          30000         46751 ns/op        6400 B/op           1 allocs/op,Improve TotalWords counter func,It is obviously more efficient when we do not care about the actual words. BenchmarkTotalWords-4            100000         18795 ns/op           0 B/op           0 allocs/op BenchmarkTotalWordsOld-4          30000         46751 ns/op        6400 B/op           1 allocs/op
4994,Avoid splitting words for summary,"For people using autogenerated summaries, this is one of the hot spots in the memory department. We don't need to split al the content into words to do proper summary truncation. This is obviously more effective: BenchmarkTestTruncateWordsToWholeSentence-4            300000          4720 ns/op           0 B/op           0 allocs/op BenchmarkTestTruncateWordsToWholeSentenceOld-4         100000         17699 ns/op        3072 B/op           3 allocs/op",Avoid splitting words for summary,"For people using autogenerated summaries, this is one of the hot spots in the memory department. We don't need to split al the content into words to do proper summary truncation. This is obviously more effective: BenchmarkTestTruncateWordsToWholeSentence-4            300000          4720 ns/op           0 B/op           0 allocs/op BenchmarkTestTruncateWordsToWholeSentenceOld-4         100000         17699 ns/op        3072 B/op           3 allocs/op"
4995,helpers: Improve the language prefix logic,See #2444,helpers: Improve the language prefix logic,See #2444
4996,helpers: Avoid adding language prefix if already present,Fixes #2444,helpers: Avoid adding language prefix if already present,Fixes #2444
4997,commands: Improve error messages in convert,See #2440,commands: Improve error messages in convert,See #2440
4998,tpl: Make the *langURL funcs tace interface{},Fixes #2447,tpl: Make the *langURL funcs tace interface{},Fixes #2447
4999,commands: Report errors in convert,Fixes #2440,commands: Report errors in convert,Fixes #2440
5000,Fix broken convert command,Fixes #2437,Fix broken convert command,Fixes #2437
5001,Add Language.LanguageName,Fixes #2435,Add Language.LanguageName,Fixes #2435
5002,Support site menu per language,Fixes #2434,Support site menu per language,Fixes #2434
5003,commands: Fix typos,,commands: Fix typos,
5004,tpl: Extend where to iterate over maps,Fixes #2028,tpl: Extend where to iterate over maps,Fixes #2028
5005,tpl: Fix typos in tests,Closes #2370,tpl: Fix typos in tests,Closes #2370
5006,hugolib: Fix typos in tests,,hugolib: Fix typos in tests,
5007,Replace some leftover os.Stat with hugofs.Source,,Replace some leftover os.Stat with hugofs.Source,
5008,Fix reload dir matching in theme,Fixes #2430,Fix reload dir matching in theme,Fixes #2430
5009,Handle symlink change event,"Hugo 0.16 announced support for symbolic links for the root folders, /content, /static etc., but this got broken pretty fast. The main problem this commit tries to solve is the matching of file change events to ""what changed"". An example: ContentDir: /mysites/site/content where /mysites/site/content is a symlink to /mycontent /mycontent: /mypost1.md /post/mypost2.md  A change to mypost1.md (on OS X) will trigger a file change event with name ""/mycontent/mypost1.md"" A change to mypost2.md gives event with name ""/mysites/site/content/mypost2.md""  The first change will not trigger a correct update of Hugo before this commit. This commit fixes this by doing a two-step check:  Check if ""/mysites/site/content/mypost2.md"" is within /mysites/site/content Check if  ""/mysites/site/content/mypost2.md"" is within the real path that /mysites/site/content points to  Fixes #2265 Closes #2273",Handle symlink change event,"Hugo 0.16 announced support for symbolic links for the root folders, /content, /static etc., but this got broken pretty fast. The main problem this commit tries to solve is the matching of file change events to ""what changed"". An example: ContentDir: /mysites/site/content where /mysites/site/content is a symlink to /mycontent /mycontent: /mypost1.md /post/mypost2.md A change to mypost1.md (on OS X) will trigger a file change event with name ""/mycontent/mypost1.md"" A change to mypost2.md gives event with name ""/mysites/site/content/mypost2.md"" The first change will not trigger a correct update of Hugo before this commit. This commit fixes this by doing a two-step check: Check if ""/mysites/site/content/mypost2.md"" is within /mysites/site/content Check if  ""/mysites/site/content/mypost2.md"" is within the real path that /mysites/site/content points to Fixes #2265 Closes #2273"
5010,docs: Remove JPEG as format for showcase thumbnails,,docs: Remove JPEG as format for showcase thumbnails,
5011,docs: Add davidyat.es to the showcase,,docs: Add davidyat.es to the showcase,
5012,parser: Use strings.Contains instead of strings.Index,Closes #2400,parser: Use strings.Contains instead of strings.Index,Closes #2400
5013,parser: Simplify err conditions,,parser: Simplify err conditions,
5014,commands: Delete useless conversion,,commands: Delete useless conversion,
5015,commands: Simplify err condition,,commands: Simplify err condition,
5016,commands: Delete unused newUserErrorF,,commands: Delete unused newUserErrorF,
5017,Fixe target path location check in jekyll import command,,Fixe target path location check in jekyll import command,
5018,Prevent panic on empty authorlist,,Prevent panic on empty authorlist,
5019,Remove redundant field in sort helper struct,"The pair struct used by sortSeq() had two key fields, where only one is really needed.",Remove redundant field in sort helper struct,"The pair struct used by sortSeq() had two key fields, where only one is really needed."
5020,tpl: Make it more clear on  missing language string,,tpl: Make it more clear on  missing language string,
5021,Redirect to root when DefaultContentLanguageInSubdir = false,Fixes #2422,Redirect to root when DefaultContentLanguageInSubdir = false,Fixes #2422
5022,Fix paginator counter on x86-32,"Atomic operations with 64 bit values must be aligned for 64-bit on x86-32. According to the spec: ""The first word in a global variable or in an allocated struct or slice can be relied upon to be 64-bit aligned."" The above wasn't enough for the paginationPageCount on SiteInfo, maybe due to how SiteInfo is embedded. This commit adds a 4 byte padding before the uint64 that creates the correct alignment. Fixes #2415",Fix paginator counter on x86-32,"Atomic operations with 64 bit values must be aligned for 64-bit on x86-32. According to the spec: ""The first word in a global variable or in an allocated struct or slice can be relied upon to be 64-bit aligned."" The above wasn't enough for the paginationPageCount on SiteInfo, maybe due to how SiteInfo is embedded. This commit adds a 4 byte padding before the uint64 that creates the correct alignment. Fixes #2415"
5023,Add TODO list support for Blackfriday, Add CSS class to TODO list and list items Add a flag to turn task list support off  Fixes #2269,Add TODO list support for Blackfriday,Add CSS class to TODO list and list items Add a flag to turn task list support off Fixes #2269
5024,Fix shortcode vs pygments,"This is the nth attempt to fix an issue by changing the placeholder token pattern, but now we actually have tests for all the historic trouble cases. Fixes #2223",Fix shortcode vs pygments,"This is the nth attempt to fix an issue by changing the placeholder token pattern, but now we actually have tests for all the historic trouble cases. Fixes #2223"
5025,Fix pagination page counter on 32 bit,Updates #2415,Fix pagination page counter on 32 bit,Updates #2415
5026,Reset the i18n func map on reload,Also improve the error message on missing resource bundles.,Reset the i18n func map on reload,Also improve the error message on missing resource bundles.
5027,docs: Fix typos in multilingual section,,docs: Fix typos in multilingual section,
5028,Add missing read lock in getNodes,,Add missing read lock in getNodes,
5029,Bump Travis to Go 1.7.1,,Bump Travis to Go 1.7.1,
5030,tpl: Fix echoParam,Fixes #2406,tpl: Fix echoParam,Fixes #2406
5031,Make it the DEV version,,Make it the DEV version,
5032,Fix go vet 1.7 issues,Updates #2309,Fix go vet 1.7 issues,Updates #2309
5033,Add a global Reset func,So we can do some benchmarking.,Add a global Reset func,So we can do some benchmarking.
5034,Make sure the 404 node has .Data.Pages,Updates #2309,Make sure the 404 node has .Data.Pages,Updates #2309
5035,Fix site reset for benchmarks etc.,Updates #2309,Fix site reset for benchmarks etc.,Updates #2309
5036,Fix multilingual reload when shortcode changes,"This commit also refines the partial rebuild logic, to make sure we do not do more work than needed. Updates #2309",Fix multilingual reload when shortcode changes,"This commit also refines the partial rebuild logic, to make sure we do not do more work than needed. Updates #2309"
5037,Set lang template globals for each site when render shortcodes,"We should get rid of these globals, but that is another month.",Set lang template globals for each site when render shortcodes,"We should get rid of these globals, but that is another month."
5038,Small adjustment to SiteInfo init,After a visual inspection to make (pretty) sure it is correct re multiple languages. Updates #2309,Small adjustment to SiteInfo init,After a visual inspection to make (pretty) sure it is correct re multiple languages. Updates #2309
5039,docs: Fix spelling: HasTranslations > IsTranslated,,docs: Fix spelling: HasTranslations > IsTranslated,
5040,Create a copy of the section node for RSS,"So the Permalink gets correct when listing translations. I have also checked the other relevant places to make sure we do not overwrite node values we need later. Pointers can be tricky, but lesson learned is: A copy is cheap. Updates #2309",Create a copy of the section node for RSS,"So the Permalink gets correct when listing translations. I have also checked the other relevant places to make sure we do not overwrite node values we need later. Pointers can be tricky, but lesson learned is: A copy is cheap. Updates #2309"
5041,Fix Data in multisites,Updates #2309,Fix Data in multisites,Updates #2309
5042,docs: Get the variable and funcs re multilingual up-to-date,,docs: Get the variable and funcs re multilingual up-to-date,
5043,Add JSON config to the multilanguage testing,Updates #2309,Add JSON config to the multilanguage testing,Updates #2309
5044,Fix YAML loading of multilingual config,And some other minor fixes from code review. Updates #2309,Fix YAML loading of multilingual config,And some other minor fixes from code review. Updates #2309
5045,Add data tests,Updates #2309,Add data tests,Updates #2309
5046,Add temp MULTILINGUAL version suffix to this branch,For people having trouble building this. Now hugo version should print something like: Hugo Static Site Generator v0.17-MULTILINGUAL BuildDate: 2016-08-10T08:20:36+02:00,Add temp MULTILINGUAL version suffix to this branch,For people having trouble building this. Now hugo version should print something like: Hugo Static Site Generator v0.17-MULTILINGUAL BuildDate: 2016-08-10T08:20:36+02:00
5047,Create a Node map to get proper node translations,"In a multi-language setup, before this commit the Node's Translations() method would return some ""dummy nodes"" that would point to the correct page (Permalink), but would not be the same as the node it points to -- it would not have the translated title etc. The node creation is, however, so mingled with rendering, whihc is too early to have any global state, so the nodes has to be split in a prepare and a render phase. This commits does that with as small a change as possible. This implementation is a temp solution until we fix #2297. Updates #2309",Create a Node map to get proper node translations,"In a multi-language setup, before this commit the Node's Translations() method would return some ""dummy nodes"" that would point to the correct page (Permalink), but would not be the same as the node it points to -- it would not have the translated title etc. The node creation is, however, so mingled with rendering, whihc is too early to have any global state, so the nodes has to be split in a prepare and a render phase. This commits does that with as small a change as possible. This implementation is a temp solution until we fix #2297. Updates #2309"
5048,doc: Fix TOML vs YAML in multilang section,Updates ##2309,doc: Fix TOML vs YAML in multilang section,Updates ##2309
5049,Handle error in config loading,See #2309,Handle error in config loading,See #2309
5050,Add IsTranslated to Node and Page,Makes the templates simpler. See #2309,Add IsTranslated to Node and Page,Makes the templates simpler. See #2309
5051,Remove unused Multilingual Viper default,See #2312,Remove unused Multilingual Viper default,See #2312
5052,Improve i18n string handling," Fall back to default language on missing translation file Add a i18n-warnings build flag If that flag is set, print a parseable and greppable string on missing translation strings  See #2303",Improve i18n string handling,"Fall back to default language on missing translation file Add a i18n-warnings build flag If that flag is set, print a parseable and greppable string on missing translation strings See #2303"
5053,Render main content language in root by default,Fixes #2312,Render main content language in root by default,Fixes #2312
5054,Add parent as owner to Site,And pull up common member vars like Tmpl and Multilinguage. Or: the final multilingual TODO-fixes. See #2309,Add parent as owner to Site,And pull up common member vars like Tmpl and Multilinguage. Or: the final multilingual TODO-fixes. See #2309
5055,Make the check command work in multilingual mode,Or: some more multilingual TODO-fixes. See #2309,Make the check command work in multilingual mode,Or: some more multilingual TODO-fixes. See #2309
5056,Make sure drafts etc. are not processed,See #2309,Make sure drafts etc. are not processed,See #2309
5057,"Multilingual TODO-fixes, take 1",See #2309,"Multilingual TODO-fixes, take 1",See #2309
5058,Fix some corner cases in revised summary handling,And clean up the test. See #2309,Fix some corner cases in revised summary handling,And clean up the test. See #2309
5059,Fix livereload in multilingual mode,See #2309,Fix livereload in multilingual mode,See #2309
5060,Fix the shortcode ref tests,See #2309,Fix the shortcode ref tests,See #2309
5061,Improve language handling in URLs,"The current ""rendering language"" is needed outside of Site. This commit moves the Language type to the helpers package, and then used to get correct correct language configuration in the markdownify template func. This commit also adds two new template funcs: relLangURL and absLangURL. See #2309",Improve language handling in URLs,"The current ""rendering language"" is needed outside of Site. This commit moves the Language type to the helpers package, and then used to get correct correct language configuration in the markdownify template func. This commit also adds two new template funcs: relLangURL and absLangURL. See #2309"
5062,Make it possible to configure Blackfroday per language,See #2309,Make it possible to configure Blackfroday per language,See #2309
5063,Make it possible to add a language in server mode,See #2309,Make it possible to add a language in server mode,See #2309
5064,cmd: Load config from the common config loader in hugolib,See #2309,cmd: Load config from the common config loader in hugolib,See #2309
5065,Get the list commands up to multi-site level,"This commit also unexports some Site methods, making it clear what the external build API really is. See #2312",Get the list commands up to multi-site level,"This commit also unexports some Site methods, making it clear what the external build API really is. See #2312"
5066,Make taxonomies configurable per language,See #2312,Make taxonomies configurable per language,See #2312
5067,Make the config loading testable,"This is needed to verify  #2309, but it closes a big hole in Hugo's automated tests. The loading of the config is now moved to hugolib and the same default settings are now used in production and tests. As Viper now uses Afero as its filesystem, we now can write fairly complete integration tests with ease. See #2309",Make the config loading testable,"This is needed to verify  #2309, but it closes a big hole in Hugo's automated tests. The loading of the config is now moved to hugolib and the same default settings are now used in production and tests. As Viper now uses Afero as its filesystem, we now can write fairly complete integration tests with ease. See #2309"
5068,Add sitemap index for multilingual sites,See #2309,Add sitemap index for multilingual sites,See #2309
5069,Redirect to main language from root,See #2312 See #2309,Redirect to main language from root,See #2312 See #2309
5070,Rework the multilingual docs,And in the same go adjusted some minor parts of the language API: Add LanguagePrefix alias to Node and rename the Multilingual config section to Languages. See #2309,Rework the multilingual docs,And in the same go adjusted some minor parts of the language API: Add LanguagePrefix alias to Node and rename the Multilingual config section to Languages. See #2309
5071,Render the shortcodes as late as possible,"This is needed to make shortcode users happy with the new multilanguage support, but it will also solve many other related posts about ""stuff not available in the shortcode"". We will have to revisit this re the handler chain at some point, but that will be easier now as the integration test story has improved so much. As part of this commit, the site-building tests in page_test.go is refreshed, they now tests for all the rendering engines (when available), and all of them now uses the same code-path as used in production. Fixes #1229 Fixes #2323 Fixes ##1076",Render the shortcodes as late as possible,"This is needed to make shortcode users happy with the new multilanguage support, but it will also solve many other related posts about ""stuff not available in the shortcode"". We will have to revisit this re the handler chain at some point, but that will be easier now as the integration test story has improved so much. As part of this commit, the site-building tests in page_test.go is refreshed, they now tests for all the rendering engines (when available), and all of them now uses the same code-path as used in production. Fixes #1229 Fixes #2323 Fixes ##1076"
5072,Optimize the multilanguage build process,"Work In Progress! This commit makes a rework of the build and rebuild process to better suit a multi-site setup. This also includes a complete overhaul of the site tests. Previous these were a messy mix that were testing just small parts of the build chain, some of it testing code-paths not even used in ""real life"". Now all tests that depends on a built site follows the same and real production code path. See #2309 Closes #2211 Closes #477 Closes #1744",Optimize the multilanguage build process,"Work In Progress! This commit makes a rework of the build and rebuild process to better suit a multi-site setup. This also includes a complete overhaul of the site tests. Previous these were a messy mix that were testing just small parts of the build chain, some of it testing code-paths not even used in ""real life"". Now all tests that depends on a built site follows the same and real production code path. See #2309 Closes #2211 Closes #477 Closes #1744"
5073,Move the Build* methods to HugoSites,See #2309,Move the Build* methods to HugoSites,See #2309
5074,Move HugoSites to hugolib,It will get more involved in the build process in a minute. See #2309,Move HugoSites to hugolib,It will get more involved in the build process in a minute. See #2309
5075,Add Translations and AllTranslations to Node,"This commit also consolidates URLs on Node vs Page, so now .Permalink should be interoperable. Note that this implementations should be fairly short-livded, waiting for #2297, but the API should be stable.",Add Translations and AllTranslations to Node,"This commit also consolidates URLs on Node vs Page, so now .Permalink should be interoperable. Note that this implementations should be fairly short-livded, waiting for #2297, but the API should be stable."
5076,Rework the i18n template func handling,"Setting the language to use when loading the language bundles just doesn't work. The template system is unfortanetely a global, and the last languate processed won ...",Rework the i18n template func handling,"Setting the language to use when loading the language bundles just doesn't work. The template system is unfortanetely a global, and the last languate processed won ..."
5077,Introduce HugoSites type,"And a Hugo global variable which contains the site under build. This is really needed to get some level of control of the ""multiple languages"" in play. There are still work related to this scattered around, but that will come. With this commit, the multilingual feature is starting to work.",Introduce HugoSites type,"And a Hugo global variable which contains the site under build. This is really needed to get some level of control of the ""multiple languages"" in play. There are still work related to this scattered around, but that will come. With this commit, the multilingual feature is starting to work."
5078,Reset translation slice on rebuild,"Also add all translations, including the current, to the slice. We filter later.",Reset translation slice on rebuild,"Also add all translations, including the current, to the slice. We filter later."
5079,Rename MainSites to Sites,Having many main sites doesn't make much sense.,Rename MainSites to Sites,Having many main sites doesn't make much sense.
5080,Add Translations and AllTranslations methods to Page,Will revisit Node later.,Add Translations and AllTranslations methods to Page,Will revisit Node later.
5081,Add proper Language and Languages types,,Add proper Language and Languages types,
5082,Add multilingual support in Hugo,"Implements: * support to render:   * content/post/whatever.en.md to /en/2015/12/22/whatever/index.html   * content/post/whatever.fr.md to /fr/2015/12/22/whatever/index.html * gets enabled when Multilingual: is specified in config. * support having language switchers in templates, that know   where the translated page is (with .Page.Translations)   (when you're on /en/about/, you can have a ""Francais"" link pointing to    /fr/a-propos/)   * all translations are in the .Page.Translations map, including the current one. * easily tweak themes to support Multilingual mode * renders in a single swift, no need for two config files. Adds a couple of variables useful for multilingual sites Adds documentation (content/multilingual.md) Added language prefixing for all URL generation/permalinking see in the code base. Implements i18n. Leverages the great github.com/nicksnyder/go-i18n lib.. thanks Nick. * Adds ""i18n"" and ""T"" template functions..",Add multilingual support in Hugo,"Implements: * support to render:   * content/post/whatever.en.md to /en/2015/12/22/whatever/index.html   * content/post/whatever.fr.md to /fr/2015/12/22/whatever/index.html * gets enabled when Multilingual: is specified in config. * support having language switchers in templates, that know   where the translated page is (with .Page.Translations)   (when you're on /en/about/, you can have a ""Francais"" link pointing to    /fr/a-propos/)   * all translations are in the .Page.Translations map, including the current one. * easily tweak themes to support Multilingual mode * renders in a single swift, no need for two config files. Adds a couple of variables useful for multilingual sites Adds documentation (content/multilingual.md) Added language prefixing for all URL generation/permalinking see in the code base. Implements i18n. Leverages the great github.com/nicksnyder/go-i18n lib.. thanks Nick. * Adds ""i18n"" and ""T"" template functions.."
5083,docs: Fix typo in Quickstart guide,"To publish a post, draft status should be changed to false.",docs: Fix typo in Quickstart guide,"To publish a post, draft status should be changed to false."
5084,docs: Add open.cinegy.com to the showcase,,docs: Add open.cinegy.com to the showcase,
5085,docs: Add Vim/Emacs plugin to tools section,,docs: Add Vim/Emacs plugin to tools section,
5086,docs: Clarify first level URL generation,,docs: Clarify first level URL generation,
5087,docs: Improve Quickstart guide,Fixes #2331.,docs: Improve Quickstart guide,Fixes #2331.
5088,docs: Clarify Creating a New Theme,,docs: Clarify Creating a New Theme,
5089,docs: Mention theme config option on Usage page,,docs: Mention theme config option on Usage page,
5090,docs: Update documentation for URLs,Using absolute URLs overrides relative URL behavior. This should be explicit in the docs.,docs: Update documentation for URLs,Using absolute URLs overrides relative URL behavior. This should be explicit in the docs.
5091,helpers: Fix bug in emoji renderer,Fixes #2391,helpers: Fix bug in emoji renderer,Fixes #2391
5092,"docs: Correct spelling for ""parameters"" in partials.md",,"docs: Correct spelling for ""parameters"" in partials.md",
5093,docs: Document shuffle template func,Fixes #2393.,docs: Document shuffle template func,Fixes #2393.
5094,docs: Update highlight.js example to latest version,Highlight.js has evolved quite a bit since it this doc was written. Updating the example to the latest 9.6 version of Highlight JS hosted by cloudflare,docs: Update highlight.js example to latest version,Highlight.js has evolved quite a bit since it this doc was written. Updating the example to the latest 9.6 version of Highlight JS hosted by cloudflare
5095,docs: Add location of block template,,docs: Add location of block template,
5096,tpl: Add missing arg to Fatalf,,tpl: Add missing arg to Fatalf,
5097,Switch to a more up to date TOML library,Fixes #2089,Switch to a more up to date TOML library,Fixes #2089
5098,docs: Clarify Usage,,docs: Clarify Usage,
5099,docs: Add Spanish video tutorial by Verónica López to press.md,,docs: Add Spanish video tutorial by Verónica López to press.md,
5100,hugolib: Use named keys in composite literals,Make go vet great again,hugolib: Use named keys in composite literals,Make go vet great again
5101,docs: Just a small grammar fix in quickstart.md,,docs: Just a small grammar fix in quickstart.md,
5102,docs: Follow through on watch default,,docs: Follow through on watch default,
5103,docs: Correct name of release archives for OS X,Fixes #2341,docs: Correct name of release archives for OS X,Fixes #2341
5104,"docs: Correct all erroneous swaps of ""it's"" and ""its""",,"docs: Correct all erroneous swaps of ""it's"" and ""its""",
5105,docs: Improve section 'Why did you write Hugo?',,docs: Improve section 'Why did you write Hugo?',
5106,docs: Fix URLs in examples sites with path prefix,"When baseurl ist something like ""http://example.com/hugo/"" a link to ""/tags/..."" does not work. Therefore I fixed the examples so that they also work in cases where the website is not saved at the server's root. See also https://discuss.gohugo.io/t/how-shall-i-link-a-taxonomy-page/3920",docs: Fix URLs in examples sites with path prefix,"When baseurl ist something like ""link/"" a link to ""/tags/..."" does not work. Therefore I fixed the examples so that they also work in cases where the website is not saved at the server's root. See also link"
5107,Remove broken Bitdeli badge from README.md,,Remove broken Bitdeli badge from README.md,
5108,tpl: Return all errors from casting,Most non-boolean template functions should return errors. Fixes #2354,tpl: Return all errors from casting,Most non-boolean template functions should return errors. Fixes #2354
5109,Simplify Travis build,,Simplify Travis build,
5110,Fix command for getting hugo in CONTRIBUTING.md,,Fix command for getting hugo in CONTRIBUTING.md,
5111,Add a global Reset func,So we can do some benchmarking.,Add a global Reset func,So we can do some benchmarking.
5112,Bump Travis to Go 1.7,,Bump Travis to Go 1.7,
5113,commands: Suppress 'missing static' error,Fixes #2311,commands: Suppress 'missing static' error,Fixes #2311
5114,Skipt Twitter test in short mode,,Skipt Twitter test in short mode,
5115,tpl: Fix faulty ordering of relURL test cases,,tpl: Fix faulty ordering of relURL test cases,
5116,tpl: Make absURL and relURL accept anything,,tpl: Make absURL and relURL accept anything,
5117,docs: Convert toml to yaml in config overview,,docs: Convert toml to yaml in config overview,
5118,source: Normalize file name to NFC,Fixes #2203,source: Normalize file name to NFC,Fixes #2203
5119,docs: Add doc for time template func,,docs: Add doc for time template func,
5120,Remove maximeguitare.com from showcase,,Remove maximeguitare.com from showcase,
5121,docs: Add rdegges.com to the showcase,,docs: Add rdegges.com to the showcase,
5122,tpl: Fix typo in FindRE test,,tpl: Fix typo in FindRE test,
