Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
856,Merge pull request #3 from jlipps/master,0.43634278,fix: get filePaths #1521,,0
857,ci: update ci templates for split app design,0.46224058,Please use link to avoid codesign problem.,"getLocalFilePath returns arrays, get first value",0
858,feat: Pcloudy appiumdesktop (#830),0.81383485,Pcloudy (#830) (de0a295),...and use that as the filepath,1
859,get sauce sessions working by fixing json parsing of caps and error handling,0.50413686,Feature: Can run SauceConnect from user interface (#280),,0
860,Moved browserWindow opening to main process,0.68355954,Fix: Close session window when main window is closed,,0
861,chore: Update translations (#1948),0.7089729,Update translations,Increase timeout of package-ci to 30 minutes,1
862,chore: Update translations (#2087),0.8120011,Update translations,,1
863,Upgrade electron 1.7.11 ~> 1.7.13 (#511),0.7739146,Revert Electron back to 1.7.11,,1
864,"add language dropdown, webdriverio framework, and bit of framework refactoring",0.5152117,Update translations,add extremely simple element finding recommendation heuristic,0
865,ci: Update package.yml for Azure Pipelines,0.53679734,fix: getCurrentSessions for cloud providers using Basic Auth link,,0
866,chore(deps): bump appium-support from 2.38.1 to 2.44.0 (#1356),0.81431556,Bump embedded Appium version to 1.22.0,"ensure timestamps are properties of log lines, not the log window",1
867,Introduced antd components,0.5785546,Fix: Pegged ANTD version to prevent errors (#198) ,Set savedSessions to empty array when undefined is provided in reducer,0
868,chore(deps): bump antd from 4.16.1 to 4.16.2,0.58998966,feat: Bump Appium version to 1.18.3,"When update download fails, provide a link instead",0
869,Azure badge (#633),0.5187943,Feature: Add relaxed security flag (#607),,0
870,Remove getParser code (#616),0.51122165,Fix: Remove unneeded ipc binding (#612),,0
871,fix: Use treeData prop for Tree component instead of deprecated children prop (#1302),0.603503,Fix: Added padding to bottom of source tree (#247),,0
872,Fix: SVG was obscured due to CSS (#300),0.9626458,Fix: Swipe SVG was obscured due to CSS (#300),,1
873,chore(deps): bump lodash from 4.17.15 to 4.17.19 (#1471),0.57429594,feat: Bump Appium version to 1.18.3,squirrel.windows 'first run' fix; fixed wording in auto updater,0
874,Update electron-log to the latest version 🚀 (#1197),0.73620474,Update Electron to version 3.0.3 (link) (#661),Change the button text from 'Click to Restart Appium' to 'Click to Close Appium Now' Added a message in italics saying that the update won't take effect until Appium is restarted and that they need to wait a few minutes for the installation to occur in the background,1
875,chore: bump appium 1.18.0 beta 1 (#1461),0.8954246,feat: bump appium version to 1.19.0 beta,"If platform doesn't support auto update (ie: !win, !darwin) show a message on the bottom of the Updater page saying it's unsupported and provide a link to the latest releases URL Aside: fixed foundUpdate.js to not do anything when the link tag to open releases URL is clicked",1
876,add syntax highlighting for framework code,0.42370167,Add Web(View) notification in Selected Element: #1438,Squirrel.windows on it's first run needs time to be initialized Wait 20 seconds before calling 'checkForUpdates',0
877,Fix for xpath parse exception (#191),0.71079403,Fix: Handle XPath exception that was being thrown by xpath generation code,"Round download progress and use mb instead of b Round the 'percentage complete' number (no decimals, rounding to the nearest percent is adequate) Update mock-updater to use higher byte totals for more realistic download rates/totals Disable autoDownload Add 'About Appium' and 'Check for Updates' menu Add check for updates menu in Windows",1
878,basic preset setting and launching,0.5587071,"feat: Make configurable ""Get Running Sessions"" #979",,0
879,chore: Update translations (#2097),0.8086271,Update translations,,1
880,Update spectron to the latest version 🚀 (#677),0.6179525,Update Electron to version 3.0.3 (link) (#661),Get release notes from GitHub API Get version from package.json Call endpoint to get release notes for that version (link}) from auto-updater.js Also added padding to textarea (it looked weird with no padding),0
881,Babel and react performance fixes (#780),0.46920443,Inspector for Web  improvements: link link,Fixed bad markup in Update component,0
882,"Revert ""Record & Playback"" (#532)",0.541785,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),Use flex to align items in FoundUpdate component,0
883,Fix changelog typo,0.47575042,Fix: Resolve python recorder errors (#323),Was setting value on textArea without calling onChange; uses 'defaultValue' instead Removed nested 'p' tag; uses span instead,0
884,Prepare for v1.1.0-beta.4 (#230),0.67528886,This beta includes:,Was using percentage previously and header was getting clipped Now it sets the container to column flex with  height 100% of viewport The header and footer don't have flex-grow set The body (which contains the 'release notes' textarea) has flex-grow=1 which causes it to take up all the remaining space The body is also given a 'flex' display type which causes it's children to take up all the space (height 100% on textarea doesn't work),0
885,Resolve python recorder errors (#323),0.9799572,Fix: Resolve python recorder errors (#323),'downloadProgress' event sometimes takes time to emit so don't wait for it. Show the downloader at 0% downloaded immediately. Change mock updater to wait 2 seconds before emitting it's first download-progress event,1
886,feat: Add Experitest as cloud provider (#1286),0.6730851,New cloud providers,,0
887,fix: Parse JSON for updateSettings (#911),0.64369416,updateSettings action call was not being properly parsed #911,Add GH_TOKEN to appveyor.yml,0
888,Fix: Close sessionWin when mainWin closed (#572),0.87191284,Fix: Close session window when main window is closed,Also builds yml artificat instead of json (latest.yml),1
889,fix scrolling in selected element card (fix #236),0.9702773,Fix: Scrolling in selected element card (#236),dan-known-issues,1
890,Added locator modal,0.69325453,Feature: Add locator modal to search for elements and perform basic interactions on them (#244),,0
891,Merge pull request #27 from jlipps/ui-review,0.47413242,Fix: Remove unneeded ipc binding (#612),,0
892,chore(deps): bump ansi-to-html from 0.6.15 to 0.7.2 (#1923),0.4866231,feat: bump appium version to 1.19.0 beta,,0
893,Merge pull request #260 from appium/dpgraham-screenshot-interactions,0.5177181,Add actions that can be executed from Appium Desktop (7245fb6),If a session is attached to an existing session do not quit the session,0
894,fix: 'Saved Session' table is not clickable (#1321),0.72322136,Fix to attaching to an existing session link,,1
895,Fix: Call fix-path after settting UI saved env variables (#604),0.49665254,Fix: Debounce calls to selectElement (#325),,0
896,chore: Update translations (#1638),0.76909024,Update translations,,1
897,chore(deps): bump i18next from 19.4.5 to 19.8.1 (#1583),0.61585677,feat: bump appium version to 1.19.0 beta,,0
898,Set newCommandTimeout to zero by default,0.59277153,Bump up no new command limit to 24 hours #902,Fix broken link and remove unused variable,0
899,fix: typo in Sentry prompt [ci skip] (#845),0.5151161,Provide more helpful error and success messages (0fe3551),Link to png for updater is broken in production,0
900,show version of appium server in startserver component,0.6764517,Runs an  Appium Server with user-specified settings,,0
901,ci: move CI jobs back to just dealing with single app,0.41945964,feat: replace internal Appium client from wd to web2driver,,0
902,Prepare for v1.5.0,0.5451175,Feature: Upgrade React to v16.x and ANTD to v3.x to get benefits of performance improvements and ,,0
903,ensure we're using official 1.6.4 and support appium for mac xml source,0.598299,Fix: Previous version had wrong Appium Version on Mac (1.6.4 instead of 1.6.5),,0
904,Fix autoupdater on dev (#446),0.5956135,Feature: add logging to autoUpdater (#74),,0
905,Merge pull request #285 from appium/isaac-source-error,0.5146498,fix: getCurrentSessions for cloud providers using Basic Auth link,,0
906,feat: Add DataMatcher search strategy (#895),0.54401374,Feature: Add locator modal to search for elements and perform basic interactions on them (#244),,0
907,Force focus on window when download complete,0.6215166,Fix: Close session window when main window is closed,,0
908,chore: update nodejs version in ci.yml,0.45120198,Add Web(View) inspector to inspect the HTML-tree: #1443 ,,0
909,Show dcaps as formatted JSON,0.401159,Feature: Can edit raw desired capabilities JSON string (#267),,0
910,Merge pull request #75 from appium/dpgraham-patch-1,0.52124166,Bundles Appium v1.15.1,,0
911,Batch of small fixes,0.4972473,Fix: Resize inspector if it was previously too small (#225),CI env variables,0
912,Wire up executeElementCommand,0.49339667,"feat: Make configurable ""Get Running Sessions"" #979",Also added link to latest release,0
913,feat: Add Webview notification in Selected Element (#1438),0.9270525,Add Web(View) notification in Selected Element: #1438,,1
914,feat: can copy located element to clipboard,0.913272,Can copy located element to clipboard (1724bc1),,1
915,Get Screen Size using WindowSize rather than coordinates of root element (#489),0.63660395,feat: Intelligently resize screenshot and source tree widths #974,,0
916,Refactor mocha tests to use es6 (#234),0.5190623,TestingBot (#862) (88d8f0f),,0
917,Update eslint to the latest version 🚀 (#1017),0.5809297,feat: Update to Appium 1.18.2,,0
918,get test running working along with sending caps to caps editor,0.52411425,TestingBot (#862) (88d8f0f),,0
919,Prepare for v1.2.7,0.53012466,Feature: Upgrade React to v16.x and ANTD to v3.x to get benefits of performance improvements and ,"Also, make the windows not resizable",0
920,Remember variables that already have an assign statement,0.40992355,Fix: Debounce calls to selectElement (#325),,0
921,ci: follows new param (#1495),0.42603105,No changes except for the above since AD 1.19.1,"If user changed focus to another window during an update, force focus back to the update window when download is done",0
922,Merge pull request #466 from jlipps/playback,0.51529527,fix: get filePaths #1521,,0
923,should just json stringify selector,0.6059785,Feature: Can edit raw desired capabilities JSON string (#267),,0
924,Check NPM and Node versions before packaging (#432),0.45682144,Please refer to link for Appium 1.22 and newer versions.,,0
925,feat: add jpeg consumer (#1512),0.8910115,feat: add jpeg consumer in AD package #1512,"AutoUpdater manages it's state on the main process The renderer and the auto updater synchronize the state and then the renderer updates the state in redux They synchronize by either a) If the updater window is already open always send the most up-to-date state; b) When the updater window opens for the first time, request the state from the main process",1
926,get playback library actions and reducers and component stubbed out,0.5196401,fix: Fixed regression that was causing file selector in capabilities to not work (#831),"If no update found, show message saying app is up-to-date",0
927,Add jQuery dev dependency (#376),0.38247102,Add Web(View) inspector to inspect the HTML-tree: #1443 ,Added menu option that checks for updates Added additional state to show when update hasn't been checked for yet Split Updater component into three to keep it more organized,0
928,Added sessions (#5),0.7683319,Feature: Show a list of currently running sessions when attaching sessions (#196),,1
929,fix package.json references,0.5057708,This version had an issue like link,,0
930,fix: getRunningSessions for BrowserStack & other cloud providers that use basicAuth (#1691),0.7871164,fix: getCurrentSessions for cloud providers using Basic Auth link,,1
931,Fix typo in the source string,0.4873419,Fix: Added padding to bottom of source tree (#247),Added a mock for erroring and an ENV variable + build task that simulates failed downloads. Updated component to show error alert on download failure,0
932,Update package-lock deps,0.48319465,Fix: Pegged ANTD version to prevent errors (#198) ,When user clicks restart button calls 'autoUpdater.quitAndInstall'. Fixed some linting issues. Renamed reducers.,0
933,Add Kobiton into Appium Desktop (#747),0.8682421,Feature: Add Kobiton into Appium Desktop as a cloud provider (#747),,1
934,fixes due to antd upgrade and peg antd version moving forward (#198),0.86574185,Fix: Pegged ANTD version to prevent errors (#198) ,Added button that dispatches an action that tells the main process to start downloading,1
935,fix: Revert sentry changes (#904),0.8155556,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),"Updater window requests update info from main process, main process sends it back and then the state is updated to include that info",1
936,add extremely simple element finding recommendation heuristic,0.7764525,Feature: Add a simple element finding recommendation to the element detail,"-Stubbed in component, container, action, reducer -Added a mock updater that fakes available updates in development for testing puurposes -Added a new task that fires the auto updater window",1
937,fix: break word in selected element (#1170),0.5259513,Fix: Debounce calls to selectElement (#325),,0
938,Appium 1.9.0,0.8828684,Appium 1.18.0 beta.1,Uses electron-log instead of console.log so we can see the logs in a log-file. Added update-downloaded and error events.,1
939,add clear method to element action palette and codegen,0.5033148,Add Web(View) notification in Selected Element: #1438,"When appium server starts, set serverArgs When appium server stops, delete server args New session component sets local args to whatever is in electron settings",0
940,Remembers users most recently used server params,0.4608349,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),,0
941,Update eslint-plugin-babel to the latest version 🚀 (#641),0.58446,Update Electron to version 3.0.3 (link) (#661),enable launching of new session window even when server isn't running,0
942,finish porting playback features: test results and styling,0.4369873,Fix: Recorder css and add docs for recorder,"When appium server starts, set serverArgs When appium server stops, delete server args New session component sets local args to whatever is in electron settings",0
943,chore: Update translations (#1899),0.69991404,Update translations,,0
944,Update translations (#941),0.88525593,Update translations,,1
945,dan-known-issues,0.7101274,Known issue:,,1
946,fix: print the original error response if given error message has the original error for findElements (#1474),0.5642288,Provide more helpful error and success messages (0fe3551),,0
947,add basic CI build (#867),0.5158331,Feature: Link to desired capabilities documentation (#188),,0
948,Notify results of actions,0.47398576,Get Timings button in element section to confirm their performance #1448,Basic test that confirms that the app can open up and does very basic e2e. Needed for CI to do releases.,0
949,Rename extendedDrivers to appiumHandlers,0.5572449,feat: replace internal Appium client from wd to web2driver,,0
950,update semver-major dep changes,0.49582404,Fix: Replace electron-builder autoupdater with Zeit Hazel server plus native updater (#435),,0
951,Can save sessions by name,0.71280104,(Browserstack) Feat: add sessionName in the attach to session dropdown #1694,Packaging fixes,1
952,init screenshot as null,0.35307604,Has an inspector window that allows the user to look at a screenshot and source of a running session,,0
953,Added the rest of the codeFor with varName,0.41726494,Fix: Debounce calls to selectElement (#325),"-ant design, not photonkit -electron rebuild is no longer necessary -release/ not dist/",0
954,Set up CI with Azure Pipelines,0.48493695,fix: getCurrentSessions for cloud providers using Basic Auth link,In accordance with electron-builder configuration,0
955,1.13.0,0.56496054,No changes except for the above since AD 1.19.1,"When running as a binary, argv[1] is undefined which breaks argparse. Setting it to an empty string resolves this problem.",0
956,"When selecting an element, expands it in tree",0.5124467,feat: Intelligently resize screenshot and source tree widths #974,,0
957,Update dependencies,0.5641382,Fix: Upgraded to Appium 1.7.1 (previously was 1.7.0),,0
958,Missing closing bracket in touchAction (#583),0.5052085,Fix: issue where typing into a desired capability box was prevented if the app had not been used before. (#57),,0
959,chore: update body of weekly translation update,0.7149544,Update translations,,1
960,fix: standardize on Date.now() for creating timestamps,0.6974158,"Fix: With logTimestamps set to true, server console timestamps would all update anytime a new one came in",,0
961,Update package-lock (#709),0.6187571,Fix: Upgraded to Appium 1.7.1 (previously was 1.7.0),,0
962,"Add HTTPS option, and TO data center options (#262)",0.9743886,"Feature: Add HTTPS option, and TO data center options (#262)",,1
963,Show devtools in new session window,0.71916664,"Feature: add ""Attach to Session"" tab on New Session window that allows attaching to an already-running session",,1
964,Update jsdom to the latest version 🚀 (#1223),0.48091653,feat: Update to Appium 1.18.2,revamp UI of new session creation window,0
965,chore(deps): bump electron-log from 4.4.1 to 4.4.6 (#1981),0.5473456,Revert Electron back to 1.7.11,,0
966,Update FBJS scripts,0.44605142,Fix: Replace electron-builder autoupdater with Zeit Hazel server plus native updater (#435),,0
967,fix: npm install --save wd@1.11.2 (#1412),0.6067547,Fix: Use forked version of WD to resolve W3C attach problem (see here),,0
968,chore: bump appium version to 1.22.2 (#1977),0.8929712,Bump Appium version to 1.21.0,,1
969,Prepare for v1.2.6,0.52444285,Feature: Upgrade React to v16.x and ANTD to v3.x to get benefits of performance improvements and ,,0
970,Manage modal state inside redux,0.38597274,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),,0
971,Close session window when closing parent window,0.8784367,Fix: Close session window when main window is closed,,1
972,Release 1.10.0,0.5107523,this is a patch release for link. This does not include Appium 1.22.0 stuff.,,0
973,v1.0.0-beta.5 changelog,0.55348635,Feature: add logging to autoUpdater (#74),,0
974,Merge pull request #224 from jlipps/recorder,0.53459567,fix: get filePaths #1521,,0
975,PRev commit,0.30571806,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),,0
976,ensure to override photon css with 'important' since we don't know order of css loading,0.42908907,Fix: Swipe SVG was obscured due to CSS (#300),"rewrite server start and monitor components with antd, remove react-photonkit",0
977,Make browser window opener a helper method,0.52022755,Inspector for Web(view) improvements: ,,0
978,Increase e2e test timeout on AppVeyor (#194),0.51560414,Bump up no new command limit to 24 hours #902,Set newCommandTimeout to 0 by default,0
979,feat: move away from using main for client calls; use a web based client in renderer instead.,0.5779015,feat: replace internal Appium client from wd to web2driver,Made layout 3 panes and made sendKeys a modal,0
980,Update translations (#996),0.8700414,Update translations,Set TreeNode children to null if no children,1
981,v1.15.0,0.584755,Please consider using 1.17.1-1 since this version has an issue in HTTPS communication,,0
982,chore(deps-dev): bump eslint-plugin-import from 2.23.2 to 2.23.4,0.53044903,bump the embedded appium version to 1.22.3,-Increased browser window width from 1200 to 1500 -Moved inspector into a third pane. -Changed sendKeys so that pushing the button opens a modal where you specify the keys,0
983,chore(deps): bump axios from 0.21.1 to 0.24.0 (#1961),0.5472733,feat: Bump Appium version to 1.18.3,If an empty array is passed into a treenode it still shows the expander arrow,0
984,chore(deps-dev): bump eslint-plugin-mocha from 8.1.0 to 9.0.0,0.59198964,Bump embedded Appium version to 1.20.0-beta.0 diff,Fixed npm start errors,0
985,chore: Update translations (#1497),0.7833766,Update translations,-Removed Uglifying of NodeJS code because it currently is incompatible with ESHarmony -Point Node NPM packages entry points to 'main' (webpack does 'browser' by default). Pointing packages to 'browser' caused the code to break because of Reference Errors (window is not defined) -Added 'babel-polyfill' to renderer webpack,1
986,get playback working with nice results modal,0.48035017,Fix: Recorder css and add docs for recorder,Lock electron-rebuild to v1.4.x,0
987,add usage instructions and migrate dev docs,0.5215788,feat: replace internal Appium client from wd to web2driver,electron-rebuild 1.5 was incorrectly writing the directories. Keeping it to version 1.4 until the issues have been worked out,0
988,Appium 1.15.0,0.8907821,Appium 1.18.0 beta.1,,1
989,Update translations (#1007),0.9017453,Update translations,-Removed unused module from NewSessionForm.js -Fixed session failure error logging -Hardcode local server info into HTML (instead of making them text fields),1
990,Fix: Show scroll buttons on expanded paths change (#580),0.7310205,Fix: Add buttons that scroll source left and right so that XML is not clipped (#183),"Installed 'electron-rebuild' which, when run, translates native modules to work with Electron version of node (instead of system version)",1
991,visual and behavioral fixes for appium desktop on windows,0.6872619,Add actions that can be executed from Appium Desktop (7245fb6),,0
992,feat: Upgrade Electron to 5 (#883),0.66013575,Update Electron to version 3.0.3 (link) (#661),,0
993,disable saved sessions tab if there are none,0.71588194,"Feature: add ""Attach to Session"" tab on New Session window that allows attaching to an already-running session",,1
994,Pass noop if autoUpdater function events are undefined,0.5703079,updateSettings action call was not being properly parsed #911,,0
995,Highlight elements that user searched for (#344),0.97231114,Feature: Highlight elements that user searched for (#344),,1
996,fix: get filePaths (#1521),0.9922772,fix: get filePaths #1521,"Switch client methods to promise based Sends an ID with appium client command requests and then gets the ID back so that we can correctly match up a client call response with it's request. Parses the x,y,width,height coordinates from attr iOS reports these coordinates, and not 'bounds' (which Android reports) Uses root source element to calculate scale ratio Don't include root node in source XML Added 'require-await' to eslint rules And removed async keyword on functions that break the rule Switch client methods to promise based Sends an ID with appium client command requests and then gets the ID back so that we can correctly match up a client call response with it's request. Added 'require-await' to eslint rules And removed async keyword on functions that break the rule Pull request fixes Pull request fixes Pull request fixes Merged changes from 'inspector-dan' branch Rebasing PR fixes Minor tweeks Fixed linting errors FIx the width of the inspector container to 100% Without doing this, the image was changing sizes which causes the highlighter rects to be incorrectly placed Unused element Spelling fix",1
997,chore: Replace strings with const for antd elements (#1336),0.4604646,Fix: Debounce calls to selectElement (#325),Added the inspector component,0
998,1.1.0-beta.2 (#220),0.6685847,Appium 1.18.0 beta.1,,0
999,clean up server monitor buttons,0.5093732,Fix: make 'connectHardwareKeyboard' capability true by default so that sims are interactable via the hardware keyboard when running under an Inspector session (#61),,0
1000,feat: Add TestingBot as Cloud Provider (#862),0.724792,TestingBot (#862) (88d8f0f),And removed async keyword on functions that break the rule,1
1001,chore: nump the version to build properly,0.5087906,bump the embedded appium version to 1.22.3,,0
1002,"Added CSC_LINK, CSC_KEY_PASSWORD and GH_TOKEN encrypted variables",0.38113663,Feature: Allow unauthorized SSL and set custom proxy (#469),,0
1003,Added immutableJS,0.431655,Feature: Can edit raw desired capabilities JSON string (#267),,0
1004,Use Tree as a controlled component,0.42919302,Fix: Added padding to bottom of source tree (#247),...because it's ES2016,0
1005,Fix rendering of Emoji characters (#691),0.72582585,Fix: Strip out Emoji characters and replace them with the unicode values to prevent XML parsing error (#691),It was redundant having 'selectedPath' when we already had 'selectedElement' which has the path as one of it's properties,1
1006,fix: add some locale strings for inspector actions,0.5849186,"Since this version, please use link as an inspector.",Each element in the source has a dot separated path ( [0.1.2.0] ) and an xpath ( //[0]//[1]//[2]///[0] ) . The paths are for finding elements in the source tree easily and the xpaths are for making calls to appium to find elements,0
1007,Fix platform checker and remove MacOS from Travis (#448),0.58522457,Fix: Previous version had wrong Appium Version on Mac (1.6.4 instead of 1.6.5),,0
1008,Add pre-commit (#778),0.46486694,(Browserstack) Feat: add sessionName in the attach to session dropdown #1694,"Renamed some variables, added documentation.",0
1009,fix changelog language,0.5535309,Update translations,,0
1010,Update electron-log,0.70225364,Update Electron to version 3.0.3 (link) (#661),...except when the style is dynamic,1
1011,Use 3rd party React prop types (#755),0.47180304,Feature: Add React Native testID to strategy mappings (#614),,0
1012,chore(deps-dev): bump mocha-junit-reporter from 2.0.0 to 2.0.2 (#1974),0.5540084,feat: Bump Appium version to 1.18.3,Shows the reasons for why sessions or method calls fail,0
1013,chore(deps-dev): bump @babel/preset-react from 7.13.13 to 7.14.5,0.50687325,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),,0
1014,feat: add Sauce Labs Unified Platform endpoint for US (#1532),0.99513173,feat: add Sauce Labs Unified Platform endpoint for US #1532,,1
1015,Prepare for v1.2.4,0.5610578,Feature: Upgrade React to v16.x and ANTD to v3.x to get benefits of performance improvements and ,,0
1016,update: add strings to translation.json,0.5973593,Update translations,,0
1017,chore: update electron to v8 (#2009),0.7064694,Update Electron to version 3.0.3 (link) (#661),,1
1018,chore: Update translations (#1890),0.6840518,Update translations,,0
1019,ci: turn e2e tests back on since we found them,0.46807048,Revert Electron back to 1.7.11,,0
1020,Merge branch 'master' into split-apps,0.37585306,feat: replace internal Appium client from wd to web2driver,"Can open a 'New Session' window and create appium sessions Can specify server settings (local, remote, sauce) and can set desired capabilities. Can save desired capabilities by name for later usage.",0
1021,fix: methodName message,0.5245686,Fix: Resolve python recorder errors (#323),,0
1022,add elapsed time for steps and test,0.48138613,Get Timings button in element section to confirm their performance #1448,Also made it so the scale ratio updates when window resizes,0
1023,feat: Update to antd v4 (#1259),0.6513159,Fix: Pegged ANTD version to prevent errors (#198) ,Expands the selected elements parents so that it's visible in the source tree,0
1024,update package-lock with auto-upgraded packages,0.5720728,"Feature: When update fails to work automatically, show a link to the releases page",,0
1025,update license,0.47580168,Fix: Replace electron-builder autoupdater with Zeit Hazel server plus native updater (#435),,0
1026,chore(deps-dev): bump eslint-plugin-react from 7.23.2 to 7.24.0,0.5603756,Bump embedded Appium version to 1.20.0-beta.0 diff,"Instead of storing entire source XML in redux, store a JSON object and use dot separated path that way it's easier to look up elements in the source tree",0
1027,Update Azure badge [ci skip],0.49728283,updateSettings action call was not being properly parsed #911,,0
1028,Added codeFor_swipe,0.65390575,Feature: Add interactive swipe and tap (#260),,0
1029,Merge pull request #937 from appium/dpgraham-fix-wrong-folder,0.4935946,fix: get filePaths #1521,,0
1030,chore(package): Update jsdom to the latest version 🚀 (#856),0.47856945,feat: Update to Appium 1.18.2,"selectElement action sets the selectedNode which has 'attributes', 'xpath' and 'tagName'",0
1031,Don't use a locator if it's not unique,0.4298129,Add new locators for iOS: #1452 ,"Want to keep track of expanded elements and selected element so that the data is stored in Redux instead of the component having an internally managed state. This will make the app easier to debug, and easier to refactor if we decided to use another component.",0
1032,Merge pull request #756 from appium/dpgraham-dependency-updates,0.53203297,feat: Update bundled version of Appium to 1.14.0 ,,0
1033,move screenshot delay into screenshot conditional,0.45394224,Fix: Windows waits 20 seconds after first run before checking for updates due to a timing issue with Squirrel.windows,,0
1034,chore(package): update eslint-plugin-mocha to version 6.0.0 (#1045),0.54991627,this is a patch release for link. This does not include Appium 1.22.0 stuff.,,0
1035,Update dependencies to enable Greenkeeper 🌴 (#869),0.5218569,Feature: add logging to autoUpdater (#74),Also it shows a loading indicator over top of the inspector when the source is being updated,0
1036,Update package lock,0.5141382,this is a patch release for link. This does not include Appium 1.22.0 stuff.,So that the XML Tree being sent back isn't stale.,0
1037,Use ES6 style for getting xpath,0.4972362,Fix: Optimize xpath on selected element (#179),,0
1038,"Fix ""Learn More"" (#947)",0.47354493,Provide more helpful error and success messages (0fe3551),Selecting an element on the inspector source will select it's xpath and then calling 'tap' will send the tap method to the main process alonng with the xpath and call the method,0
1039,Made layout 3 panes and made sendKeys a modal,0.52122223,Can call tap and sendKeys on elements,Sets TreeNode keys by their xpath (generated dynamically). Added callback that when selecting a TreeNode sets the selectedXPath to it's xpath. Next step is to add functionality to call appium and have it select element by xpath and run arbitrary commands on it.,0
1040,feat: add  for improved error condition UX (#1222),0.5534146,"Fix defect that made ""object"" args not work for capabilities (ef2ff5d)",,0
1041,chore: Bump beta 1.18.0 (#1451),0.78583074,feat: bump appium version to 1.19.0 beta,,1
1042,make transparent scrollbars and add a stopping status while waiting for connections to close,0.52984947,Fix: Close session window when main window is closed,,0
1043,chore: bump version number,0.7053516,feat: Bump Appium version to 1.18.3,display timestamps if logTimestamps is set,1
1044,refactor: update references to shared code to use gui-libs package,0.46226412,"Fix: when an update is found, pulls release notes from GitHub API and displays them in the update window textarea ",,0
1045,chore: Update translations (#1533),0.80669785,Update translations,When window closes it needs to quit the driver associated with that window (if there is one),1
1046,add button for quitting session and going back to new session window,0.82452023,"Feature: add ""Attach to Session"" tab on New Session window that allows attaching to an already-running session","Method listener was being declared inside create session, instead moved it out to it's own so there's only one listener and when it receives requests it finds the matching driver for that window and fires the method",1
1047,Update appium to the 1.13.0 🚀 (#964),0.94875216,Update Appium to version 1.13.0 #964,,1
1048,chore(deps-dev): bump eslint-plugin-import from 2.20.0 to 2.20.2 (#1308),0.53381824,Fix: Pegged ANTD version to prevent errors (#198) ,,0
1049,"fix: better positioning for cloud images, and better headspin image size",0.6410004,"Improve performance in cloud by concurrently retrieving source, screenshot and window size #916",,0
1050,Sentry notification [ci skip] (#793),0.5703479,Provide more helpful error and success messages (0fe3551),Added actions and reducers that send a method call to the main process. The main process calls the method on the appium client and then gets the new source and then sends it back to the web thread.,0
1051,Preparing for v1.2.0-beta.3,0.66470647,This beta includes:,Wraps the session component in a spinner until it has received a message from the main process indicating that it's ready,0
1052,"getLocalFilePath returns arrays, get first value",0.53473014,"Fix: Filepath capabilities was being parsed as array, parses it to string ",,0
1053,Don't allow to be run from outside Applications folder (#326),0.46862265,Add actions that can be executed from Appium Desktop (7245fb6),,0
1054,add python framework,0.50027037,Fix: Python recording error (#422),,0
1055,chore: Update translations (#2054),0.82782966,Update translations,,1
1056,chore(deps-dev): bump sinon from 9.0.0 to 9.0.1 (#1288),0.5787932,Bump Appium version to 1.20.0,,0
1057,Removed todo,0.37267977,Revert Electron back to 1.7.11,,0
1058,Removed unused code,0.5078641,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),,0
1059,upgrade deps and engine requirements,0.47933277,Feature: Upgrade React to v16.x and ANTD to v3.x to get benefits of performance improvements and ,,0
1060,add server type tabs to playback library window,0.59427524,"Feature: add ""Attach to Session"" tab on New Session window that allows attaching to an already-running session",,0
1061,factor out simple start form to prepare for other tabs,0.46354067,The Relaxed Security checkbox in the Advanced-tab can disable this,,0
1062,refactor: pull shared and inspector code out of this repo and bring server back to top level,0.47818422,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),So that they can be seen in SavedSessions and the New Session form,0
1063,Show more detailed appium logging,0.53950363,Add actions that can be executed from Appium Desktop (7245fb6),,0
1064,chore: Update eslint config + eslint fixes (#808),0.5626073,Fix: Upgraded to Appium 1.7.1 (previously was 1.7.0),,0
1065,Preparing for v1.1.1,0.51108575,Please consider using 1.17.1-1 since this version has an issue in HTTPS communication,,0
1066,Merge pull request #21 from appium/dan-npm-fix,0.51113313,feat: Update bundled version of Appium to 1.14.0 ,,0
1067,add icons and tweak colors for server monitor,0.42078775,Runs an  Appium Server with user-specified settings,...so that the main process can start a session at that address,0
1068,Add support for copying source XML to clipboard (#586),0.870218,Feature: Add icon that copies source XML to clipboard,,1
1069,Fix outdated documentation,0.54318684,This build is no longer available due to a major bug,,0
1070,Documentation tweaks,0.5429863,Update translations,"On new session page, sets the local server host and part to whatever it was set as during the server initialization",0
