Index,Release Note,Release Note With Abstraction
11,"Core Changes

make sure server component externals only apply to files resolvable by node: #49147
Fix link not being GC'd sometimes: #49318
Fix issue where nextP is not replaced in searchParams: #49315
Add typescript version to next-info: #49346
Upgrade React to 18.3.0-canary-16d053d59-20230506: #49402
Remove empty config warning: #49435

Documentation Changes

Fix error message about preconnect 📝: #40360

Misc Changes

Add test case for client sourcemaps: #49308

Credits
Huge thanks to @shuding, @ForsakenHarmony, @timneutkens, @huozhi, @sanjaiyan-dev, and @acdlite for helping!","Core Changes
make sure server component externals only apply to files resolvable by node: #49147
Fix link not being GC'd sometimes: #49318
Fix issue where nextP is not replaced in searchParams: #49315
Add typescript version to next-info: #49346
Upgrade React to 18.3.0-canary-16d053d59-20230506: #49402
Remove empty config warning: #49435
Documentation Changes
Fix error message about preconnect 📝: #40360
Misc Changes
Add test case for client sourcemaps: #49308
Credits
Huge thanks to @shuding, @ForsakenHarmony, @timneutkens, @huozhi, @sanjaiyan-dev, and @acdlite for helping!"
12,"Core Changes

actions: update location header: #49223
Fix serving images referenced from app directory: #49236
Update dev logs to include request timings: #49191
Support incrementalCacheHandlerPath for standalone output: #48694
Apply basePath for metadata image: #49226
Fix Server Actions defined in both layers in one entry: #49248
Update tags handling during server action redirect: #49227
Add experimental verboseRequestLogs flag: #49250
Fix require-hook with just pages on deploy: #49274

Misc Changes

Upgrade react types: #49222
Remove experimental config from create-next-app: #49241

Credits
Huge thanks to @feedthejim, @jridgewell, @ijjk, @ikryvorotenko, @huozhi, @shuding, and @timneutkens for helping!","Core Changes
actions: update location header: #49223
Fix serving images referenced from app directory: #49236
Update dev logs to include request timings: #49191
Support incrementalCacheHandlerPath for standalone output: #48694
Apply basePath for metadata image: #49226
Fix Server Actions defined in both layers in one entry: #49248
Update tags handling during server action redirect: #49227
Add experimental verboseRequestLogs flag: #49250
Fix require-hook with just pages on deploy: #49274
Misc Changes
Upgrade react types: #49222
Remove experimental config from create-next-app: #49241
Credits
Huge thanks to @feedthejim, @jridgewell, @ijjk, @ikryvorotenko, @huozhi, @shuding, and @timneutkens for helping!"
13,"Core Changes

Add experimental verboseRequestLogs flag: #49250
Fix require-hook with just pages on deploy: #49274

Misc Changes

Remove experimental config from create-next-app: #49241

Credits
Huge thanks to @ijjk and @timneutkens for helping!","Core Changes
Add experimental verboseRequestLogs flag: #49250
Fix require-hook with just pages on deploy: #49274
Misc Changes
Remove experimental config from create-next-app: #49241
Credits
Huge thanks to @ijjk and @timneutkens for helping!"
14,"Core Changes

Support incrementalCacheHandlerPath for standalone output: #48694
Apply basePath for metadata image: #49226
Fix Server Actions defined in both layers in one entry: #49248
Update tags handling during server action redirect: #49227

Misc Changes

Upgrade react types: #49222

Credits
Huge thanks to @ikryvorotenko, @huozhi, @shuding, and @ijjk for helping!","Core Changes
Support incrementalCacheHandlerPath for standalone output: #48694
Apply basePath for metadata image: #49226
Fix Server Actions defined in both layers in one entry: #49248
Update tags handling during server action redirect: #49227
Misc Changes
Upgrade react types: #49222
Credits
Huge thanks to @ikryvorotenko, @huozhi, @shuding, and @ijjk for helping!"
15,"Core Changes

actions: update location header: #49223
Fix serving images referenced from app directory: #49236
Update dev logs to include request timings: #49191

Credits
Huge thanks to @feedthejim, @jridgewell, and @ijjk for helping!","Core Changes
actions: update location header: #49223
Fix serving images referenced from app directory: #49236
Update dev logs to include request timings: #49191
Credits
Huge thanks to @feedthejim, @jridgewell, and @ijjk for helping!"
16,"Core Changes

More fluent GraphTraversal API: #49028
fix GlobalError interop and add test case: #49033
Add flag to switch to the experimental channel: #48896
Fix extra block element in body: #49034
Fixed next-types-plugin causing Typescript errors when ""type"": ""module"" is set: #49027
Fixed middleware's edge-chunks not being copied in copyTracedFiles: #48723
Rename experimentalReact: #49046
app router: don't unmount/remount on search param changes: #49047
style: remove useless React.Fragment tag on next/image: #48997
feat: add draft mode to next/headers: #48789
Fix next dev failing for app when __NEXT_DISABLE_MEMORY_WATCHER is set: #49056
fix(next-core): interop non string record values in env: #49057
feat(next-core): support capsize for google font fallback: #48967
chore: use includes replace indexOf: #48901
feat: make enableUndici: true default and remove node-fetch: #49061
fix(next_core): do not apply user config to internal assets: #48210
update turbopack: #49071
allow to use different blur placeholder modes: #49070
Use route metadata to trace in node-file-trace: #49080
fix quoted env vars from next config: #49090
find and handle not-found page in app dir: #49095
Update revalidate handling for app: #49062
Update turbopack warning: #49051
Add validation to server methods: #49104
use ws instead of undici.WebSocket: #49100
chore: rename draft mode enabled to isEnabled: #49096
add test cases for error handling: #49093
improve test case stability: #49036
Optimize non-dynamic metadata routes to static in production build: #49109
Allow setting runtime in layouts in type declarations: #49117
Tweak app cache handling for paths: #49108
add test case for non-enumerable exports: #49106
Skip handler for POST requests when no action ID is found: #49119
Fix edge runtime detection from layouts: #49126
Fix cross-worker revalidate API: #49101
app router: Fix infinite redirect loop in MPA navigation: #49058
Only read digest from error instance: #49132
Static generate dynamic sitemaps: #49114
Remove writing vscode config: #49133
Revert ""Fix cross-worker revalidate API"": #49138
Revert ""Revert ""Fix cross-worker revalidate API"" (#49138)"": #49141
fix(ts): make ReadonlyHeaders more compatible with Headers: #49075
app-router: update prefetch heuristic to traverse until until we hit a loading boundary: #49077
Forward response to edge runtime for response modification: #49145
Polyfill Blob for Node.js < 18: #49156
Update compilation target of @next/react-dev-overlay: #49153
Fix CSS module imports not included in root not-found file: #49155
app-router: fix stale cache handling: #49160
Add support for app global and segment 404 pages: #49085
Tests for Sass warnings: #49151
Ensure latest react-dom types for experimental release channel are used: #49049
Update cache methods for app dir: #49165
Search for lockfiles to find Turbopack root: #49110
Allow webpack config, but warn if no turbo config: #49170
Add a generic type for unstable_cache: #49166
Upgrade React to 18.3.0-canary-b7972822b-20230503: #49158
Fix server component transforms: #49135
Fix React channel env missing in custom server: #49168
app router: support side effects on server requests: #48939
Fix multipart/form-data handling in the Edge runtime: #49177
Upgrade React to 18.3.0-canary-aef7ce554-20230503: #49181
remove startup message by default: #49157
add test case for bindings in member props: #49134
Add test case for App Route cookies: #49124
Fix standalone mode with appDir running in a single process: #49116
Enable progressive enhanced form actions through decodeAction: #49187
Use special annotation for $$bound if no closure argument is attached: #49188
Add warning for missing metadataBase in social images: #49180
Allow override icon rel: #49194
actions: fix redirect on the edge: #49197
update turbopack: #49196
Fix incorrect React env in particular case: #49202
Add SWC test cases: #49189
action: add Readable.toWeb ""polyfill"" for node 16: #49201
add missing alias for next/dynamic in app dir: #49199
render app pages with original url: #49198
action: support not found: #49209
types: upgrade react/react-dom types: #49213
Fix metadata routes prerender cache for standalone mode: #49208
Turbopack alpha -> beta: #49103
Enable App Router for all applications: #49088

Documentation Changes

fix: wrong link in docs: #49001
Simplify CNA prompts a bit: #49063
Update create-next-app App Router question: #49111
chore(docs): update next-image-unconfigured-host.md: #49175

Example Changes

docs: Fix path of '.env.template': #49012
chore: simplify repo templates: #49073

Misc Changes

chore: Update swc_core to v0.75.41: #48982
Fix failing test on canary branch: #49038
Remove unused font from tailwind app/page.tsx: #49035
Add test case for file uploads: #49048
chore(cli): remove Route Handlers from App Router templates: #49076
Fix flaky test: #49178
disable optimistic_updates: #49211
test: temporary disable flaky checking: #49217

Credits
Huge thanks to @kdy1, @alexkirsz, @sokra, @shuding, @dciug, @albertothedev, @DuCanhGH, @feedthejim, @li-jia-nan, @styfle, @kwonoj, @patrick91, @timneutkens, @balazsorban44, @ijjk, @padmaia, @Kikobeats, @huozhi, @sophiebits, @eps1lon, @reconbot, @acdlite, @jridgewell, and @sebmarkbage for helping!","Core Changes
More fluent GraphTraversal API: #49028
fix GlobalError interop and add test case: #49033
Add flag to switch to the experimental channel: #48896
Fix extra block element in body: #49034
Fixed next-types-plugin causing Typescript errors when ""type"": ""module"" is set: #49027
Fixed middleware's edge-chunks not being copied in copyTracedFiles: #48723
Rename experimentalReact: #49046
app router: don't unmount/remount on search param changes: #49047
style: remove useless React.Fragment tag on next/image: #48997
feat: add draft mode to next/headers: #48789
Fix next dev failing for app when __NEXT_DISABLE_MEMORY_WATCHER is set: #49056
fix(next-core): interop non string record values in env: #49057
feat(next-core): support capsize for google font fallback: #48967
chore: use includes replace indexOf: #48901
feat: make enableUndici: true default and remove node-fetch: #49061
fix(next_core): do not apply user config to internal assets: #48210
update turbopack: #49071
allow to use different blur placeholder modes: #49070
Use route metadata to trace in node-file-trace: #49080
fix quoted env vars from next config: #49090
find and handle not-found page in app dir: #49095
Update revalidate handling for app: #49062
Update turbopack warning: #49051
Add validation to server methods: #49104
use ws instead of undici.WebSocket: #49100
chore: rename draft mode enabled to isEnabled: #49096
add test cases for error handling: #49093
improve test case stability: #49036
Optimize non-dynamic metadata routes to static in production build: #49109
Allow setting runtime in layouts in type declarations: #49117
Tweak app cache handling for paths: #49108
add test case for non-enumerable exports: #49106
Skip handler for POST requests when no action ID is found: #49119
Fix edge runtime detection from layouts: #49126
Fix cross-worker revalidate API: #49101
app router: Fix infinite redirect loop in MPA navigation: #49058
Only read digest from error instance: #49132
Static generate dynamic sitemaps: #49114
Remove writing vscode config: #49133
Revert ""Fix cross-worker revalidate API"": #49138
Revert ""Revert ""Fix cross-worker revalidate API"" (#49138)"": #49141
fix(ts): make ReadonlyHeaders more compatible with Headers: #49075
app-router: update prefetch heuristic to traverse until until we hit a loading boundary: #49077
Forward response to edge runtime for response modification: #49145
Polyfill Blob for Node.js < 18: #49156
Update compilation target of @next/react-dev-overlay: #49153
Fix CSS module imports not included in root not-found file: #49155
app-router: fix stale cache handling: #49160
Add support for app global and segment 404 pages: #49085
Tests for Sass warnings: #49151
Ensure latest react-dom types for experimental release channel are used: #49049
Update cache methods for app dir: #49165
Search for lockfiles to find Turbopack root: #49110
Allow webpack config, but warn if no turbo config: #49170
Add a generic type for unstable_cache: #49166
Upgrade React to 18.3.0-canary-b7972822b-20230503: #49158
Fix server component transforms: #49135
Fix React channel env missing in custom server: #49168
app router: support side effects on server requests: #48939
Fix multipart/form-data handling in the Edge runtime: #49177
Upgrade React to 18.3.0-canary-aef7ce554-20230503: #49181
remove startup message by default: #49157
add test case for bindings in member props: #49134
Add test case for App Route cookies: #49124
Fix standalone mode with appDir running in a single process: #49116
Enable progressive enhanced form actions through decodeAction: #49187
Use special annotation for $$bound if no closure argument is attached: #49188
Add warning for missing metadataBase in social images: #49180
Allow override icon rel: #49194
actions: fix redirect on the edge: #49197
update turbopack: #49196
Fix incorrect React env in particular case: #49202
Add SWC test cases: #49189
action: add Readable.toWeb ""polyfill"" for node 16: #49201
add missing alias for next/dynamic in app dir: #49199
render app pages with original url: #49198
action: support not found: #49209
types: upgrade react/react-dom types: #49213
Fix metadata routes prerender cache for standalone mode: #49208
Turbopack alpha -> beta: #49103
Enable App Router for all applications: #49088
Documentation Changes
fix: wrong link in docs: #49001
Simplify CNA prompts a bit: #49063
Update create-next-app App Router question: #49111
chore(docs): update next-image-unconfigured-host.md: #49175
Example Changes
docs: Fix path of '.env.template': #49012
chore: simplify repo templates: #49073
Misc Changes
chore: Update swc_core to v0.75.41: #48982
Fix failing test on canary branch: #49038
Remove unused font from tailwind app/page.tsx: #49035
Add test case for file uploads: #49048
chore(cli): remove Route Handlers from App Router templates: #49076
Fix flaky test: #49178
disable optimistic_updates: #49211
test: temporary disable flaky checking: #49217
Credits
Huge thanks to @kdy1, @alexkirsz, @sokra, @shuding, @dciug, @albertothedev, @DuCanhGH, @feedthejim, @li-jia-nan, @styfle, @kwonoj, @patrick91, @timneutkens, @balazsorban44, @ijjk, @padmaia, @Kikobeats, @huozhi, @sophiebits, @eps1lon, @reconbot, @acdlite, @jridgewell, and @sebmarkbage for helping!"
17,"Core Changes

Fix standalone mode with appDir running in a single process: #49116
Enable progressive enhanced form actions through decodeAction: #49187
Use special annotation for $$bound if no closure argument is attached: #49188
Add warning for missing metadataBase in social images: #49180
Allow override icon rel: #49194

Credits
Huge thanks to @shuding, @sebmarkbage, and @huozhi for helping!","Core Changes
Fix standalone mode with appDir running in a single process: #49116
Enable progressive enhanced form actions through decodeAction: #49187
Use special annotation for $$bound if no closure argument is attached: #49188
Add warning for missing metadataBase in social images: #49180
Allow override icon rel: #49194
Credits
Huge thanks to @shuding, @sebmarkbage, and @huozhi for helping!"
18,"Core Changes

Update cache methods for app dir: #49165
Search for lockfiles to find Turbopack root: #49110
Allow webpack config, but warn if no turbo config: #49170
Add a generic type for unstable_cache: #49166
Upgrade React to 18.3.0-canary-b7972822b-20230503: #49158
Fix server component transforms: #49135
Fix React channel env missing in custom server: #49168
app router: support side effects on server requests: #48939
Fix multipart/form-data handling in the Edge runtime: #49177
Upgrade React to 18.3.0-canary-aef7ce554-20230503: #49181
remove startup message by default: #49157
add test case for bindings in member props: #49134
Add test case for App Route cookies: #49124

Documentation Changes

chore(docs): update next-image-unconfigured-host.md: #49175

Misc Changes

Fix flaky test: #49178

Credits
Huge thanks to @ijjk, @padmaia, @reconbot, @acdlite, @shuding, @styfle, @feedthejim, @sokra, and @jridgewell for helping!","Core Changes
Update cache methods for app dir: #49165
Search for lockfiles to find Turbopack root: #49110
Allow webpack config, but warn if no turbo config: #49170
Add a generic type for unstable_cache: #49166
Upgrade React to 18.3.0-canary-b7972822b-20230503: #49158
Fix server component transforms: #49135
Fix React channel env missing in custom server: #49168
app router: support side effects on server requests: #48939
Fix multipart/form-data handling in the Edge runtime: #49177
Upgrade React to 18.3.0-canary-aef7ce554-20230503: #49181
remove startup message by default: #49157
add test case for bindings in member props: #49134
Add test case for App Route cookies: #49124
Documentation Changes
chore(docs): update next-image-unconfigured-host.md: #49175
Misc Changes
Fix flaky test: #49178
Credits
Huge thanks to @ijjk, @padmaia, @reconbot, @acdlite, @shuding, @styfle, @feedthejim, @sokra, and @jridgewell for helping!"
19,"Core Changes

action: support not found: #49209
types: upgrade react/react-dom types: #49213
Fix metadata routes prerender cache for standalone mode: #49208
Turbopack alpha -> beta: #49103
Enable App Router for all applications: #49088

Misc Changes

test: temporary disable flaky checking: #49217

Credits
Huge thanks to @feedthejim, @huozhi, @padmaia, and @timneutkens for helping!","Core Changes
action: support not found: #49209
types: upgrade react/react-dom types: #49213
Fix metadata routes prerender cache for standalone mode: #49208
Turbopack alpha -> beta: #49103
Enable App Router for all applications: #49088
Misc Changes
test: temporary disable flaky checking: #49217
Credits
Huge thanks to @feedthejim, @huozhi, @padmaia, and @timneutkens for helping!"
20,"Core Changes

Add SWC test cases: #49189
action: add Readable.toWeb ""polyfill"" for node 16: #49201
add missing alias for next/dynamic in app dir: #49199
render app pages with original url: #49198

Misc Changes

disable optimistic_updates: #49211

Credits
Huge thanks to @shuding, @feedthejim, and @sokra for helping!","Core Changes
Add SWC test cases: #49189
action: add Readable.toWeb ""polyfill"" for node 16: #49201
add missing alias for next/dynamic in app dir: #49199
render app pages with original url: #49198
Misc Changes
disable optimistic_updates: #49211
Credits
Huge thanks to @shuding, @feedthejim, and @sokra for helping!"
21,"Core Changes

actions: fix redirect on the edge: #49197
update turbopack: #49196
Fix incorrect React env in particular case: #49202

Credits
Huge thanks to @feedthejim, @sokra, and @shuding for helping!","Core Changes
actions: fix redirect on the edge: #49197
update turbopack: #49196
Fix incorrect React env in particular case: #49202
Credits
Huge thanks to @feedthejim, @sokra, and @shuding for helping!"
22,"Core Changes

Polyfill Blob for Node.js < 18: #49156
Update compilation target of @next/react-dev-overlay: #49153
Fix CSS module imports not included in root not-found file: #49155
app-router: fix stale cache handling: #49160
Add support for app global and segment 404 pages: #49085
Tests for Sass warnings: #49151
Ensure latest react-dom types for experimental release channel are used: #49049

Credits
Huge thanks to @shuding, @feedthejim, @alexkirsz, and @eps1lon for helping!","Core Changes
Polyfill Blob for Node.js < 18: #49156
Update compilation target of @next/react-dev-overlay: #49153
Fix CSS module imports not included in root not-found file: #49155
app-router: fix stale cache handling: #49160
Add support for app global and segment 404 pages: #49085
Tests for Sass warnings: #49151
Ensure latest react-dom types for experimental release channel are used: #49049
Credits
Huge thanks to @shuding, @feedthejim, @alexkirsz, and @eps1lon for helping!"
23,"Core Changes

Fix edge runtime detection from layouts: #49126
Fix cross-worker revalidate API: #49101
app router: Fix infinite redirect loop in MPA navigation: #49058
Only read digest from error instance: #49132
Static generate dynamic sitemaps: #49114
Remove writing vscode config: #49133
Revert ""Fix cross-worker revalidate API"": #49138
Revert ""Revert ""Fix cross-worker revalidate API"" (#49138)"": #49141
fix(ts): make ReadonlyHeaders more compatible with Headers: #49075
app-router: update prefetch heuristic to traverse until until we hit a loading boundary: #49077
Forward response to edge runtime for response modification: #49145

Example Changes

chore: simplify repo templates: #49073

Credits
Huge thanks to @ijjk, @shuding, @sophiebits, @timneutkens, @huozhi, @sokra, @balazsorban44, and @feedthejim for helping!","Core Changes
Fix edge runtime detection from layouts: #49126
Fix cross-worker revalidate API: #49101
app router: Fix infinite redirect loop in MPA navigation: #49058
Only read digest from error instance: #49132
Static generate dynamic sitemaps: #49114
Remove writing vscode config: #49133
Revert ""Fix cross-worker revalidate API"": #49138
Revert ""Revert ""Fix cross-worker revalidate API"" (#49138)"": #49141
fix(ts): make ReadonlyHeaders more compatible with Headers: #49075
app-router: update prefetch heuristic to traverse until until we hit a loading boundary: #49077
Forward response to edge runtime for response modification: #49145
Example Changes
chore: simplify repo templates: #49073
Credits
Huge thanks to @ijjk, @shuding, @sophiebits, @timneutkens, @huozhi, @sokra, @balazsorban44, and @feedthejim for helping!"
24,"Core Changes

add test case for non-enumerable exports: #49106
Skip handler for POST requests when no action ID is found: #49119

Credits
Huge thanks to @sokra and @shuding for helping!","Core Changes
add test case for non-enumerable exports: #49106
Skip handler for POST requests when no action ID is found: #49119
Credits
Huge thanks to @sokra and @shuding for helping!"
25,"Core Changes

Use route metadata to trace in node-file-trace: #49080
fix quoted env vars from next config: #49090
find and handle not-found page in app dir: #49095
Update revalidate handling for app: #49062
Update turbopack warning: #49051
Add validation to server methods: #49104
use ws instead of undici.WebSocket: #49100
chore: rename draft mode enabled to isEnabled: #49096
add test cases for error handling: #49093
improve test case stability: #49036
Optimize non-dynamic metadata routes to static in production build: #49109
Allow setting runtime in layouts in type declarations: #49117
Tweak app cache handling for paths: #49108

Documentation Changes

Simplify CNA prompts a bit: #49063
Update create-next-app App Router question: #49111

Misc Changes

Add test case for file uploads: #49048
chore(cli): remove Route Handlers from App Router templates: #49076

Credits
Huge thanks to @timneutkens, @shuding, @balazsorban44, @sokra, @ijjk, @padmaia, @Kikobeats, @styfle, and @huozhi for helping!","Core Changes
Use route metadata to trace in node-file-trace: #49080
fix quoted env vars from next config: #49090
find and handle not-found page in app dir: #49095
Update revalidate handling for app: #49062
Update turbopack warning: #49051
Add validation to server methods: #49104
use ws instead of undici.WebSocket: #49100
chore: rename draft mode enabled to isEnabled: #49096
add test cases for error handling: #49093
improve test case stability: #49036
Optimize non-dynamic metadata routes to static in production build: #49109
Allow setting runtime in layouts in type declarations: #49117
Tweak app cache handling for paths: #49108
Documentation Changes
Simplify CNA prompts a bit: #49063
Update create-next-app App Router question: #49111
Misc Changes
Add test case for file uploads: #49048
chore(cli): remove Route Handlers from App Router templates: #49076
Credits
Huge thanks to @timneutkens, @shuding, @balazsorban44, @sokra, @ijjk, @padmaia, @Kikobeats, @styfle, and @huozhi for helping!"
26,"Core Changes

feat: make enableUndici: true default and remove node-fetch: #49061
fix(next_core): do not apply user config to internal assets: #48210
update turbopack: #49071
allow to use different blur placeholder modes: #49070

Misc Changes

Remove unused font from tailwind app/page.tsx: #49035

Credits
Huge thanks to @patrick91, @styfle, @kwonoj, and @sokra for helping!","Core Changes
feat: make enableUndici: true default and remove node-fetch: #49061
fix(next_core): do not apply user config to internal assets: #48210
update turbopack: #49071
allow to use different blur placeholder modes: #49070
Misc Changes
Remove unused font from tailwind app/page.tsx: #49035
Credits
Huge thanks to @patrick91, @styfle, @kwonoj, and @sokra for helping!"
