Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
fix build script,0.44489202,Fix ci build step by @dusansimic in https://github.com/sindresorhus/caprine/pull/1872,,0
1.3.0,0.5307557,Reverted v2.35. It unfortunately had some crashes...,,0
add @phamdaniel to package.json,0.3219198,Add maintainers in about dialog by @lefterisgar in https://github.com/sindresorhus/caprine/pull/1874,,0
minor tweaks,0.7588691,Various tweaks (#1267)  4493b08,,1
"Add shortcuts for muting, archiving, and deleting a conversation",0.857557,Change the shortcuts for Muting/Archiving/Deleting a conversation.,Fixes #51 Fixes #84 Closes #85,1
Set unread badge for tray (#82),0.6874422,Fix missing unread badge (#908)  16d9e3b,,0
Implement ability to resize text,0.5179764,Fix Increase Text Size shortcut (#944)  ed720bd,"Fixes #73 This is implemented in the same way as iMessages, in that instead of zooming in and out on the whole interface this will only affect the conversation's text size. Closes #81",0
Set attach point for sheets to under the toolbar (#80),0.54644513,Add Attach files menu item and keyboard shortcut (#1014)  984a298,,0
fix lint issue,0.3036203,Various styling fixes  32b6bce 406ab6e,,0
1.2.2,0.42104733,Reverted v2.35. It unfortunately had some crashes...,,0
Apply Dark Mode styling to popup dialogs (#76),0.6337244,Fix dark mode style for nickname dialog placeholder (#863)  91b6181,,0
bump electron-debug,0.6405606,Bump Electron to 0.37.2.,no longer activates in production,0
improve the error reporting,0.38781908,Bugfixes,,0
bump electron-packager and simplify build script,0.5966388,Bump Electron to latest release,,0
1.2.1,0.45689481,Reverted v2.35. It unfortunately had some crashes...,,0
bump electron to 0.37.2,0.93336123,Bump Electron to 0.37.2.,,1
1.2.0,0.51272464,Reverted v2.35. It unfortunately had some crashes...,,0
:arrow_up: electron@0.37.1,0.6868564,Bump Electron to 0.37.2.,,0
Close #65 PR: Allow app to automatically enter Dark-mode. Fixes #48,0.73166597,- Fix dark mode UI issues (#958)  e1b3ecb,,1
Merge pull request #62 from phamdaniel/single-instance,0.4018508,Fix archive conversation issues (#732)  af367be,Only allow a single instance of the app,0
Only allow a single instance of the app,0.34223193,Add CLI flag to start the app minimized.,,0
Close #59 PR: Changed icons size for Linux KDE (Plasma 4) #58.,0.49382496,All icons are now retina.,,0
1.1.0,0.4544911,Reverted v2.35. It unfortunately had some crashes...,,0
simplify the dark mode implementation,0.6989279,Improve the dark mode  4b9808c,,0
simplify the tray behavior,0.57592964,- Add setting to hide the tray icon (#946)  61228fa,,0
use new Electron API to simplify some of the code,0.5229709,Update to Electron 7 (#1157)  833c42b,,0
Merge pull request #57 from lukyth/fix-darkmode,0.54386383,- Fix dark mode UI issues (#958)  e1b3ecb,Fix some styling in dark mode,0
Fix some styling & add hover effect in dark mode,0.5926939,Dark mode tweak (#971)  8800b60, Add hover effect when choose people for new conversation Fix people list stacking border Fix for new class name,0
Fix unread message timestamp in dark mode,0.6225422,Fix styling for removed message in dark mode (#1096)  07c39ac,"In normal mode, timestamp of unread message has different color from a read one. But in dark mode they have the same color. This commit change a color of unread message timestamp to be similar to the one in normal mode but a little darker.",0
Merge pull request #56 from lukyth/fix-darkmode,0.5399635,- Fix dark mode UI issues (#958)  e1b3ecb,Fix some text color in darkmode,0
Fix search result & new conversation in dark mode,0.6170363,- Fix dark mode UI issues (#958)  e1b3ecb,,0
Fix some text color in darkmode,0.7091068,Fix placeholder text in dark mode (#1012)  308b1b1,Fix #55,1
Close #54 PR: Additional conversation switchers on OS X. Fixes #53,0.6279201,Fix conversation switching keyboard shortcuts.,,0
fix readme icon,0.5348154,Fix the app icon on Windows (#1455)  2d1511c,,0
add @oskarkrawczyk as maintainer ✨🎉,0.6043198,Welcome @veniversum as a maintainer 🎉,,0
1.0.0,0.37659946,Reverted v2.35. It unfortunately had some crashes...,,0
document dark mode,0.72706246,You can toggle dark mode in the Caprine menu or with Cmd D.,,1
:arrow_up: electron@0.36.7,0.6939357,Bump Electron to 0.37.2.,,0
Close #47 PR: Add Dark Mode.,0.67460215,Dark mode tweak (#971)  8800b60,,0
0.6.0,0.5161838,Reverted v2.35. It unfortunately had some crashes...,,0
Close #44 PR: Add shortcuts for finding and selecting conversations.,0.70201963,Add shortcuts for finding and selecting conversations https://github.com/sindresorhus/caprine/commit/7771885f3f8976d1e2df8c1c3b72fb21cf1174c1,,1
:arrow_up: electron,0.5245373,Bump Electron to 0.37.2.,,0
remove gnome 3 notification bug warning as it was fixed in Electron,0.5796623,Fix notifications (#717)  f0ea2be,,0
OS X 10.9+ required,0.39792246,(64-bit only),See: https://github.com/atom/electron/issues/4273,0
Merge pull request #39 from danielhusar/improvements,0.45181906,User-interface improvements (#757)  93d0a1b,Add quit option to app menu and open app from tray upon left click,0
Add quit option to app menu and open app from tray upon left click,0.5392365,Add Quit on Window Close setting.  61e176a,,0
0.5.1,0.49954826,Reverted v2.35. It unfortunately had some crashes...,,0
Close #38 PR: Fix icon path on Linux. Fixes #37,0.5584602,Fix app icon for Linux .deb (#1420)  a0a0ae0,,0
0.5.0,0.3762578,Bump Electron to 0.37.2.,,0
bump deps,0.4929899,deb,,0
Close #36 PR: Add tray for non-darwin platforms.,0.5378616,Upgrade dependencies and add tray menu for Linux and Windows. https://github.com/sindresorhus/caprine/commit/2bcbe11dd355590c858ebabcc55f653e2db74a07,,0
0.4.0,0.49171424,Reverted v2.35. It unfortunately had some crashes...,,0
:arrow_up: electron@0.35.1,0.6845992,Bump Electron to 0.37.2.,,0
cleanup #32,0.38722894,Various styling fixes  32b6bce 406ab6e,,0
Close #32 PR: Persist window state and hide window on Cmd+W.,0.61134696,Window state is now persisted and closing the window will no longer close the app.,,0
update CSS classes for messenger changes,0.56242394,Update to the new Messenger icon (2020),,0
Close #34 PR: Fix back button position. Fixes #33,0.50374544,UI improvements  376f9e4 56aa0f8 6216509 10c78ac 39c9ae9 f8ff710,,0
0.3.0,0.48568526,Reverted v2.35. It unfortunately had some crashes...,,0
use electron-dl,0.5779905,Updated Electron to 1.7.9.,"Yay, killed some code! https://github.com/sindresorhus/electron-dl",0
:arrow_up: electron@0.35.0,0.68246853,Bump Electron to 0.37.2.,,0
Close #30 PR: Show download progress. Fixes #28,0.58907604,Show download progress (usually on the app icon). https://github.com/sindresorhus/caprine/commit/b9ae04dafa669f5a79771c26c5a0a0f7246b4c6e,,0
0.2.1,0.5851885,Reverted v2.35. It unfortunately had some crashes...,,0
Merge pull request #29 from iiegor/patch-1,0.4217263,Fix archive conversation issues (#732)  af367be,Bump electron,0
:arrow_up: electron@0.34.3,0.686606,Bump Electron to 0.37.2.,Fixes #26,0
code style,0.30200118,Various styling fixes  32b6bce 406ab6e,,0
0.2.0,0.5144027,Reverted v2.35. It unfortunately had some crashes...,,0
build tweaks,0.59142643,Various tweaks (#1267)  4493b08,,0
only set the icon option on Linux,0.43391865,Temporarily work around Linux icon issue. https://github.com/sindresorhus/caprine/commit/4ec1f1b64723fef0c01effd1e407d2b9bd7062b0,"OS X doesn't need it and the icon looks better on Windows, since it will use the package icon instead",0
"only restore the window on OS X on ""new message"" click",0.45804292,"Fix ""Show Message Buttons"" option","only OS X support showing the menu, but not the window",0
CSS tweaks,0.62861294,Various styling fixes  32b6bce 406ab6e,,0
"update CSS class for the ""New Conversation"" btn",0.56369615,Improve the conversation list selected and unread style.  9312ed4,fixes #24,0
fix building window version,0.37337074,Fix error on Windows and Linux  04cb6a1,,0
electron@0.34.0,0.7737051,Bump Electron to 0.37.2.,,1
cleanup #23,0.38364387,Fix archive conversation issues (#732)  af367be,,0
Close #23 PR: Windows support. Fixes #2,0.45730802,Fix error on quit issue (#811)  0b955cb,,0
update build instructions - fixes #19,0.5654868,Update Electron  19e0423 8ccc556,,0
Merge pull request #18 from andremw/patch-1,0.4680621,Fix archive conversation issues (#732)  af367be,Fixes typo,0
Fixes typo,0.53626764,Fix spell check languages (#1728)  734ba9b,,0
0.1.2,0.519978,Reverted v2.35. It unfortunately had some crashes...,,0
electron@0.33.3,0.7782821,Bump Electron to 0.37.2.,,1
restore the window if menu actions are triggered when minimized - fixes #16,0.50538766,Persist maximized state and handle title bar double-click (#1270)  dc392dc,,0
implement temporary workaround for full screen shortcut on OS X,0.43570113,Work around bug where the screen is black when closing window in full screen on macOS  d27f5af,5,0
menu tweaks,0.71958256,Simplify the menu implementation.  5a1cb31,,1
Close #13 PR: Add Linux support. Fixes #11,0.5193588,Linux:,,0
more ES2015ify,0.40976804,Rewrite the app in TypeScript (#745)  3ec8c6b,,0
0.1.1,0.4545038,Reverted v2.35. It unfortunately had some crashes...,,0
add back OS X 10.8+ support by upgrading Electron - fixes #4,0.65238476,Bump Electron to latest release,,0
tiny bit better compression of dist,0.2546819,Bump Electron to 0.37.2.,,0
minor menu tweaks,0.69142914,Simplify the menu implementation.  5a1cb31,,0
readme - add Homebrew Cask install instructions,0.71422386,Homebrew Cask,,1
0.1.0,0.4104108,Reverted v2.35. It unfortunately had some crashes...,,0
init,0.33524448,Linux:,,0
