Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1075,Release 3.6.2 (#1582),0.5770683,AppCenter 0.2.6 is out!,Currently translated at 100.0% (217 of 217 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1076,BACKERS.md: anon → - Jan Lajka,0.41248327,Pretty output Flatpak package origins by @meisenzahl in link,Currently translated at 100.0% (130 of 130 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1077,Improved Code,0.54054326,Performance improvements,Currently translated at 100.0% (217 of 217 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1078,Merge pull request #36 from pop-os/usmerge,0.38335076,CategoryView: Fix crash by @meisenzahl in link,Currently translated at 100.0% (130 of 130 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1079,AppInfoView: Fix truncated footer links (#1542),0.6757079,Fix truncated footer buttons,Currently translated at 100.0% (217 of 217 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1080,Application: Fix action accelerator deprecation warning (#675),0.57384974,Prevent potential crashes when updating,Currently translated at 100.0% (217 of 217 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1081,AbstractView: fix transition_type for show_other_package (#1631),0.4623134,Fix long origin comboboxes breaking the header layout,Currently translated at 100.0% (130 of 130 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1082,Add is_native to is_shareable flag (#779),0.42022318,- Populate banner on home locally instead of relying on an external API,Currently translated at 100.0% (217 of 217 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1083,Release 0.2.8,0.6087127,AppCenter 0.2.2 is out!,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1084,Update count badge on launch.,0.63307834,Clicking the updates badge in the header navigates to the updates view,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1085,Release 3.4.2 (#1388),0.58107674,This release includes several bug fixes,Currently translated at 100.0% (129 of 129 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1086,Add null check to fix #784 (#804),0.4089355,Fix for notification not appearing when a restart is required,Currently translated at 100.0% (204 of 204 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1087,Release 7.0.0 (#1971),0.46812934,This release includes several bug fixes,,0
1088,Translated using Weblate (Vietnamese),0.5975561,- Updated translations,,0
1089,Update houston newest project endpoint (#257),0.5134798,Updates View Improvements:,Currently translated at 100.0% (129 of 129 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1090,CategoryView: highlight recently updated apps (#1856),0.8140128,Recently updated apps are shown at the top of category views,Currently translated at 100.0% (204 of 204 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
1091,PackageRow: remove methods specific to updates view (#1755),0.63104546,"To de-clutter the updates view, extensions are now only shown if they require updates",Currently translated at 100.0% (129 of 129 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1092,Clean up CategoryItem.vala (#125),0.54334116,* Category graphics revamped,Currently translated at 100.0% (129 of 129 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1093,Add quicklist action to show updates (#497),0.6570735,Manually check for new updates,Currently translated at 100.0% (129 of 129 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1094,Translated using Weblate (kv (generated)),0.6027682,- Updated translations,Currently translated at 100.0% (129 of 129 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1095,Better handling of update progress.,0.7789159,Updates View Improvements:,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",1
1096,Merge branch 'master' into gnome-control-center-network-settings,0.37734735,Swap the main and overlay icons for extensions to more clearly associate extensions with their app,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1097,Refine memory management,0.93247,* Memory management refinements,,1
1098,Split the last if statement into more variables for better code reading,0.29329258,More concise and consistent language,,0
1099,change font for education,0.5139881,Don't list fonts alongside apps,Currently translated at 100.0% (128 of 128 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1100,Fix regression in button style; remove redundant code,0.6999805,Improve styling and contrast of buttons,Currently translated at 100.0% (128 of 128 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1101,Fix link handling so that it shows the package even if the window is already shown,0.57304454,Fix visual issues with category icons by @danirabbit in link,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1102,HumbleButton: move show_stripe_dialog here (#1847),0.55151427,Improve styling and contrast of buttons,Currently translated at 100.0% (128 of 128 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1103,revert to last known good rev,0.36329597,Full Changelog: link,Currently translated at 100.0% (128 of 128 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1104,Ensure categories are cleared of cached components before querying (#1218),0.43034625,Prevent unescaped XML entities from appearing in application names,Currently translated at 100.0% (128 of 128 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1105,Update POTFILES,0.7608521,Update POTFILES by @ryonakano in link,Currently translated at 100.0% (128 of 128 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
1106,AppInfoView: fix issues with long app titles (#1280),0.7072839,Ellipsize long app names in App Info views,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
1107,AppListUpdateView: Reduce update all button scope and simplify logic (#1364),0.6755526,AppListUpdateView: Rewrite with ListStore by @danirabbit in link,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1108,Clean up CSS (#898),0.43572742,Fix some layout issues,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1109,Fix misaligned Update All button. (#1036),0.55929667,This release includes several bug fixes,,0
1110,Rework sort function; do not use name property for headers,0.47721046,Fix long origin comboboxes breaking the header layout,,0
1111,AppInfoView.vala: Add share button to footer (#340),0.545039,PackageKitBackend: resolve addons in appstream pool by @danirabbit in link,Currently translated at 99.5% (205 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1112,use Updates instead of Installed,0.6400492,Manually check for new updates,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1113,show author in appinfo header (#120),0.52767175, - Show content warnings on app info pages,Currently translated at 98.0% (202 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1114,Allow critcal urgency releases to update unhindered (#584),0.6311182,No longer prompt for approval to update non-curated apps,Currently translated at 98.0% (202 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1115,"When Cancel is clicked, actually cancel",0.5005063,Prevent back button from disappearing or requiring multiple clicks,Currently translated at 98.0% (202 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1116,Fix appdata po path (#488),0.4642667,Fix an issue where some apps couldn't be uninstalled from the Applications Menu,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1117,Games CSS (#901),0.53357816,Amusements appear in the Games category,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1118,AppInfoView: make share into a popover with email and twitter options (#345),0.5627259,AppListUpdateView: Show when up to date by @danirabbit in link,Currently translated at 99.0% (204 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1119,Add cancellable to get_installed_applications (#976),0.6079744,Fix an issue where some apps couldn't be uninstalled from the Applications Menu,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1120,Implement drivers (Ubuntu specific) (#244),0.59695375,Install Linux kernel headers with NVIDIA drivers,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1121,Homepage: fixed infinte loop if candidate_package = null (#158),0.48325178,PackageKitBackend: resolve addons in appstream pool by @danirabbit in link,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1122,AppInfoView: allow opening plugins (#1266),0.59150475,Show an error dialog when opening an app fails,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1123,Translated using Weblate (Basque),0.6242277,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1124,Clear package changes_information after successful update,0.65205574,Updates View Improvements:,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1125,Rename config.vala.cmake to config.vala.in,0.37255955,This release includes several bug fixes.,,0
1126,Change notification icons to match branding,0.65038514,Add contextual badges to notifications,,0
1127,Updated with base,0.5821245,Updates View Improvements:,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1128,Package: Update APPCENTER_PACKAGE_ORIGIN (#1525),0.61578697,"Fix warnings for native packages, OS and Runtime updates by @meisenzahl in link",Currently translated at 100.0% (127 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1129,Fix some missing translations in Client.vala (#618),0.56230235,Many fixed and updated translations,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1130,meson: require libhandy-1 >= 1.1.90 (#1690),0.4996064,* Meson build system fixes,Currently translated at 96.8% (123 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1131,Package: Fix gettext syntax (#1570),0.59129983,Gettext: install git by @danirabbit in link,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1132,GResource OARS icons (#1667),0.6737708,"Gresource: mark OARS icons as scalable, scale all to 32px by @danirabbit in link",Currently translated at 93.7% (119 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1133,Replace deprecated code (#1418),0.41495603,Many fixed and updated translations,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1134,Update AppData installation path,0.6092169,Update application details when changes happen outside of AppCenter,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1135,FlatpakBackend: drop caches on refresh (#1638),0.7009597,Fix Flatpak runtime updates getting stuck,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
1136,Translated using Weblate (Finnish),0.61336064,- Updated translations,Currently translated at 93.7% (119 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1137,Reassign copyright from Blake to elementary (#331),0.43365508,Properly display proprietary licenses,Currently translated at 99.0% (205 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1138,Translated using Weblate (Russian),0.64059067,- Updated translations,Currently translated at 100.0% (127 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1139,metainfo: Fix wrongly formated XML,0.5595891,Prevent unescaped XML entities from appearing in application names,Currently translated at 72.4% (92 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1140,build: use define_variable for pkgconfig paths (#1089),0.383321,Pretty output Flatpak package origins by @meisenzahl in link,Currently translated at 97.5% (202 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1141,Sort search results,0.681473,Improve search performance,Currently translated at 100.0% (127 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1142,Update io.elementary.appcenter.appdata.xml.in (#1967),0.5663525,Update application details when changes happen outside of AppCenter,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1143,use - instead of _ for GAction name,0.33114547,* Add Math to Science category,Currently translated at 99.5% (206 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1144,Translated using Weblate (Southern Sami),0.61011624,- Updated translations,Currently translated at 98.0% (203 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1145,Remove content warning dialog (#1674),0.6548096, - Show content warnings on app info pages,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1146,Application: switch to Gtk.Application (#679),0.49743044,Add support for Flatpak apps,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1147,Merge branch 'master' into usmerge,0.31773913,* Meson build system fixes,Currently translated at 100.0% (207 of 207 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1148,Houston.vala: fix warnings (#335),0.5401533,This release includes several bug fixes,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1149,CategoryFlowBox: Move non-construction properties to construct block (#903),0.4489193,* Category graphics revamped,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1150,Allow putting a slash for the date (#298),0.31571943,More reliably set the Dock badge number,,0
1151,MainWindow: Reliably update on view change (#1831),0.608192,"The ""Update All"" header now sticks to the top of the window when scrolling",StripeDialog: move pay-what-you-can flow here HumleButton: remove humblepopover HumbleButton: simplify free string HumbleButton: subclass Gtk.Button HumbleButton: remove suggested_action property AppInfoView: Remove HumblePopover from FundButton Banner.css: remove unused linked styling Update StripeDialog.vala design stuff switchin' positions or Update src/Dialogs/StripeDialog.vala Co-authored-by: Cassidy James Blaede cassidy@elementary.io Update src/Dialogs/StripeDialog.vala Co-authored-by: Cassidy James Blaede cassidy@elementary.io Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1152,Use CellRenderer for each cell as it is better for big data.,0.35324216,Make download size estimates more accurate,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1153,Translated using Weblate (Catalan),0.63215995,- Updated translations,Currently translated at 20.4% (26 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1154,Move state setting after clearing action info,0.43396878,Update application details when changes happen outside of AppCenter,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1155,DBusServer: connect to uninstall_confirm response,0.45424667,Don't show uninstall buttons for essential system components,Currently translated at 99.5% (204 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1156,Fix positional printf comment,0.4142754,Fix some layout issues,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1157,Better bounds checking in get_newest_releases (#816),0.43847096,More reliably set the Dock badge number,Currently translated at 97.5% (200 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1158,AbstractAppContainer: Also check for os_updates in install_approved (#1109),0.5450691,Manually check for new updates,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1159,Fork off Pop!_Shop,0.40650544,AppCenter 0.2 is out!,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1160,Add math to science category (#876),0.89190257,* Add Math to Science category,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
1161,Fix Weblate merge conflicts in nl.po (#567),0.6030361,CategoryView: Fix crash by @meisenzahl in link,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1162,Added the extra scheme.,0.5495024,New features,Homepage: replace carousel with PackageRowGrid moar apps Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1163,CSS: Add bokeh to media production category (#894),0.4673616,Gresource: add more category icons by @danirabbit in link,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1164,"640 default window height, same as Switchboard",0.56047595,Allow window to shrink to much narrower sizes,Currently translated at 100.0% (205 of 205 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1165,Changed to using appstream:// scheme for search instead of separate handler,0.5670598,Less abrupt transition when changing app sources,AppInfoView: handle icon construction AbstractPackageRowGrid: construct own icons Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1166,"Remove my public information from ""About"" dialog (#238)",0.47418576,Fix missing privacy policy in payments dialog,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1167,Show uninstall progress,0.600454,Show installation progress in a more compact way,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1168,Use text cancel button,0.58896214,Prevent back button from disappearing or requiring multiple clicks,,0
1169,Translated using Weblate (日本語),0.6238098,- Updated translations,,0
1170,Support systemwide flatpaks (#1308),0.7228429,Support system-wide Flatpak remotes,Banner: change default colors use accent color,1
1171,Installed state optimisations (#1349),0.5269288,Performance improvements,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1172,CategoryView: load packages async (#1851),0.5992569,Make loading updates async from main AppCenter window by @meisenzahl in link,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1173,Fix Steam install and use search_names_async,0.46714464,Fix some apps incorrectly showing as not installed during search,,0
1174,fix: Segfault from error message being freed in dialogs (#1936),0.54687953,Show an error dialog when opening an app fails,,0
1175,First AppStream support.,0.59461606,Get brand colors from the AppStream standard so more apps are supported,,0
1176,Throw toast when app is installed (#1456),0.7897413,Fix opening apps from app installed toasts,,1
1177,Animate banner (#192),0.5348432,- Navigate banners on the home page with multitouch gestures,Currently translated at 11.8% (15 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1178,"AppInfoView: Set banner provider for context, not screen (#1692)",0.58299965,- Navigate banners on the home page with multitouch gestures,Currently translated at 100.0% (127 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1179,rename INSTALL to README.md and format (#115),0.45576912,Full Changelog: link,Currently translated at 100.0% (127 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1180,Remove redundant null check,0.33722532,* Relax email address validator,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1181,Add communication category (#877),0.47528008,StripeDialog: Add translator comment by @davidmhewitt in link,Currently translated at 100.0% (127 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1182,AppInfoView: Prevent focusing OARS ContentTypes (#1689),0.5372374,Ellipsize long app names in App Info views,Currently translated at 100.0% (127 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1183,Basic support for AppStream 0.9,0.62040126,Get brand colors from the AppStream standard so more apps are supported,Currently translated at 72.4% (92 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1184,MainWindow: don't rely selected_package (#1918),0.5277869,Don't show plugins on the homepage,Currently translated at 99.2% (126 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1185,Revert to known good commit before translation,0.53269815,- Updated translations,Currently translated at 100.0% (127 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1186,MainWindow: remove window position code (#1885),0.5630074,* Improve window state restoration,Currently translated at 100.0% (127 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1187,Clean up licensing issues (#172),0.6511035,Properly display proprietary licenses,Currently translated at 71.6% (91 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1188,Don't create popovers everytime in HumbleButton (#455),0.5942162,* Prevent action buttons from jumping around,Currently translated at 71.6% (91 of 127 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1189,Workaround the loss of outter shadow,0.43685415,Better dark style support,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1190,AppData: Correct unreleased date to today,0.5718132,AppListUpdateView: Show when up to date by @danirabbit in link,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1191,change other references to the .desktop,0.5052869,Full Changelog: link,,0
1192,Use the wanted caregory name,0.29310054,Gresource: add more category icons by @danirabbit in link,Release 3.7.1 Update meson.build Update io.elementary.appcenter.appdata.xml.in,0
1193,Update pot files,0.7165057,Update POTFILES by @ryonakano in link,,1
1194,NetworkInfoBar: Remove unused settings (#1362),0.49445882,Don't show uninstall buttons for essential system components,Currently translated at 100.0% (125 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1195,Allow build with appstream 0.14.x (#1493),0.5837612,PackageKitBackend: resolve addons in appstream pool by @danirabbit in link,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1196,AppData: Make compulsory for Pantheon (#999),0.50772166,Don't store $0 app installs as paid,Currently translated at 71.2% (89 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1197,Add alt+left shortcut to go back,0.58350587,Rewritten navigation with multitouch gestures to go back,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1198,BACKERS.md: anon → Rocco – BigDaddyLinux,0.43784666,Pretty output Flatpak package origins by @meisenzahl in link,HomePage: use modern properties code style Homepage: explicit namespace Homepage: inline namespace Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1199,Monitor FlatpakInstallation for Changes (#1202),0.7146193,Ensure all updatable Flatpak runtimes are listed for update,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",1
1200,"show progress text, don't pack stupidly",0.49057412,A status overlay bar is now shown when tasks are in progress,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1201,Translated using Weblate (Moldovan),0.679252,- Updated translations,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1202,Fix navigation bugs (#475),0.6120129,Fix some layout issues,,0
1203,First attempt on making the progressbar showing the progress.,0.6307435,A status overlay bar is now shown when tasks are in progress,Move AuthorCarousel to AppInfoView AppInfoView: create OtherAppsBar private class Meson: remove commented line remove unused style classes,0
1204,Add is_shareable property (#453),0.31186587,Fix twitter share URLs,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1205,Create heading for non-elementary apps in Search and Category view (#320),0.6110228,Recently updated apps are shown at the top of category views,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1206,Added working restart dialog,0.67127675,Ask the user to manually restart if we can't ask the session to prompt,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
1207,Translated using Weblate (Latvian),0.613259,- Updated translations,,0
1208,Add Silesian and update translation template,0.6898502,Updated translations,,0
1209,Package: assign icons for more componentkinds (#1914),0.6585714,Better fallback icons for components,Currently translated at 80.8% (101 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1210,Backers: anon → Emma Blink,0.31957722,StripeDialog: Add translator comment by @davidmhewitt in link,Currently translated at 99.0% (204 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1211,CategoryFlowBox: Add Amusement to Games (#1764),0.6981592,Amusements appear in the Games category,Currently translated at 12.0% (15 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1212,Add checkerboard to Graphics (#906),0.5094842,* Category graphics revamped,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1213,make action cancel-able,0.6007506,* Prevent action buttons from jumping around,Currently translated at 98.0% (202 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1214,"remove .in, add stock icon and project group",0.5110712,Swap the main and overlay icons for extensions to more clearly associate extensions with their app,,0
1215,Connect to the right signals.,0.4098732,More reliably set the Dock badge number,Currently translated at 11.2% (14 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1216,Add Monitor to System category (#760),0.4944175,Show a more informative loading screen when checking for updates,Currently translated at 100.0% (125 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1217,Add build option for making curated app distinction (#516),0.55122554,Get brand colors from the AppStream standard so more apps are supported,Currently translated at 100.0% (125 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1218,Require newer meson and fix deprecations (#2034),0.6608739,* Meson build system fixes,Currently translated at 100.0% (125 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1219,Fix sorting of native apps in list views (#1213),0.74149466,Apps in list views now load in the correct order when scrolling,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
1220,Add prev/next arrows for screenshots (#1032),0.8049176,Add navigation arrows for screenshots,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
1221,Use Gdk.Pixbuf for screenshot handling,0.61729336,Animate screenshot background while loading,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1222,AppInfoView: only show non-curated badge when CURATED option is true (#1687),0.506783,Add contextual badges to notifications,Currently translated at 100.0% (125 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1223,remove uninstall button in search and update views,0.63048667,"To de-clutter the updates view, extensions are now only shown if they require updates",Currently translated at 100.0% (125 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1224,Translated using Weblate (Turkish),0.6189227,- Updated translations,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1225,Show an error when updating cache failed (#503),0.52748317,Fix Flatpak runtime updates getting stuck,Currently translated at 100.0% (125 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1226,Add Gettext Updates to Actions,0.524476,Clicking the updates badge in the header navigates to the updates view,Currently translated at 100.0% (125 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1227,AbstractPackageRowGrid: Reduce args where possible (#1313),0.48782092,"Gresource: mark OARS icons as scalable, scale all to 32px by @danirabbit in link",Currently translated at 100.0% (125 of 125 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
1228,Translated using Weblate (Português),0.60961926,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
1229,InstalledPackageRowGrid: Use modern code style (#1754),0.55614364,Pretty output Flatpak package origins by @meisenzahl in link,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
1230,Fix multiple superuser permission dialogs when updating all,0.60546815,Perform updates without administrator permissions,,0
1231,Appinfoview otherappsbar (#1633),0.5782367,App Info Page Improvements:,,0
1232,Banner simplification (#147),0.5567757,* Category graphics revamped,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1233,Update appcenter.metainfo.xml.in (#1995),0.59925324,App Info Page Improvements:,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1234,MainWindow.vala:,0.4941376,Ensure flatpak applications show in the category views,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
1235,StripeDialog: code style and boxes (#1905),0.49379072,Improve styling and contrast of buttons,Currently translated at 100.0% (206 of 206 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
