Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
697,Merge branch 'et/vuejs2' of https://github.com/etelford/passport into etelford-et/vuejs2,0.5137653,"Merge default Passport configuration (#1039, e260c86)",the application might not be in root folder,0
698,Merge pull request #1119 from gdebrauwer/fix-actingasclient-testing-method,0.66832453,Fix actingAsClient testing method (#1119),Unique scopes on AuthorizationController,0
699,remove duplicate method,0.54405713,Removed,The parseScopes method now returns an array of unique scopes.,0
700,Add missing composer require,0.36859155,Allow installs of zend-diactoros 2 (c0c3fca),Fix key length issue on passport:install,0
701,no need for soft deletes,0.45841038,Remove Guzzle dependency (#1327)﻿,Prevents 'private key length is too short' error on passport:install,0
702,add getValidToken for client by user,0.6434929,Make $userId nullable in ClientRepository->createPersonalAccessClient by @bram-pkg in https://github.com/laravel/passport/pull/1642,,0
703,Update tests of 'check client credentials (of any scope)' middlewares,0.7681872,Client credentials middleware should allow any valid client (#1132),,1
704,add --length option to passport install commit to specify private key length,0.45716617,Add a Passport Client factory to Passport publishing (#1171),,0
705,Add keytype to auth code model,0.69422674,Fix auth codes table customization (#1044),,0
706,Merge pull request #928 from driesvints/redirect-rule,0.5976292,Allow multiple redirects when creating clients (#928),,0
707,Merge pull request #392 from TimWolla/security-client-revoke,0.50979817,"Revert ""[11.x] Add Provider Guard to ClientRepository for Personal Access Clients"" by @driesvints in https://github.com/laravel/passport/pull/1658",,0
708,Update RefreshToken.php (#1645),0.6888155,Update to phpseclib v3 (#1410)﻿,,0
709,Merge pull request #1099 from laravel/upgrade-guide,0.5534003,Fix migrations for Laravel 9.x by @ricky-perchpeek in https://github.com/laravel/passport/pull/1639,,0
710,Merge pull request #896 from driesvints/cleanup-client-command,0.5538255,Add the ability to retrieve current client (#854),Allow for URI with already existing query string,0
711,Update branch alias,0.4234134,Replace deprecated package and namespaces (#1158),Remove hard-coded model key name in favour of Model::getKeyName(),0
712,Merge pull request #156 from lbausch/patch-1,0.53708714,Fix migrations tag publish (#832),,0
713,Rename 1_Bug_report.md to 1_Bug_report.yml,0.45286018,Fix migrations tag publish (#832),Adds test for authorization denied with existing query string,0
714,dark mode logo,0.34492785,Implement secret modal (#1258),Remove private key length from config,0
715,Fixes CS.,0.49417675,Fix resolveInheritedScopes (#1207),Add private key length as argument to the CLI command,0
716,Make Passport work with Laravel Auto Discover,0.72615355,Move AuthenticationException into the scope of Laravel Passport by @chrispage1 in https://github.com/laravel/passport/pull/1633,Add private key length as argument to the CLI command,1
717,fix a few bugs,0.5956191,Fix resolveInheritedScopes (#1207),Formatting,0
718,"Adding ""force"" option so the keys are not overwritten",0.5362505,Add key type to refresh token model (e400c2b),,0
719,[ADD] new URI Rule to validate URI and use it to RedirectRule (#1544),0.81383586,Add new URI Rule to validate URI and use it to RedirectRule. by @victorbalssa in https://github.com/laravel/passport/pull/1544,,1
720,Test on PHP 8.2 (#1592),0.73605263,Support PHP 8.0 (#1387),Correct return type of tokens relation.,1
721,remove comment,0.6431419,Removed,,0
722,PHP 8.1 support,0.9216324,Support PHP 8.0 (#1387),Check if config function is exists,1
723,Add the loss row class,0.47548544,Apply table responsive on table class (#1318),Add private key length in config file to control the length generated private key,0
724,Update ClientCommand to support public clients,0.95060027,Update ClientCommand to support public clients (#1151),Add private key length in config file to control the length generated private key,1
725,Remove phpunit file,0.58272314,Removed,Add private key length in .env file to control the length generated private key,0
726,Merge pull request #397 from nmfzone/patch-1,0.5460155,Fix migrations tag publish (#832),merge changes from 5.0 into 6.0,0
727,Merge pull request #409 from lucasmichot/feature/2.0/laravel-style-fix,0.5654938,Fix migrations tag publish (#832),feat: add array cast for grant_types,0
728,missing scope exception instead of authentication exception,0.611708,Support a default scope when no scope was requested by the client (#879),,0
729,Merge remote-tracking branch 'origin/1.0' into 1.0,0.44408417,Fix migrations tag publish (#832),,0
730,"Docs, remove unused import",0.50481474,Fix doc block for withAccessToken() by @axlon in https://github.com/laravel/passport/pull/1620,,0
731,Match property sequence,0.40423426,Made whereRevoked consistent (#868),refactor: move tests to correct class,0
732,Upgrade firebase/php-jwt to ^6.0 (#1538),0.87258565,Upgrade firebase/php-jwt to ^6.0 by @prufrock in https://github.com/laravel/passport/pull/1538,,1
733,Fix exception on deleted client auth,0.67411005,"Personal client exception (#831, 7bb53d1)",,0
734,Merge pull request #562 from patrickcarlohickman/promote-private-to-protected,0.43543255,"Revert ""[11.x] Add Provider Guard to ClientRepository for Personal Access Clients"" by @driesvints in https://github.com/laravel/passport/pull/1658",,0
735,Merge pull request #972 from driesvints/add-nightly-build,0.48388445,Bump league server dependency (#1237),,0
736,update branch aliasa,0.3882672,Replace deprecated package and namespaces (#1158),Protect client credentials grant,0
737,style: correct NBSP for regular spaces (#1339),0.42987493,Fix maxlength for token names (#1300),,0
738,Added AuthenticationException to extend the behaviour of Laravel's default exception handler (#1633),0.86449146,"Re-apply ""Added AuthenticationException to extend the behaviour of Laravel's default exception handler"" by @driesvints in https://github.com/laravel/passport/commit/67c3e336af163f6eba5dbca8e5db46275ff0e433",,1
739,"Only set Authorization header, rather than replacing all headers with just Authorization header",0.5060166,Allow first party clients to skip the authorization prompt (#1022),,0
740,Updated to league/oauth2-server for upstream security patches,0.695382,Upgrade to league/oauth2-server 8.0 (97e3026),,0
741,Update 'upgrade' guide to remove mention of included upgrade migration,0.4948454,Fix migrations tag publish (#832),,0
742,Apply fixes from StyleCI,0.54393476,Add middleware CheckClientCredentialsForAnyScope (#855),Fixed invalid static property $client,0
743,Merge pull request #1083 from gdebrauwer/testing-acting-as-client,0.5640094,mergeConfigFrom already checked if app is running with config cached (#1205),,0
744,Updated mockery in composer.json,0.4566847,Fix jsonSerialize PHP 8.1 issue (#1512)﻿,,0
745,StyleCI fixes,0.4763114,Fix doc block types by @hafezdivandari in https://github.com/laravel/passport/pull/1647,,0
746,Rename readme.md to README.md,0.36629748,Changed,Make model classes configurable,0
747,Fix revoked refresh token check,0.8282442,Revoke refresh tokens when auth tokens get revoked (#1186),,1
748,Merge pull request #608 from carusogabriel/fix-php-docs,0.55303484,Fix ClientRepository doc blocks by @axlon in https://github.com/laravel/passport/pull/1587,,0
749,Fixes syntax,0.5064057,Fix binding (e3478de)﻿,Use dropIfExists() instead of drop(),0
750,Merge pull request #821 from browner12/patch-1,0.58568287,Fix migrations tag publish (#832),,0
751,[9.x] Update UPGRADE.md (#1240),0.58442104,Upgrade to league/oauth2-server 8.0 (97e3026),Bump up minimum php version required,0
752,Merge pull request #731 from designmynight/restrict-grant-types,0.48837823,Allow to use custom authorization server response (#1521)﻿,This is currently wrong as illuminate/contracts v5.6 requires at least php7.1.,0
753,Adds types to migrations (#1594),0.5320307,Fix migrations tag publish (#832),,0
754,Update 'check client credentials (for any scopes)' middlewares,0.81898475,Client credentials middleware should allow any valid client (#1132),,1
755,Add null user check,0.5490888,Make $userId nullable in ClientRepository->createPersonalAccessClient by @bram-pkg in https://github.com/laravel/passport/pull/1642,,0
756,[11.x] Custom authorization view response (#1629),0.7700842,Allow to use custom authorization server response (#1521)﻿,,1
757,support the password grant,0.54124886,Pass user identifier through to finalize scopes in personal access grant by @GrahamCampbell in https://github.com/laravel/passport/pull/1650,,0
758,Fix scope validation.,0.5991135,Support a default scope when no scope was requested by the client (#879),,0
759,Use newer Github actions (#1329),0.48758322,Allow lcobucci/jwt v5 and cleaned up version constraints by @GrahamCampbell in https://github.com/laravel/passport/pull/1649,Add the loss row class,0
760,Merge pull request #1132 from JuanDMeGon/master,0.5031876,Fix migrations tag publish (#832),Fix a css bug,0
761,Merge pull request #949 from philcross/fix_client_credentials_superuser_scope,0.4916312,Fix resolveInheritedScopes (#1207),"Only set Authorization header, rather than replacing all headers...",0
762,Remove deprecated functionality (#1235),0.9999999,Remove deprecated functionality (#1235),,1
763,Update tests.yml,0.54332554,Fix actingAsClient testing method (#1119),Alternative fix to Issue #632,0
764,make column nullable,0.5228056,Use unsignedInteger column type for client_id columns (47f0021),,0
765,No more duplicate scopes,0.47743,Replaced helpers with Blade directives (#939),,0
766,remove unnecessary return form service provider,0.5534096,Remove old static personal client methods (#1325),,0
767,fix doc types (#1647),0.5971598,Fix AccessToken docblock (#996),,0
768,CSRF check can be disabled,0.46235174,Add middleware CheckClientCredentialsForAnyScope (#855),,0
769,Fixes scopes error in issue #148,0.5752382,Fix resolveInheritedScopes (#1207),Added firebase 5.0 as possible dependency,0
770,Prepare for 6.0 release,0.50181794,Update version constraints for Laravel 6.0 (609b5e8),,0
771,Add whitelist for coverage report,0.34254152,Initial support for multiple providers (#1220),Passport::actingAs returns the user,0
772,[9.x] Update UPGRADE.md (#1265),0.56604314,Upgrade to league/oauth2-server 8.0 (97e3026),,0
773,Merge branch '7.0' into use-facade-resolved,0.4144026,Add middleware CheckClientCredentialsForAnyScope (#855),,0
774,support vue 1 and 2,0.4930545,Guzzle 7 support (#1311),,0
775, hide some error messages,0.4657511,Fix migrations tag publish (#832),,0
776,Import namespaces in test suite,0.48662964,Replace deprecated package and namespaces (#1158),Fix @param type,0
777,feat: add array cast for grant_types,0.41209066,Cast returned client identifier value to string (#1091),,0
778,Add tests for CreateFreshApiToken,0.5768697,Add actingAsClient method for tests (#1083),Remove extra @param,0
779,Merge branch 'master' of github.com:kaptk2/passport,0.47689733,"Merge default Passport configuration (#1039, e260c86)",,0
780,Merge branch 'enable-client-credentials' of https://github.com/themsaid/passport into themsaid-enable-client-credentials,0.6219324,Make $userId nullable in ClientRepository->createPersonalAccessClient by @bram-pkg in https://github.com/laravel/passport/pull/1642,,0
781,Bump symfony/psr-http-message-bridge version,0.5276695,Use diactoros 2.0 and psr-http-factory (aadf603),,0
782,Add ActingAsClientTest and resolve storage_path function conflict,0.60874045,Fix actingAsClient testing method (#1119),,0
783,Merge pull request #61 from lucasmichot/feature/master/bump-psr-http-message-bridge,0.5033936,Bump league server dependency (#1237),,0
784,tweak formatting and vars,0.4497421,Fix auth codes table customization (#1044),,0
785,Disable xdebug,0.5195979,Remove Guzzle dependency (#1327)﻿,Always remove xdebug,0
786,update spacing,0.46550083,Fix maxlength for token names (#1300),In addition to laravel/framework#20329,0
787,"fix: update broken tests, move to correct class",0.6045854,Fix actingAsClient testing method (#1119),Just user shouldn't be depend on ->report result..,0
788,Allow for URI with already existing query string,0.5894686,Add new URI Rule to validate URI and use it to RedirectRule. by @victorbalssa in https://github.com/laravel/passport/pull/1544,,0
789,Do not use returns for client create methods,0.6001916,Remove old static personal client methods (#1325),Returning revoke result,0
790,Improve token guard return type (#1579),0.77648485,Improve token guard return type by @axlon in https://github.com/laravel/passport/pull/1579,,1
791,Remove empty line,0.53933954,Removed,,0
792,Update HandleOAuthErrors.php,0.6859505,Update to phpseclib v3 (#1410)﻿,Need to know the result of resolve function result to proceed.,0
793,add --length option to passport install command to specify private key length,0.4907005,Add a Passport Client factory to Passport publishing (#1171),,0
794,tweak formatting,0.53275776,Add ability to customize the RefreshToken (#966),Test against PHP 7.2,0
795,Merge pull request #185 from laravel/1Year,0.49607822,Fix migrations tag publish (#832),,0
796,Allow 5.9 installs,0.53388286,Allow installs of zend-diactoros 2 (c0c3fca),Hide some error messages on production,0
797,Merge pull request #704 from clementblanco/patch-1,0.5819058,Fix migrations tag publish (#832),,0
798,Support refresh tokens.,0.74921477,Revoke refresh tokens when auth tokens get revoked (#1186),,1
799,Merge pull request #1022 from matt-allan/skip-authorization,0.5332284,Allow to use custom authorization server response (#1521)﻿,,0
800,Update UserRepository to check/use 'findAndValidateForPassport' method on user model,0.9370412,Modify UserRepository to check for 'findAndValidateForPassport' method (#1144),,1
801,Update 1_Bug_report.yml,0.48626342,Fix migrations tag publish (#832),Changed private properties and functions to protected.,0
802,Passport::actingAs returns the user,0.6737441,Fix scope inheritance when using Passport::actingAs() by @axlon in https://github.com/laravel/passport/pull/1551,,0
803,update alias,0.47394395,Replace deprecated package and namespaces (#1158),[5.0] Update to PHPUnit 6,0
804,Update OAuthServerException.php,0.76068455,Allow access to HTTP response status code on OAuthServerException (#1148),,1
805,Create update-changelog.yml,0.53912365,Add ability to customize the RefreshToken (#966),[4.0] Updated mockery in composer.json,0
806,Fixed invalid static property $client,0.6094387,Remove old static personal client methods (#1325),,0
807,StyleCI suggestion,0.3554443,Add middleware CheckClientCredentialsForAnyScope (#855),Cast to string the 'identifier' field for Client.,0
808,Fix AuthCode model relationship with Client,0.73928535,Authcode model is now used for persisting new authcodes (#808),"The AuthCodeGrant class gets the client identifier of the object obtained from the client repository and compare it with the client_id from request, however the comparison is made using 'not identical' operator which fails due to the type obtained from the repository (integer) and the type from the request (string). According to the dock block in League\OAuth2\Server\Entities\Traits\EntityTrait the return type for the getIdentifier method, must be a string.",1
809,Merge pull request #144 from mlanin-forks/master,0.47835922,Fix migrations tag publish (#832),,0
810,Enable the option of hashing client secrets,0.77710044,"Allow client credentials secret to be hashed (#1145, ccbcfeb, 1c40ae0)","Fixed a bug where if the response instance was of type Response but the response was already containing a token, it would return true instead of false.",1
811,[8.x] mergeConfigFrom() already check if app is running with config cached.,0.9426594,mergeConfigFrom already checked if app is running with config cached (#1205),,1
812,no need to revoke other access tokens when a new one is issued,0.77276814,Allow setting expiration of personal access tokens (#919),Fix wrong attribute value,1
813,Merge pull request #12 from lucasmichot/feature/master/AccessToken-docblock,0.72135437,Fix AccessToken docblock (#996),,1
814,rename property,0.8471495,Rename property (#920),,1
815,Update changelog,0.58050513,Changed,Fixed exception when returning a download response using CreateFreshApiToken middleware,0
816,fix binding,0.81392,Fix binding (e3478de)﻿,,1
817,Merge pull request #728 from designmynight/protect-client-credentials-grant,0.51079595,Allow to use custom authorization server response (#1521)﻿,,0
818,Fix updating clients in Vue,0.5873138,Update ClientCommand to support public clients (#1151),Fix wrong attribute value,0
819,Update DenyAuthorizationController.php,0.6033256,Allow to use custom authorization server response (#1521)﻿,,0
820,[8.x] Add abstract CheckCredentials middleware and allows to create,0.906808,Add abstract CheckCredentials middleware and allows to create (#1127),Fixed small typo in command option description,1
821,Merge pull request #373 from halaei/unused-import,0.5598837,Fix migrations tag publish (#832),,0
822,last_used_at is no longer a column,0.48687562,Made whereRevoked consistent (#868),Get proper errors field from JSON response,0
823,Re-use functionality in dedicated method,0.4955788,Remove old static personal client methods (#1325),,0
824,Update CreateFreshApiToken.php,0.6218697,Update to phpseclib v3 (#1410)﻿,,0
825,Make sure added methods are tested,0.65796304,Add actingAsClient method for tests (#1083),Bump coverage for Controllers and Middlewares,0
826,Fixed invalid static property $authCode,0.54894465,Fix actingAsClient token relation (#1268),,0
827,Merge pull request #368 from clarkeash/patch-1,0.52643394,Fix migrations tag publish (#832),,0
828,Add ActingAsTest,0.663085,Add actingAsClient method for tests (#1083),,0
829,branch alias,0.3806607,"Allow client credentials secret to be hashed (#1145, ccbcfeb, 1c40ae0)",,0
830,Test on PHP 7.1,0.6568203,PHP 8 Support (#1373),,0
831,Implement Github Actions,0.3863546,Refactor routes to dedicated file by @driesvints in https://github.com/laravel/passport/pull/1464,,0
832,Fix ClientRepository doc blocks (#1587),0.81407213,Fix AccessToken docblock (#996),,1
833,Add matrix to travis to tests against all supported version.,0.42752138,Add actingAsClient method for tests (#1083),CreateFreshApiToken doesn't issue a token,0
834,allow to configure ApiTokenCookie name,0.477539,Automatic configuration of client UUIDs (#1231),"For some reasons it was removed 3 weeks ago by @rscafi https://github.com/laravel/passport/commit/df5ddb28318a6ffac2cb0c96fc30e045afa2f9b9#diff-21f5bd46f0aa959bdc94060671ea5b18L92 Maybe mistake, not sure. But current dev version doesn't issue tokens at all.",0
835,passport:client --password --name=asdf  Throws RuntimeException,0.57001686,Stub client on guard when calling Passport::actingAsClient() by @axlon in https://github.com/laravel/passport/pull/1519,updated firebase/php-jwt dependency,0
836,Merge pull request #1137 from laravel/php74,0.58674806,Fix jsonSerialize PHP 8.1 issue (#1512)﻿,updated firebase/php-jwt dependency which does not have any breaking changes so that it can be useful to use with when the project has 5.0 as dependency for firebase/php-jwt,0
837,Merge pull request #1181 from X-Coder264/add-feature-tests-for-password-grant,0.55705094,Accept requests with the encrypted X-XSRF-TOKEN HTTP header (#1069),Fix creating fresh api token,0
838,Cleanup,0.47533637,Removed,Adding back the missing ! in responseShouldReceiveFreshToken. It was some how left out during df5ddb28318a6ffac2cb0c96fc30e045afa2f9b9. Without it a new token will never be set if one has not been set already.,0
839,Bump up minimum php version required,0.64052534,Support PHP 8.0 (#1387),,0
840,Merge pull request #203 from erdemkeren/master,0.49175644,Fix migrations tag publish (#832),Use Illuminate Response as a standard so that middlewares can always work,0
841,Indicate current token can be TransientToken (#1627),0.8096163,Indicate current token can be TransientToken by @axlon in https://github.com/laravel/passport/pull/1627,,1
842,Update Token.php,0.66935,Update to phpseclib v3 (#1410)﻿,,0
843,correct test name,0.4771614,Add actingAsClient method for tests (#1083),CS fixes and minor improvements,0
844,Unintended removal of contracts require due to testing.,0.42572725,Fix actingAsClient testing method (#1119),,0
845,Configure Bridge/RefreshTokenRepository to use the new repository,0.55799896,Add ability to customize the RefreshToken (#966),,0
846,Use --prefer-dist option,0.32999894,Allow first party clients to skip the authorization prompt (#1022),,0
847,[10.x] Update test for Laravel 9 (#1509),0.7585907,Update version constraints for Laravel 6.0 (609b5e8),Fix AuthCode model relationship with Client,1
848,fix a few small bugs. update tests,0.57237494,Fix actingAsClient testing method (#1119),Fixing deny response with multiple redirect uris,0
849,Merge pull request #868 from ArlonAntonius/consistent-revoked,0.5419665,Made whereRevoked consistent (#868),,0
850,Use unsignedInteger column type for client_id columns,0.9524505,Use unsignedInteger column type for client_id columns (47f0021),,1
851,Replace string and array helpers,0.4986406,Fix str_replace error when third parameter ($subject) is null (#1511)﻿,,0
852,refactor and add guard param,0.46404615,Replaced helpers with Blade directives (#939),,0
853,Add an extra test.,0.4901966,Add actingAsClient method for tests (#1083),,0
854,Flip method parameters for convention,0.41730514,Change server property type in CheckClientCredentialForAnyScope (#1034),,0
855,Respect session's same_site configuration,0.4975872,Allow multiple redirects when creating clients (#928),,0
856,require secret always,0.60145396,Warn about one-time-hashed-secret (#1259),Support multiple redirect uri,0
857,Update UPGRADE.md,0.5217268,Upgrade to league/oauth2-server 8.0 (97e3026),Split url by commas,0
858,Merge pull request #865 from ArlonAntonius/tablenames,0.5282185,Fix migrations tag publish (#832),[3.0] Some composer adjustments.,0
859,Update branch-alias,0.4092254,Improve authenticateViaBearerToken() performance by @alecpl in https://github.com/laravel/passport/pull/1447,,0
860,A fresh token should only be returned on regular response classes fixes #489,0.6990291,Revoke refresh tokens when auth tokens get revoked (#1186),,0
861,more formatting reverts,0.47063637,Changed,,0
862,Update ClientRepository.php (#1642),0.8047126,Update to phpseclib v3 (#1410)﻿,,1
863,Cast to string the 'identifier' field for Client.,0.845085,Cast returned client identifier value to string (#1091),,1
864,explicitly set user_id as the field name for relations,0.5783625,"Add user relationship to client model (#851, 3213be8)",,0
865,"Revert ""[9.x] Use psr request attributes in 'check client credentials' middleware""",0.6737133,Client credentials middleware should allow any valid client (#1132),,0
866,fix revoke access token when token is deleted,0.78750384,Revoke refresh tokens when auth tokens get revoked (#1186),Allow binding token repository instance,1
867,setup publishing,0.5315481,Add a Passport Client factory to Passport publishing (#1171),Reuse find() method on client repository,0
868,Merge pull request #1057 from reishou/enhancement_1056,0.5131145,Fix migrations tag publish (#832),,0
869,Merge pull request #21 from lucasmichot/feature/develop/HasApiTokens-comments,0.5505549,Fix migrations tag publish (#832),Resolving TopicRespository class via container to aid binding with different implementation.,0
870,Merge pull request #390 from mhamlet/2.0,0.44855815,Fix migrations tag publish (#832),[2.0] Fix many docblocks.,0
871,Remove useless imports,0.52887154,Removed,[2.0] Some style fixes.,0
872,Initial support for multiple providers,0.9310806,Initial support for multiple providers (#1220),,1
873,Formatting,0.4219812,Fix auth codes table customization (#1044),,0
874,Use Facade::resolved() before extending passport guard.,0.5977583,Fix scope inheritance when using Passport::actingAs() by @axlon in https://github.com/laravel/passport/pull/1551,,0
875,Compare models directly on providers.,0.49814466,Initial support for multiple providers (#1220),,0
876,Just user shouldn't be depend on ->report result..,0.40424263,Make $userId nullable in ClientRepository->createPersonalAccessClient by @bram-pkg in https://github.com/laravel/passport/pull/1642,[2.0] Some code style fixes.,0
877,Private Key Length,0.53305095,Add custom encryption key for JWT tokens (#1501),,0
878,Use coalesce operator to prevent breaking,0.40640473,Use caret for constraints (d906804),,0
879,Test on PHP 7.4,0.6527151,Support PHP 8.0 (#1387),Make Passport work with Laravel Auto Discover,0
880,Merge pull request #82 from JesseObrien/master,0.47254467,Fix migrations tag publish (#832),,0
881,Merge pull request #808 from yaquawa/authcode,0.5415523,Implement auth token for access requests (#1188),Fix: wrong array index filenames,0
882,[8.x] Automatic configuration of client uuids (#1231),0.92080474,Automatic configuration of client UUIDs (#1231),Wrong indexes for file locations of SSL keys.,1
883,Merge pull request #474 from rscafi/fix-response,0.57539916,Fix resolveInheritedScopes (#1207),,0
884,Improve authenticateViaBearerToken() performance,0.8103361,Improve authenticateViaBearerToken() performance by @alecpl in https://github.com/laravel/passport/pull/1447,,1
885,Merge branch '8.x',0.36594772,"Merge default Passport configuration (#1039, e260c86)",This just guards a developer from running the command and overwriting these files which would then cause issues with decryption,0
886,Merge pull request #472 from rscafi/cs-fixes,0.59420866,Fix resolveInheritedScopes (#1207),Fix ClientRepository::revoked() for deleted clients,0
887,Merge pull request #155 from livingos/credential-grant-scopes,0.42191982,Fix scope inheritance when using Passport::actingAs() by @axlon in https://github.com/laravel/passport/pull/1551,,0
888,just stick with typical grant times,0.38521066,Refactor expiry dates to intervals (#1500)﻿,see laravel/passport#372,0
889,Changed private properties and functions to protected.,0.39529556,Rename property (#920),,0
890,Merge pull request #979 from FatBoyXPC/fix-actingas,0.5421235,Fix create client call (aff9d09),This patch makes sure that RefreshTokenRepository::isRefreshTokenRevoked() returns false if: - The refresh token is completely deleted - The refresh token is revoked - The associated access token is revoked The last one ensures that refresh tokens are invalidated if a user revokes access he granted to an application. Fixes #389,0
891,Create the PassportClientFactory,0.80438805,Add a Passport Client factory to Passport publishing (#1171),Adding foreign keys to Client model relationships,1
