Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Add docs on paginate method,0.5828589,Add early termination to paginate method (#329). Check out the pagination docs for more information.,,0
robot.auth as integration or installation,0.4239789,"If you're using the probot run command, then there should only be one major breaking change for your test suite. createRobot is now a class, Application:",,0
Add paginate to default github client object,0.7627708,"new github.paginate API, github.paginate.iterator() (e0868f1)",,1
Release v0.2.1.,0.66933596,9.2.14 (2019-06-11),,0
Merge pull request #109 from probot/throttling,0.5799879,throttleOptions for Probot constructor (#1272) (ac86ffb),Hack to throttle requests,0
Hack to throttle requests,0.5985117,Correctly retry requests after hitting rate or abuse limits (b9bb412),,0
Merge pull request #108 from probot/caching,0.5126351,"remove update-notifier (#1706) (05297fb), closes /github.com/probot/probot/issues/1102#issuecomment-570598406",Add cache,0
Remove env variables,0.44718587,"getOptions({ env, defaults, overrides }) (c97d990)",,0
Fix travis version,0.5478474,Add publish-docs stage to Travis build (#1100) (f90057e),,0
Add cache and cache installation token,0.696242,"By default, installation tokens are cached for 59 minutes. You can now change that by setting INSTALLATION_TOKEN_TTL (#638) @tommilligan",,0
a,0.26992622,After ,,0
Merge pull request #106 from probot/greenkeeper/xo-0.19.0,0.47505242,"remove update-notifier (#1706) (05297fb), closes /github.com/probot/probot/issues/1102#issuecomment-570598406",Update xo to the latest version 🚀,0
chore(package): update xo to version 0.19.0,0.470676,package: update @octokit/webhooks to version 6.0.0 (172a0b3),link/,0
Clarify that it's the webhook secret,0.58760774,"If a webhook received from GitHub is not using the same value configured for WEBHOOK_SECRET you'll now see a more helpful error message telling you how to fix it. (#621, #647) @hiimbex",,0
Fix formatting,0.42091906,Fix typings for stats app (#728) @wolfy1339,,0
Remove semicolon,0.3618995,remove redundant string in deprecation warning (#1336) (e0760b0),,0
Ignore jsdoc output,0.31705236,Spelling (#800) @jsoref,,0
Move API docs inline,0.3307289,new APIs,,0
Add jsdoc,0.42220446,Spelling (#800) @jsoref,,0
Merge pull request #104 from probot/moar-docs,0.56104946,trigger release to update docs on probot.github.com (4c88da9),Doc updates,0
Start of deploy docs,0.47068942,Add publish-docs stage to Travis build (#1100) (f90057e),,0
Update plugin docs,0.45422485,trigger release to update docs on probot.github.com (4c88da9),,0
Tweak README,0.40009892,"A lot of documentation improvements, including docs on Environment Configuration",,0
Add API docs,0.53031844,new APIs,,0
Update development docs,0.5528206,trigger release to update docs on probot.github.com (4c88da9),,0
Release v0.2.0.,0.68379426,9.2.14 (2019-06-11),,0
Merge pull request #103 from probot/greenkeeper/initial,0.49919146,trigger release to update docs on probot.github.com (4c88da9),Update dependencies to enable Greenkeeper 🌴,0
Merge remote-tracking branch 'origin/master' into greenkeeper/initial,0.38956106,    context.github.issues.getAll.endpoint.merge(context.repo()),origin/master:   Remove workflow demo   Stick with PRIVATE_KEY   Look for private-key.pem   Default to short log output   probot run   Update plugin docs   Still support PRIVATE_KEY env var   Use commander for CLI,0
Remove workflow demo,0.3456059,"package: remove ""prepare"" step (9b79924)",Moved to link,0
Remove badge,0.29561844,Add pull reminders badge to README (#814) @abinoda,,0
Merge pull request #102 from probot/cli,0.6034341,"remove update-notifier (#1706) (05297fb), closes /github.com/probot/probot/issues/1102#issuecomment-570598406",Use commander for CLI,0
docs(readme): add Greenkeeper badge ,0.5826824,Add pull reminders badge to README (#814) @abinoda,link/,0
Stick with PRIVATE_KEY,0.7107587,"PRIVATE_KEY can now be a base64 encoded string, which make it a little easier to set in some deployment environments (#624) @tcbyrd",,1
Look for private-key.pem,0.65857935,"use @probot/get-private-key (#1414) (47d9f3a), closes #1309",,0
Default to short log output,0.5735591,"set default log level correctly to ""info"" (49153b8)",,0
probot run,0.70760804,probot.start() / probot.stop() / probot.setup() (7a8f268),,1
Still support PRIVATE_KEY env var,0.7512692,"PRIVATE_KEY can now be a base64 encoded string, which make it a little easier to set in some deployment environments (#624) @tcbyrd",,1
Use commander for CLI,0.41341344,package: update commander to version 3.0.0 (1867b39),,0
Merge pull request #95 from sridharavinash/dont-crash-on-bad-webhook,0.6355122,update @octokit/webhooks to v9 (#1559) (4b3ae0e),Dont crash on bad webhook,0
Merge branch 'master' into dont-crash-on-bad-webhook,0.46036893,    context.github.issues.getAll.endpoint.merge(context.repo()),,0
Use webhook error message to catch and log error,0.77658737,"use webhooks.onError() instead of deprecated webhooks.on(""error"", ...) (#1390) (a5b36b3)",Removed the domain check. Now this fails with the a valid web hook error but does not crash the server,1
Merge pull request #96 from probot/log,0.53750986,un-deprecated .log() calls to ease transition to Probot v10 (4e7884e),Add shorthand for robot.log,0
Add docs on logging,0.59579617,server: add logging options (#1645) (6c5840d),,0
Add shorthand for robot.log,0.54228497,probot.log (probot.logger is now deprecated),"robot.log(""debug""); robot.log.trace(""Now we're talking""); robot.log.info(""I thought you should know…""); robot.log.warn(""Woah there""); robot.log.error(""ETOOMANYLOGS""); robot.log.fatal(""Goodbye, cruel world!"");",0
Merge pull request #92 from sridharavinash/dot-env-load-catch-error,0.46126312,Update dotenv to the latest version 🚀 (#781) @greenkeeper[bot],Error message without stack trace on dotenv-safe load,0
Move dotenv loading to bin,0.5833562,Update dotenv to the latest version 🚀 (#781) @greenkeeper[bot],,0
fix semicolon for test,0.47475806,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Don't kill server if web hook domain is null,0.32088488,"use webhooks.onError() instead of deprecated webhooks.on(""error"", ...) (#1390) (a5b36b3)","The server dies when the web hook is not a valid web hook. For now I’ve resorted to testing webhook.domain with null, but not sure if that ’s the right approach. This keeps the server running even if a unexpected web hook is received.",0
fixing failing tests,0.5014298,Tests updates,fixing some of the missing semicolon tests. Also removed the process.exit(1) from index.js since this should be handled in a CLI app like probot.js,0
Merge remote-tracking branch 'origin/master' into sridharavinash-dot-env-load-catch-error,0.44970864,    context.github.issues.getAll.endpoint.merge(context.repo()),origin/master:   Update all the docs   Debug   More updates to docs   Add context.isBot   Update package name   Edits   Remove old documentation   Add robot.auth   Add plugin docs   WIP: readme   Support loading from script or module   Remove unused fixtures   The shell of a robot,0
Update syntax,0.45230597,Security Update,,0
Error message without stack on dot-env load,0.44871747,throw errors during startup if NODE_ENV is production and the application is not in a usable state (#1046) (ca3d2f8),require dotenv-safe throws a  stack trace when it has missing variables. This PR is an attempt to catch the error and only print the error.message and exit.,0
Merge pull request #90 from probot/wild-wild-west,0.50911784,trigger release to update docs on probot.github.com (4c88da9),Reboot part 1: bot framework,0
Update all the docs,0.514133,"Some docs updates #669 @bkeepers, #671 @augustogoulart ",,0
Debug,0.4406074,Bug Fixes,,0
Merge pull request #91 from sridharavinash/bootstrap-posix-compliant,0.3847253,Update to Contributor Covenant v2 (#1515) (72b0531),Fix POSIX compliance on bootstrap,0
Fix POSIX compliance on bootstrap,0.36881047,use posix join for context.config to fix issue on Windows (#311) (f508dfa),./script/bootstrap  was failing on linux ./script/bootstrap: 8: ./script/bootstrap: [[: not found Fixed by using POSIX compliant [ instead of [[,0
More updates to docs,0.6201669,"Some docs updates #669 @bkeepers, #671 @augustogoulart ",,0
Add context.isBot,0.5923042,Implement probot-config on context.config (#619) (3f0491f),,0
Update package name,0.51878154,registry_package event was renamed to package,,0
Remove old documentation,0.43574074,remove unused dependencies (#1151) (a3fc918),,0
Add robot.auth,0.53208804,use octokit-auth-probot (#1392) (8ba3a8e),,0
Add plugin docs,0.37940133,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
WIP: readme,0.4337529,10.0.0-beta.22 (2020-08-10),,0
Support loading from script or module,0.41424984,"You can also use app.load(myProbotApp) instead of myProbotApp(robot), which is common in tests.",,0
Remove unused fixtures,0.49227893,remove unused dependencies (#1151) (a3fc918),,0
The shell of a robot,0.3138998,"robot.on('issues.opened', context => {",,0
Merge pull request #88 from bkeepers/dotenv-safe,0.55768734,Update dotenv to the latest version 🚀 (#781) @greenkeeper[bot],Use dotenv-safe,0
Always load dotenv,0.66760457,Update dotenv to the latest version 🚀 (#781) @greenkeeper[bot],,0
Use dotenv-safe if not in production,0.64179224,Update dotenv to the latest version 🚀 (#781) @greenkeeper[bot],,0
Rename .env.sample to .env.example,0.35277322,"run(appFn, { env }) (bde0b13)",,0
Merge pull request #74 from bkeepers/demo,0.44428647,Update to Contributor Covenant v2 (#1515) (72b0531),Update installation instructions to include demo script,0
Merge remote-tracking branch 'origin/master' into demo,0.38852352,    context.github.issues.getAll.endpoint.merge(context.repo()),"origin/master: (25 commits)   Add Context.halt() function to make halting a rule simple   Update examples   :green_heart: Update integration tests   Stop using const because state was leaking between tests   :art:   Add a bunch of Workflow tests   Add specs for Filter.on()   Add Filter plugin   Remove payload module   Move GitHub Integration code to a module   Rename server.js to index.js   Move server implementation to separate file   typo   Clean up docs   Revert ""Add routing plugin""   Move requires to avoid circular dependencies   Add documentation for createIssue   Fix syntax errors   Add labels and assignees   Add routing plugin   ... Conflicts: package.json",0
Tweak deleted message,0.44494033,"remove removal messages about LOG_FORMAT, LOG_LEVEL_IN_STRING, and SENTRY_DSN (bd46959)",,0
Ingore comments from all bot users,0.42993093,⛔️ Add IGNORED_ACCOUNTS environment variable to ignore spammy/abusive users. (#513),,0
Merge pull request #83 from bkeepers/refactor-2,0.43665347,Update to Contributor Covenant v2 (#1515) (72b0531),Extract GitHub Integration code,0
Merge pull request #86 from lee-dohm/filter-as-plugin,0.3491794,    context.github.issues.getAll.endpoint.merge(context.repo()),Make filter into a plugin,0
Add Context.halt() function to make halting a rule simple,0.3312696,probot.stop() (Replaces undocumented probot.httpServer),,0
Update examples,0.5963269,Tests updates,,0
:green_heart: Update integration tests,0.5784031,Tests updates,,0
Stop using const because state was leaking between tests,0.4040072,"Rewriting some tests in TypeScript (#614, #625, #629, #656, #660) @kentaro-m, @yawningphantom, @karol-majewski",,0
:art:,0.3288517,    });,,0
Add a bunch of Workflow tests,0.4494419,Tests updates,,0
Add specs for Filter.on(),0.27887982,options.Octokit to pass custom Octokit version (#840) (9b11084),,0
Add Filter plugin,0.2529551,adapt for @octokit/plugin-enterprise-compatibility@^1.2.1 (af2be40),,0
Merge pull request #84 from bkeepers/remove-payload,0.4782367,update bunyan-format and remove earlier type assertion patch (61c05ea),Remove payload module,0
Remove payload module,0.48716217,correct payload type by omitting context keys (#1389) (2b30518),,0
Merge pull request #82 from bkeepers/refactor-1,0.42761624,Update to Contributor Covenant v2 (#1515) (72b0531),Refactor server into separate module,0
Move GitHub Integration code to a module,0.4746108,setup: support registration using an existing GitHub app (#1345) (d907bbd),,0
Rename server.js to index.js,0.3573207,run: await server.load() (#1517) (8cc1590),,0
Move server implementation to separate file,0.4796463,use new Server class when using probot run binary (5b593cb),,0
Clean up docs,0.32109046,"A lot of documentation improvements, including docs on Environment Configuration",consistent use of quotes (always single quote) js syntax highlighting for everything,0
Merge pull request #78 from migarjo/add-create-issue,0.42852712,Update to Contributor Covenant v2 (#1515) (72b0531),Add Issue Creation,0
Merge pull request #80 from bkeepers/revert-79-decouple-config-from-repo,0.46361274,    context.github.issues.getAll.endpoint.merge(context.repo()),"Revert ""Add routing plugin""",0
"Revert ""Add routing plugin""",0.4466403,Methods for undocumented endpoints have been removed.,,0
Merge pull request #79 from migarjo/decouple-config-from-repo,0.506521,    context.github.issues.getAll.endpoint.merge(context.repo()),Add routing plugin,0
Move requires to avoid circular dependencies,0.40565643,remove unused dependencies (#1151) (a3fc918),,0
Add documentation for createIssue,0.34577256,"A lot of documentation improvements, including docs on Environment Configuration",,0
Fix syntax errors,0.4441241,Fix misspellings of receive (#783) @FalconWiz,,0
Add labels and assignees,0.45131338,"  data: ['label1', 'label2']",,0
Add routing plugin,0.51765203,  -routeroption forApplicationcontructor:new Application({ router })`,,0
Refactor createIssue for multiple arguments,0.3052582,"add workaround for ""appId option is required"" when in setup mode (#1513) (e11b91e)",,0
Fix line splice bug,0.28531322,fix: Update year to 2019 (#812) @MarvinJWendt,,0
add issue.create method,0.37111446,add onAny and onError methods from @octokit/webhooks (#1480) (9a24f9d),,0
Merge pull request #76 from bkeepers/relative-to-source,0.43841732,Update to Contributor Covenant v2 (#1515) (72b0531),Include content relative to source repository,0
Include contents relative to repo source,0.45556435,"config: handle cases when .github/.yml is not a file, but a directory, symlink or submodule (31c3602)",,0
Include relative to the current repo,0.43760213,"config: handle cases when .github/.yml is not a file, but a directory, symlink or submodule (31c3602)",,0
Removing duplicate welcome example as it is included in README.md,0.4676127,increase readability of welcome message at setup (#1343) (240e77c),,0
Added two further examples and kept the original example in README.md,0.38271368,"Some docs updates #669 @bkeepers, #671 @augustogoulart ",,0
Configure xo to work with probot scripts,0.5499516,"Probot constructo no longer reads environment variables. Pass options instead, or import { createProbot } from ""probot"" instead",,0
Start a demo script,0.3813026,"You can also use app.load(myProbotApp) instead of myProbotApp(robot), which is common in tests.",,0
Fix examples of content,0.3751392,BREAKING CHANGES,,0
"Remove link to ""then""",0.43904996,"  nock(""link"")",,0
Merge pull request #73 from jonico/patch-1,0.47809434,Update to Contributor Covenant v2 (#1515) (72b0531),No need to invite probot as collaborator anymore,0
No need to invite probot as collaborator anymore,0.6109444,Make probot receive support complex Probot apps (#1714) (eff5553),link,0
Merge pull request #72 from bkeepers/paul,0.4867951,Update to Contributor Covenant v2 (#1515) (72b0531),Switch to bunyan for logging,0
Fix docs on debugging,0.45826116,"A lot of documentation improvements, including docs on Environment Configuration",,0
Switch to bunyan for logging,0.80377114,replace bunyan with pino for logging,,1
Merge pull request #71 from bkeepers/fix-push,0.45846874,Update to Contributor Covenant v2 (#1515) (72b0531),Fix error on push event,0
Fix error on push event,0.4889999,remove handling deprecated .event property (1f76ec6),,0
Merge pull request #70 from bkeepers/delete-comment,0.43295455,Update to Contributor Covenant v2 (#1515) (72b0531),Add deleteComment action,0
Add docs for deleteComment,0.30657294,"remove removal messages about LOG_FORMAT, LOG_LEVEL_IN_STRING, and SENTRY_DSN (bd46959)",,0
Support for deleting pull request review comments,0.29193616,    context.github.issues.getAll.endpoint.merge(context.repo()),,0
Support deleting commit comments,0.32536831,"remove removal messages about LOG_FORMAT, LOG_LEVEL_IN_STRING, and SENTRY_DSN (bd46959)",,0
DEBUG=github to enable API request debugging,0.54790205,Update your GitHub App to deliver webhooks to the webhook proxy URL.,,0
Add deleteComment plugin action,0.29886222,"remove removal messages about LOG_FORMAT, LOG_LEVEL_IN_STRING, and SENTRY_DSN (bd46959)",,0
Merge pull request #69 from bkeepers/contents,0.44495106,Update to Contributor Covenant v2 (#1515) (72b0531),Add method for getting repository contents,0
Debug when loading contents,0.33729488,probot.load() is now asynchronous and no longer returns the instance,,0
Add method for getting repository contents,0.5430473,🕵️‍♀️ Throw informative error if payload is missing repository when calling context.repo() (#508),,0
Merge pull request #67 from bkeepers/load,0.4298302,Update to Contributor Covenant v2 (#1515) (72b0531),Load configuration from another file,0
Rename load => include,0.35164624,deprecate probot.load() (03b290a),,0
Add docs for load,0.28993866,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
Fix headings,0.32771432,Fix typings for stats app (#728) @wolfy1339,,0
load from another repo,0.52063227,"  repo,",,0
Allow overwriting of attributes,0.24788584,BREAKING CHANGES,"Now that each intallation gets an authed API client, this should be safe",0
Add load method in config API,0.4449477,"If you mocked http requests for configuration files, you will have to adapt them. Instead of returning a JSON response with a { content } object, where content is a base64 encoded version of your raw configuration, you can now return the content without encoding directly. Example",,0
Refactor config loading,0.40001377,Implement probot-config on context.config (#619) (3f0491f),,0
Merge pull request #68 from bkeepers/refactor,0.43480116,Update to Contributor Covenant v2 (#1515) (72b0531),A few refactorings,0
Refactor out dispatcher,0.2794307,new throttling & automated retries (c6cbc97),,0
Move sandbox API back into config class,0.37137762,use new Server class when using probot run binary (8a3599d),,0
Move payload helpers to context,0.56418175,correct payload type by omitting context keys (#1389) (2b30518),,0
Merge pull request #66 from bkeepers/scripts,0.4264169,Update to Contributor Covenant v2 (#1515) (72b0531),Add script/simulate and script/tunnel,0
Docs for script/tunnel,0.3711732,Add DISABLE_TUNNEL environment variable to disable localtunnel (#260),,0
Add script/tunnel,0.4964,Add DISABLE_TUNNEL environment variable to disable localtunnel (#260),,0
Add script/simulate for simulating webhook events,0.6982768,Update simulating-webhooks.md (#796) @mayank23 ,,0
Merge pull request #59 from bkeepers/pure-js-implemented-refactored,0.46431422,update js-yaml (#916) (e831d3e),Cleanup plugin interface,0
Remove commented out conditions for now,0.38232896,remove '*' event,We can figure out how to guard against plugins receiving the wrong events later,0
Add plugin base class,0.32899988,Use return value of this instead of a class (#1060) (9cf0f98),,0
Unnecessary test changes,0.6182385,Tests updates,,0
Remove unused evaluator,0.46671098,remove unused dependencies (#1151) (a3fc918),,0
Pass fn to proxy method,0.29794097,Go to smee.io and click Start a new channel. Set WEBHOOK_PROXY_URL in your .env to the URL that you are redirected to.,,0
Remove scratchpad,0.3115747,remove ProbotOctokitCore (#1302) (44ccf7e),,0
Reimplement workflow with new plugin system,0.2868624,Build System,,0
"Fix comments, add reject example",0.3004314,Move unhandled rejection listener to cli scripts (#339) (f8abe25),,0
Sketch out an idea for the plugin API,0.4818737,new APIs,,0
Merge branch 'master' into pure-js-implemented-refactored,0.3804045,update js-yaml (#916) (e831d3e),"master: (33 commits)   Simplify event filter logic   Move logic for filtering workflows   add label example   Remove reactions, which are not supported by integrations   Use installation id from webhook   Create robot module   Update github client library   Remove listening for invites   Move vm code into sandbox   GITHUB_TOKEN only needed for console   Log unhandled errors   Warn that reactions does not work   Update docs on running app locally   Ignore .env   Add debugging   Fix lint errors   Remove useless tests   Clean up installation implementation   Ignore priate-key.pem   Remove unused github api instance   ...",0
Merge pull request #65 from mlinksva/patch-1,0.47038126,Update to Contributor Covenant v2 (#1515) (72b0531),Add appropriate LICENSE file,0
Merge pull request #64 from bkeepers/move-filter,0.39751822,Update to Contributor Covenant v2 (#1515) (72b0531),Move logic for filtering workflows,0
Add appropriate LICENSE file,0.33818477,An error will now be raised if there are several .pem files in your app directory. Set PRIVATE_KEY_PATH to specify which one you want to use. (#441),Based on link,0
Simplify event filter logic,0.45928526,remove '*' event,,0
Move logic for filtering workflows,0.2253705,Move unhandled rejection listener to cli scripts (#339) (f8abe25),,0
add label example,0.43512136,"  data: ['label1', 'label2']",,0
Merge pull request #36 from bkeepers/integration,0.46642584,Update to Contributor Covenant v2 (#1515) (72b0531),GitHub Integration,0
"Remove reactions, which are not supported by integrations",0.31554472,remove unused dependencies (#1151) (a3fc918),,0
Use installation id from webhook,0.52119565,export WebhookPayloadWithRepository (#1348) (31fdd61),,0
Create robot module,0.5710783,createProbot()  (#1431) (d315f0c),,0
Update github client library,0.62424207,Update the node-github client to version 12.0.3 (#340),,0
Remove listening for invites,0.36873877,Move unhandled rejection listener to cli scripts (#339) (f8abe25),,0
Merge remote-tracking branch 'origin/master' into integration,0.42097843,    context.github.issues.getAll.endpoint.merge(context.repo()),"origin/master: (65 commits)   Move vm code into sandbox   Update docs   Look for config in .probot.js   Remove URL stuff for now   Use handlebars in comment templates   Remove unnecessary semicolon   Extract Sanbox class, remove workflows.push   Move evaluator to its own file   Remove unused modules   More style fixes   Fix style   Reimplement reactions   Implement unlock   Implement locking   Implement open   Implement unlabel   Implement unassign   Implement issue assignment   Implement comment test   Move label tests into plugin   ...",0
Merge pull request #60 from bkeepers/isolate-sandbox,0.4150433,Update to Contributor Covenant v2 (#1515) (72b0531),Move vm code into sandbox,0
Move vm code into sandbox,0.23806292,use new Server class when using probot run binary (5b593cb),This is just a minor refactor that makes it so all the code for executing the configuration is isolated to the Sandbox class,0
Merge pull request #58 from bkeepers/pure-js-implemented,0.46692315,update js-yaml (#916) (e831d3e),Use JS for .probots language,0
Cleanup evaluator plugin interface,0.3577533,remove unused dependencies (#1151) (a3fc918),,0
Look for config in .probot.js,0.6865398,Implement probot-config on context.config (#619) (3f0491f),,0
Remove URL stuff for now,0.40924838,👌 Add a favicon to the link default page. It's the little things. (#483),,0
Use handlebars in comment templates,0.4340319,Replaced hbs with express-handlebars (#1659) (420f886),,0
Remove unnecessary semicolon,0.4237895,remove redundant string in deprecation warning (#1336) (e0760b0),,0
"Extract Sanbox class, remove workflows.push",0.313581,remove undocumented probot.errorHandler API (6ce651d),,0
Move evaluator to its own file,0.2852135,"You can also use app.load(myProbotApp) instead of myProbotApp(robot), which is common in tests.",,0
Remove unused modules,0.5979412,remove unused dependencies (#1151) (a3fc918),,0
More style fixes,0.49933404,🐜  Bug Fixes,,0
Fix style,0.33910546,BREAKING CHANGES,,0
Reimplement reactions,0.2411167,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Implement unlock,0.25978976,new throttling & automated retries (c6cbc97),,0
Implement locking,0.35839283,new throttling & automated retries (c6cbc97),,0
Implement open,0.24509357,standalone run command (#751) (067966f),,0
Implement unlabel,0.32699305,"  data: ['label1', 'label2']",,0
Implement unassign,0.26969346,deprecate new Probot({ id }) ([7e3f1e6](link,,0
Implement issue assignment,0.38565302,"Looking to contribute to Probot? We've started labeling issues good-first-issue, so check them out.",,0
Implement comment test,0.36596513,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Move label tests into plugin,0.46269214,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
Add issues plugin test,0.41190654,Tests updates,,0
Fix configuration tests,0.58335936,Tests updates,,0
Fix dispatcher tests,0.52201784,Tests updates,,0
Fix paren matching,0.27884984,(app) => {} is now ({ app }) => {} (#1405) (4bfae5a),,0
Reimplement comment,0.28559116,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
reimplement labeling,0.24141324,"  data: ['label1', 'label2']",,0
reimplement close action,0.2058968,Move unhandled rejection listener to cli scripts (#339) (f8abe25),,0
First working version of purejs,0.3861878,@octokit/rest v16.29.0. Besides new methods also plenty of new Typescript definitions (61be0fd),,0
"Update docs, js arrow functions don't have this",0.47174203,update js-yaml (#916) (e831d3e),,0
Experiment with examples as pure JS,0.58870226,js,,0
Merge pull request #55 from bkeepers/refactor-parser,0.4529549,update bunyan-format and remove earlier type assertion patch (61c05ea),Refactor parser,0
Refactor args,0.41491267,cli: fixup invalid args validation (#1099) (e0d3072),,0
Clean up parser implementation,0.3335301,Extract type declarations for @octokit/webhooks (#626) @bkeepers,,0
logical-expression => binary-expression,0.2444174,(app) => {} is now ({ app }) => {} (#1405) (4bfae5a),,0
Merge pull request #54 from bkeepers/not,0.4195444,Update to Contributor Covenant v2 (#1515) (72b0531),Not,0
Add docs on negation,0.3233911,"A lot of documentation improvements, including docs on Environment Configuration",,0
Implement negation,0.22597328,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Move files that are not conditions,0.20691276,"config: handle cases when .github/.yml is not a file, but a directory, symlink or submodule (31c3602)",,0
Fix links to source,0.53206354,"Fix link to ""Create the GitHub App"" (#786) @chadfawcett",,0
Merge pull request #52 from bkeepers/more-docs,0.45656386,Update to Contributor Covenant v2 (#1515) (72b0531),Add docs on implementing actions and conditions,0
Add docs on implementing actions and conditions,0.37935016,"A lot of documentation improvements, including docs on Environment Configuration",,0
Merge pull request #51 from bkeepers/pegjs-util,0.42377228,update bunyan-format and remove earlier type assertion patch (61c05ea),Use pegjs-util,0
Skip using asty for now,0.33407778,Fix typings for stats app (#728) @wolfy1339,"I experimented with adding this, but do not really see the value right now.",0
Use unroll function,0.2527739,.paginate.iterator(options) allows for async iteration.,,0
"Add pegjs-util and asty, consolidate uses of parser",0.37912524,"Many more improvements to our TypeScript support, including:",,0
Try to get number from issue or pull request,0.5455476,context.issue() now returns .issue_number instead of .number. Use context.pullRequest() for octokit.pulls.* method calls.,,0
Move pegjs to runtime dep for now,0.3488853,deps: update @octokit/core to latest (#1412) (9351df4),,0
Merge pull request #46 from bkeepers/conditions,0.40391472,Update to Contributor Covenant v2 (#1515) (72b0531),Conditions,0
Fix operator precidence,0.27475715,BREAKING CHANGES,,0
"Add ""is"", ""is not"", and ""contains""",0.28503567,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Initial docs on conditions,0.34756628,"A lot of documentation improvements, including docs on Environment Configuration",,0
refactor actions,0.26281548,BREAKING CHANGES,,0
Add matches operator and refactor,0.36803037,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Support n logical expressions,0.23439275,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Add logical and,0.25205782,  ),,0
Add logical or,0.19939457,check if err.message exists (#914) (9cc6131),,0
Add FIXME,0.42891487,Add probot-messages (#657) @hiimbex,,0
Refactor conditions,0.43615013,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Refactor calling of actions,0.39316112,"If you have more than one app function, combine them in a function instead",,0
"rename ""then"" to ""actions"" in ast",0.29938164,"deprecate usage of the ""*"" event name (#1518) (474b773)",,0
"Rename ""on"" to ""events"" in ast",0.5778725,"deprecate usage of the ""*"" event name (#1518) (474b773)",,0
Refactor to add a transformer,0.2877011,Resolve Jest transform option deprecation warning (#694) @macklinu ,,0
Implement conditions,0.3070311,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Remove yaml warning,0.51768804,update js-yaml (#916) (e831d3e),,0
Add conditions,0.25157425,check if err.message exists (#914) (9cc6131),,0
Merge pull request #45 from seemakamath/patch-1,0.46669263,Update to Contributor Covenant v2 (#1515) (72b0531),Add instruction to turn on verbose logging,0
Merge pull request #44 from bkeepers/parser,0.4172578,update bunyan-format and remove earlier type assertion patch (61c05ea),Parser,0
Fix lint error,0.36744756,error.code => error.status (#871) (f360c5f),,0
Add comment syntax,0.276247,Improve typing of Context (#617) @BPScott,,0
"""or"" instead of ""and""",0.21898603,error.query is now error.request.query,...because @arfon said so,0
Add instruction to turn on verbose logging,0.642168,server: add logging options (#1645) (6c5840d),,0
Merge remote-tracking branch 'origin/master' into parser,0.4331177,    context.github.issues.getAll.endpoint.merge(context.repo()),origin/master:   Document react action   Remove 'why' section   No longer aspirational   Remove unimplemented examples from README   Fix then syntax   Update not at top of readme   Move aspirational examples to separate file   Remove unimplemented merge action   Remove unimplemented from_file option   Remove unimplemented payload conditions   Remove interit_from syntax,0
Fall back to generating parser at runtime,0.27471027,remove deprecated catchErrors constructor option (4a740ce),,0
Fix lint errrors,0.2621593,error.code => error.status (#871) (f360c5f),,0
Remove yaml dependency,0.5119906,remove unused dependencies (#1151) (a3fc918),,0
Use parser in place of yaml syntax,0.38509822,update js-yaml (#916) (e831d3e),,0
Behaviors are separated by a semicolon,0.39595962,(app) => {} is now ({ app }) => {} (#1405) (4bfae5a),,0
Separate events by 'and' instead of comma,0.4602368,remove '*' event,,0
Implement 'then',0.30156893,After ,,0
Implement simple actions,0.20867422,`createProbot() without options (ea54df3),,0
"Implement ""on"" part of the syntax",0.39079902,add onAny and onError methods from @octokit/webhooks (#1480) (9a24f9d),,0
Add pegjs as a dev dep,0.37064958,package: install @octokit/webhooks from link for debugging / part 3 (d4e4e03),,0
Merge pull request #43 from bkeepers/reality,0.41835952,Update to Contributor Covenant v2 (#1515) (72b0531),Update docs to reflect reality,0
Document react action,0.2860157,Add publish-docs stage to Travis build (#1100) (f90057e),,0
Remove 'why' section,0.27692288,remove '*' event,,0
No longer aspirational,0.30876577,"deprecate usage of the ""*"" event name (#1518) (474b773)",,0
Remove unimplemented examples from README,0.4401041,"package: remove ""prepare"" step (9b79924)",,0
Fix then syntax,0.3403541,Fix misspellings of receive (#783) @FalconWiz,,0
Update not at top of readme,0.44044167,configure update-notifier (804f62b),,0
Move aspirational examples to separate file,0.25207508,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
Remove unimplemented merge action,0.3831085,Remove duplicated word (#682) @borNfreee,,0
Remove unimplemented from_file option,0.33308506,"remove removal messages about LOG_FORMAT, LOG_LEVEL_IN_STRING, and SENTRY_DSN (bd46959)",cc link,0
