Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
[1.0] Changed DateTimeInterface to Carbon\Carbon in EntryResult.,0.30327332,Add entry to afterRecording hook (#893)," - Changed DateTimeInterface to Carbon\Carbon in EntryResult, since in jsonSerialize we have used $this->createdAt->toDateTimeString(). toDateTimeString method not exist in DateTimeInterface but present on Carbon",0
Remove unused parameter,0.41422206,Remove problematic unused code when formatting SQL (#924),,0
Merge pull request #69 from ybaruchel/1.0,0.3189349,Cache key compatibility update (#583),[1.0] fix timezone format,0
Merge pull request #68 from TBlindaruk/add-laravel-dependency,0.5691332,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,[1.0] Added laravel/framework to dependency,0
[1.0] Added laravel/framework to dependency,0.6150227,Dropped support for Laravel 5.8," - added ""laravel/framework"" : ""^5.7.7"", to required, since laravel should be with minimum version v5.7.7.  So after this commit composer will update automaticly laravel to 5.7.7 or package will not be installed; Similar to https://github.com/laravel/telescope/pull/45",0
build,0.3586352,Compile assets (762e4ed),,0
Remove utc() format from timeAgo() to inherit default timezone,0.29759258,Remove thousands separator in time records (#877),,0
Set moment-timezone default timezone through script variables,0.19938116,Full timestamp on hover (#668),,0
Expose timezone to javascript script variables,0.26975,Full timestamp on hover (#668),,0
Add moment-timezone to package.json,0.23852634,Fix JSON indenting (#1049),,0
Merge pull request #63 from nunomaduro/1.0,0.33683723,Cache key compatibility update (#583),[1.0] Adds Larastan,0
Fixes detected errors by static analysis,0.6196658,Testing fixes (#866),,0
Adds Larastan for static analysis,0.372102,Laravel v10 Support by @driesvints in https://github.com/laravel/telescope/pull/1292,,0
Merge pull request #53 from hivokas/patch-1,0.4090362,Cache key compatibility update (#583),Simplifies TelescopeServiceProvider stub,0
Merge pull request #58 from Te7a-Houdini/remove-unused-imports,0.3087945,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,[1.0] Remove unused imports from screens,0
Remove unused imports from screens,0.2822613,Remove asset manifest check and warning (#1063),,0
Simplifies TelescopeServiceProvider stub,0.5332006,Fix telescope.domain usage (#1124)﻿,,0
Merge pull request #44 from browner12/fqns-2,0.38502347,Cache key compatibility update (#583),[1.0] use fully qualified class name,0
Merge pull request #46 from browner12/throws,0.34133148,Cache key compatibility update (#583),[1.0] add @throws tags,0
Merge pull request #47 from bonzai/1.0,0.33744133,Cache key compatibility update (#583),[1.0] Fix route caching,0
Merge pull request #48 from browner12/return-type,0.39173976,Cache key compatibility update (#583),[1.0] fix return type,0
fix return type,0.35508847,Fix typed properties issues (#879),method can return either an array or a string,0
add @throws tags,0.36286694,Change Telescope::$tagUsing to an array (#694),document unhandled exceptions,0
use fully qualified class name,0.3136502,Use new anonymous classes by @mmachatschek in https://github.com/laravel/telescope/pull/1194,missed one,0
Fix route caching,0.36711046,"Revert ""[4.x] Move cache read inside handler to avoid early cache call"" (#1030)﻿",,0
Merge pull request #42 from silyont/1.0,0.33084744,Cache key compatibility update (#583),Default database connection from environment,0
Merge pull request #43 from browner12/fqns,0.39100793,Cache key compatibility update (#583),[1.0] use fully qualified class names in docblocks,0
use fully qualified class names in docblocks,0.24529913,Prevent access to uninitialized typed properties (#1005)﻿,consistent with everywhere else also fix the order of one docblock @param,0
Merge pull request #41 from Te7a-Houdini/fix-registring-telescopeprovider-morethan-one-time,0.6101807,Fix telescope.domain usage (#1124)﻿,[1.0] Fix registering telescope service provider multiple times,0
Default database connection from environment,0.44646582,Use getConnection method in Migrations (#736),,0
Fix registering telescope service provider multiple times,0.6520379,Fix telescope.domain usage (#1124)﻿,,0
Merge pull request #40 from browner12/implode,0.30236706,Cache key compatibility update (#583),[1.0] fix docblock,0
fix docblock,0.3115982,Fix query preview (#1044)﻿,implode() requires an array passed as the second parameter.,0
  publish config file on install,0.3096881,Fix publishing for disabled module (#1104)﻿,,0
Merge pull request #35 from browner12/docblocks,0.31939894,Cache key compatibility update (#583),[1.0] fix docblocks,0
fix docblocks,0.33191228,Testing fixes (#866),"some mismatched variables names, add some missing @params, fix some incorrect types, remove some unused @params",0
Merge pull request #31 from ankitpokhrel/unused-param,0.3354761,Cache key compatibility update (#583),Remove unused parameter,0
Merge pull request #32 from browner12/extension,0.36718443,Cache key compatibility update (#583),[1.0] require JSON extension,0
   getUser doesnt exist in the interface,0.27338976,Use getConnection method in Migrations (#736),,0
require JSON extension,0.35782278,Fix JSON indenting (#1049),"many files in telescope use JSON functions, so we'll make sure we require the extension",0
Merge pull request #16 from svenluijten/patch-1,0.3915645,Cache key compatibility update (#583),Delete .DS_Store,0
Merge pull request #19 from akiyamaSM/patch-1,0.40770745,Cache key compatibility update (#583),Remove commented code in Alert.vue,0
Merge pull request #21 from lucasmichot/feature/1.0/use-php-713,0.532238,PHP 8 Support (#977),[1.0] Use PHP ^7.1.3,0
Merge pull request #27 from browner12/patch-1,0.42232466,Cache key compatibility update (#583),[1.0] update Laravel requirement,0
Merge pull request #29 from browner12/spelling,0.3195741,Fix syntax highlighting (#1142)﻿,[1.0] fix spelling,0
Merge pull request #30 from browner12/return-docblocks,0.32245177,Cache key compatibility update (#583),[1.0] update docblocks,0
update docblocks,0.28382128,Show warning when manifest is outdated (#729), assignEntryPointFromBatch() does not return anything store() and destroy() do not return anything,0
fix spelling,0.34777856,Changed truncate from 75 chars to 50 (#887),,0
update Laravel requirement,0.6477731,Laravel 9 Support (#1170),telescope will not work on 5.7 installs earlier than 5.7.7,0
Use PHP ^7.1.3,0.73095745,PHP 7.2 support (3c3883d),,1
Update Alert.vue,0.3313408,Mails sent through Notifications preview invalid HTML by @guushuizen in https://github.com/laravel/telescope/pull/1188,,0
Delete .DS_Store,0.39206785,Consolidate database directory (#975)﻿,,0
Merge pull request #15 from svenluijten/remove-composer-lock,0.40276426,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,Remove composer lock file,0
Ignore composer.lock,0.4299612,Fix ignore generic listeners as view composer (#794),,0
Delete composer.lock,0.4105465,Fix ignore generic listeners as view composer (#794),,0
Merge pull request #13 from martinbean/patch-1,0.38337076,Cache key compatibility update (#583),Replace ‘Horizon’ with ‘Telescope’,0
s/Horizon/Telescope,0.4604905,Fix telescope.domain usage (#1124)﻿,,0
add to readme',0.35691148,Add view collector (#679),,0
update composer file,0.41798037,Laravel 9 Support (#1170),,0
add installation notes,0.2417933,Always boot commands (#1045),,0
Merge branch 'master' of github.com:laravel/telescope,0.6008487,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,,0
Merge pull request #12 from freekmurze/master,0.3350458,Cache key compatibility update (#583),Fix public asset path,0
fix public asset path,0.4774891,Fix for database migrations publishing path (#979)﻿,,0
 log exception with tags,0.49587932,Only log file/line for exception trace (#817),,0
order,0.38206244,Preserving the alphabetical order of providers (#841),,0
add session variables,0.27974758,Hide php-auth-pw server variable by default (#740),,0
Merge pull request #10 from laravel/exception,0.5232876,Laravel 9 Support (#1170), exception trace without whoops,0
 exception trace without whoops,0.69854164,Only log file/line for exception trace (#817),,0
fix dumps,0.70402133,Simplify dump error screen (#688),,1
Merge pull request #9 from freekmurze/patch-1,0.39286518,Cache key compatibility update (#583),Fix package name,0
refresh pending jobs,0.37935963,Fix for JobWatchers when the job payload is encrypted (#1089)﻿,,0
colors,0.24743617,Fix syntax highlighting (#1142)﻿,,0
job modification batch,0.45357352,Handle when $batch is null (#1013)﻿,,0
removing tags,0.39667594,Removed,,0
    allow adding tags while updating an entry,0.3323464,Add entry to afterRecording hook (#893),,0
     filter entries on recording instead of on store,0.37959936,Add entry to afterRecording hook (#893),,0
handle jobs differently,0.3050051,Fix for JobWatchers when the job payload is encrypted (#1089)﻿,,0
tag failed jobs,0.31628174,Fix for JobWatchers when the job payload is encrypted (#1089)﻿,,0
tag slow queries,0.5235041,Slow query filter method added (#1146)﻿,,0
Merge branch 'dump' of https://github.com/laravel/telescope into dump,0.63041973,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,,0
Merge pull request #6 from laravel/family,0.540787,Laravel 6 & 7 support (#860),Family,0
    hide occurrences column when searching by tag,0.2555288,Fix query formatting in preview (#1050)﻿,,0
Merge branch 'family' of https://github.com/laravel/telescope into family,0.6556867,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,,0
Merge branch 'family' of github.com:laravel/telescope into family,0.6066835,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,,0
dynamic storage driver,0.26451373,Add memory to request watcher (#680),,0
  let pruning clean old entries,0.4231735,"Add a new ""Clear Entries"" button (#1091)",,0
           record if any non-queue command was run instead of any of the ignored commands,0.35756078,Handle when $batch is null (#1013)﻿,,0
Merge pull request #4 from laravel/recordingPause,0.5648878,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,Recording Pause,0
   add redis commands to related entries,0.4966515,Enable redis events by default if the watcher is enabled (#789),,0
tab logs,0.43160123,May be written to an empty log (#930),,0
wip tab events,0.42676514,Implement new GateEvaluated event (#1018)﻿,,0
tab exceptions,0.4282173,Mark exceptions as resolved (#710),,0
tab commands,0.34450296,Fix view tab selection order (#707),,0
tab jobs,0.31066644,Fix view tab selection order (#707),,0
  wip tabs for related entries,0.32937095,Jump to related entry by hash (#708),,0
docblocks,0.28108087,Unified asset publishing (#1105),,0
protect request attributes,0.3575452,Prevent Memory Leak when using hideRequestParameters and hideRequestHeaders by @danilopinotti in https://github.com/laravel/telescope/pull/1350,,0
Merge pull request #2 from laravel/pr/30166,0.5542396,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,Return array only from Telescope::tag(),0
Merge pull request #3 from laravel/pr/7065,0.5853777,Fix deprecations by @driesvints in https://github.com/laravel/telescope/pull/1284,Record user while storing each entity,0
   record user while storing each entity,0.23196428,Add entry to afterRecording hook (#893),,0
  return array only from tagUsing,0.48199677,Change Telescope::$tagUsing to an array (#694),,0
highlight new rows,0.309731,Fix syntax highlighting (#1142)﻿,,0
Merge pull request #1 from laravel/batchEntries,0.6462214,Laravel 8 support & Batches support (#903),Add batch to entries storage,0
Merge branch 'master' into batchEntries,0.37641612,Handle when $batch is null (#1013)﻿,,0
  add batch to entries storage,0.37912965,Handle when $batch is null (#1013)﻿,,0
 allow searching by tag,0.28841707,Check tags after set $this->user() by @trin4ik in https://github.com/laravel/telescope/pull/1236,,0
wip tag using,0.22397175,Add key attribute (#1154),,0
automatic tags extraction,0.33966613,Chunk storage of exceptions and tags (#670),,0
 allow disabling specific watchers,0.48441112,Enable redis events by default if the watcher is enabled (#789),,0
  better check for framework events,0.41802415,Implement new GateEvaluated event (#1018)﻿,,0
    allow filtering entries that should be recorded,0.34089112,Add entry to afterRecording hook (#893),,0
 allow ignoring framework events,0.4387219,Fix events with ShouldBroadcastNow (#623),,0
delete unneedd model,0.3635657,Add model hydrations to model watcher (#1000),,0
update gitignore,0.23730353,Show warning when manifest is outdated (#729),,0
initial,0.25226802,Add index to created_at (#885),,0
