Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1090,Merge pull request #538 from mjcheetham/github-tty,0.44747418,Discontinued incorrect use of Homebrew Git shim (#731),Fix reading of empty string Git configuration values,0
1091,Merge pull request #839 from ldennington/ubuntu-jammy,0.43670136,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)","Previously trying to read a single Git configuration setting that had the value of """" empty string resulted in returning false in our TryGet method. Move to using the null-terminating output from Git for easier parsing, just like we use for the other read-commands. The GetAll method didn't have this issue as it was already using --null.",0
1092,Merge pull request #85 from mjcheetham/notarize,0.38817218,Add option to prevent interactivity (#91),Allow user to override which interactive authentication flow used for MS auth,0
1093,Merge pull request #884 from ldennington/fix-windows-zip,0.5190101,Fix app path name of Windows dropping file extension (#1181),"Use the localhost redirect URI specified in the VS AAD application configuration. The localhost option allows us to use the system web view, whereas 'urn:ieft:wg:oauth:2.0:oob' does not.",0
1094,Merge pull request #200: Just two tiny typos,0.42366606,"Fix winget publishing (#332, #338)","Allow the user to override which Microsoft authentication flow to use when interaction is required. The options available are:  - embedded web view  - system web view  - device code Previously we always picked one of these flows (or used a native external helper) to use. In some instances it may be desirable for the user to force a particular flow, for instance to take advantage of browser sign-in state or OS integrations by using 'system'. If no option is set, or auto is selected the existing behaviour is preserved (we pick for the user).",0
1095,breadcrumbs to wsl doc,0.4406536,docs: call out different GCM install paths in WSL docs (#1168),Cut another release with fix to macOS publishing,0
1096,ui: support dark theme base colour resources,0.43973464,UI on macOS and Linux thanks to AvaloniaUI 🎉 (#336),osx-sign: fix macOS release build sign/upload,0
1097,build: use new Microbuild 1ES pool,0.55394465,Codebase and build improvements (#49),"Fix the macOS real-signed release build YAML files to also create the product archive (not just the component package), and upload and sign that instead.",0
1098,xui: remove Avalonia deps in WindowViewModel,0.5863287,Make Avalonia UI the default Windows and move to in-process (#1207),Release GCM Core with various fixes and new Windows user-installer,0
1099,"Add an ""s"" to the word ""work"". ",0.21765113,@NN---,"Make the system installer always append GCM Core entries, not outright set/replace existing values (and fix a typo)",0
1100,Add .NET SDK download link to dev docs,0.5275716,Include UI helpers in Debian package for Linux release; move GCM symlink to /usr/local/bin (#405),Fix missing space in username input,0
1101,Merge pull request #579 from mjcheetham/bb-oauth-shortcut,0.41981032,Fix WSL configuration instructions (#479),this caused the preceding argument to fail due to lack of separation between args,0
1102,Initial commit,0.34964424,Ensure we init IEnvironment before SessionManager (#1167),See [1] for more information. [1] https://github.blog/changelog/2020-07-06-github-actions-manual-triggers-with-workflow_dispatch/,0
1103,Merge pull request #895 from wolf99/document-doc-linting,0.46063277,Unify documentation line length (#862),See [1] for more information. [1] https://github.blog/changelog/2020-07-06-github-actions-manual-triggers-with-workflow_dispatch/ Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1104,env: avoid virtual member call in ctor; all refresh,0.46995518,Ensure we init IEnvironment before SessionManager (#1167),Since --null means that each config entry terminates with a null character ('\0') we are left with one extra entry in the array after splitting the string. This is NOT a real entry and we shouldn't return it from the method.,0
1105,Remove Host Provider doc front matter,0.6515199,Fix a bug with host provider disposal (#272),"Only clear the useHttpPath=true option on calls to unconfigure if the ""manager-core"" option is not present and we're in the system config on a Windows platform. This would be the case for the bundled GCM Core in Git for Windows, which we would break by removing this option.",0
1106,Merge pull request #587 from hickford/usability,0.53098875,@hickford,,0
1107,git: add --get-all and --add Git config commands,0.6192302,- GitHub,"If we have empty helper entries after GCM, then we should attempt to reconfigure to put GCM back ""at the front"", since otherwise it's effectively being disabled by those subsequent empty entries.",0
1108,git: ensure that Git config quotes cmd args,0.6591415,Ensure git-credential-manager-core command is available after Debian package install (https://github.com/GitCredentialManager/git-credential-manager/pull/650),,0
1109,bitbucket: allow OAuth params to be overridden at runtime,0.5830195,Improved Bitbucket OAuth performance through verification of access token validity (#518),"Add the --get-all and --add Git configuration commands, and use them in place of --get-regexp and --replace-all where applicable.",0
1110,"link, spacing",0.43224928,Update documentation to use reference-style links (#680),"Rather than set the helper to be only GCM Core in the system configuration when called with (un)configure --system, we do what we are already doing in the user-case. We only append an empty ("""") reset entry, and then the GCM full path entry. This means on uninstall of the standalone GCM (be that the system or user install), we restore the previous entry, always.",0
1111,macOS release: package payload,0.6768706,Notarize the macOS installer and binaries to permit running on macOS Catalina 10.15 (#84),,0
1112,Convert prose ref links to snake-case,0.4810742,Update documentation to use reference-style links (#680),Split Windows installer in to user/system flavours,0
1113,Merge pull request #206 from microsoft/master,0.4908822,Add workaround for Windows Broker (WAM) running as admin (#344),"This adds a new workflow build-installers.yml, where hopefully we can either migrate all installer builds in the future (or rename and split them across the platforms.) This workflow is heavily dependent on a lot of internal Microsoft infrastructure. What we have so far results in a GPG signed .deb for GCM-Core. This is currently uploaded as an artifact on the workflow itself but it not yet published. The 3rd and last build job yet to be added is using setting up yet another internal tool with the right security to use our internal publishing service. This does the signing, but does not actually publish the package to the Microsoft package feed. Replaces #170.",0
1114,FAQ minor writing fix,0.57621396,- Various bug fixes and improvements,Fix incorrect wording of installer welcome msg,0
1115,wincred: do not write creds if nothing has changed,0.45862415,Stopped serializing/writing credentials that already exist (#739),Fix the incorrect wording of the macOS installer welcome screen. We do not configure different gitconfig files depending on the install mode - we always update the current user's gitconfig only.,0
1116,Copy steps from working ci pipeline,0.44210616,Speed up build graph (#924),Update the Mac installer to make a product archive package/installer,0
1117,Attempting with hard-coded values,0.39186952,"- Codebase and build improvements (#29, #33)",Update the configure command to set the full path to GCM Core,0
1118,deb: fix Debian package build script,0.702564,"Fix missing dependencies in Debian package (#506, #514, #528)","Split the Windows installer into two versions: a single-user installer, and a system-wide installer. The old installer installed in Program Files (x86) and set the system Git configuration, which is now what the system-flavoured installer does. The new single-user installer places files in %LOCALAPPDATA% and updates the ~/.gitconfig (global) user Git configuration instead. The benefit of the single-user installer is that it does not require an administrator to install it, and doesn't affect other users of the system.",1
1119,Update readme to say Linux support is in preview,0.65534866,"The Linux support has currently only been tested on Ubuntu 18.04 and 20.04 on 64-bit Intel processors. The provided Debian package is not yet signed. Due to the varied nature of Linux distributions, you will need to select and configure a credential storage system manually – see more here: https://aka.ms/gcmcore-linuxcredstores.","Update the configure and unconfigure actions to now set the full file path to GCM Core, rather than rely on manager-core resolving to git-credential-manager-core on the PATH by Git. This was a problem because Git for Windows now bundles GCM Core, and even if a standalone install of GCM Core was present on the system with a higher version, since the bundled copy is found on the PATH before anything else, Git was always picking the old one. The change to using full paths helps fix this issue, and also another issue on macOS where sometimes the /usr/local/bin directory is not on the PATH (such as for the root user, or during a postinstall script for a flat-package [.pkg] file).",0
1120,Merge pull request #693 from GitCredentialManager/update-wsl-docs,0.6182121,Add support for using WSL Git configuration (#461),"This launches a job that downloads the ESRP signing tool client, then loads it with the necessary information for our signing abilities. Finally, it publishes our signed .deb to the build artifacts. Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
1121,Switch to reference style links,0.75021374,Update documentation to use reference-style links (#680),The .github/run_esrp_signing.py script is executed on the signing machines. This mostly accumulates a set of JSON input files before running the ESRP signing tool that was securely downloaded. Signed-off-by: Derrick Stolee dstolee@microsoft.com,1
1122,http: treat empty cred proxy as system default creds,0.59917027,"Allow hostname-specific proxy override to use no proxy (#442, #449)",Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1123,Pipe install script directly to sh (#1110),0.5554739,trace2: guard against null pipe client in dispose (#1135),,0
1124,Merge pull request #77 from mjcheetham/new-certs,0.40191498,Check for broken links in documentation (#700),,0
1125,docs: add documentation about the GCM.exe rename,0.67623925,docs: call out different GCM install paths in WSL docs (#1168),"Ensure that we are correclty quoting arguments to Git configuration commands. We must ensure double-quotes are escaped correclty, and also any runs of back-slashes ('\') are preserved UNLESS a double-quote ('""') follows.",0
1126,Merge pull request #41 from mjcheetham/windows-installer,0.48023683,Add workaround for Windows Broker (WAM) running as admin (#344),"Update the macOS installer build to also create a distribution/product archive package, that contains the flat component package we were already building. The product archive allows us to do things like set welcome and conclusion messages, titles, and display a license (like the Windows installers do). In the new welcome and conclusion screens we include helpful links and instructions on how to uninstall GCM Core, and how to configure it for other users on the system. The macOS installer continues to install in a global location, but only configure the user's global Git configuration.",0
1127,ini: add basic INI file deserialiser,0.43272287,docs: add trace2 to config/env documentation (#1230),Fix bug where Allow Windows Integrated Authentication setting default wrong,0
1128,fix possible NullReferenceException,0.5119103,"Return non-zero code for UI helpers on error (#440, #441)","Fix a bug where the 'Allow Windows Integrated Authentication' setting was evaluating to false when unset, rather than true as per design and the documentation.",0
1129,"Rename entry executable to drop ""-core"" suffix (#551)",0.80376035,Drop -core suffix from entry executable #551 ,Update GitHub auth change document PAT link,1
1130,Start a build-installers GH workflow,0.5096879,- Installation now configures GCM Core per-user (sets credential.helper in the current user's $HOME/.gitconfig) but continues to be installed in a system-wide location. Other users can opt-in to using GCM Core by setting their own configuration by running git-credential-manager-core configure (#57),"Update the GitHub auth change document PAT link to auto-select the repo, gist, and workflow scopes.",0
1131,Merge pull request #886 from ldennington/dotnet-tool,0.49958795,Distribute GCM as a dotnet tool (#886),Add documentation regarding the upcoming removal of user/pass access to the authorizations API on GitHub. Outline how to upgrade to GCM Core from GCM4W to fix.,0
1132,Merge pull request #183 from dscho/avoid-deadlocks-when-reading-the-config,0.43045363,Fix a bug with host provider disposal (#272),winget: update winget pkg on release,0
1133,ui: use custom window chrome on Windows,0.60901725,Support the wslview command  to open the browser (#529),Automatically create a new PR to update the winget package for GCM Core on release.,0
1134,Add main application configuration component.,0.48823088,- Installation now configures GCM Core per-user (sets credential.helper in the current user's $HOME/.gitconfig) but continues to be installed in a system-wide location. Other users can opt-in to using GCM Core by setting their own configuration by running git-credential-manager-core configure (#57),,0
1135,Merge pull request #531 from mjcheetham/cmdline,0.41407746,@mminns,Update readme and FAQs and drop preview wording,0
1136,Copy in default dotnet core workflow template steps,0.486422,Codebase and build improvements (#49),"Update the readme and FAQ documentation to include Linux preview support, and elevate macOS and Windows from ""preview"" to GA.",0
1137,tinker,0.3925113,- Various bug fixes and improvements,Cut new release to fix deadlock with large Git configs,0
1138,main: fix app path name of Windows dropping exe,0.8374864,Fix app path name of Windows dropping file extension (#1181),gitconfig: avoid deadlock on large amounts of config data,1
1139,Capture ADAL logs; upgrade ADAL; use correct trace fmt; use exit code,0.47559637,"Add TRACE2 support(#1131, #1151, #1156, #1162)","As per the Remarks section in https://docs.microsoft.com/en-us/dotnet/api/system.diagnostics.processstartinfo.redirectstandardoutput we should first read the output until the end before waiting for the git config process to finish, to avoid deadlocks. This indeed helps in the situation of this developer whose config is so large that git config -l produces 25 kilobyte worth of output. Apparently, this fills up some buffer that seems to be around 8kB and then git config -l waits for its output to be consumed, and before this patch, the consumer (i.e. GCM Core) would wait for git config -l to exit already.",0
1140,libgit2: fix error message handling,0.89240754,Fix a bug with handling libgit2 errors (#111),Linux build script updates,1
1141,winui: add shared validation helpers,0.5182036,Improved Bitbucket OAuth performance through verification of access token validity (#518),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1142,Merge pull request #83 from mjcheetham/fix-copypaste,0.42111427,"Fix winget publishing (#332, #338)",Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1143,win: target .NET Framework 4.7.2,0.6997397,Move to .NET Framework 4.7.2 on Windows (#283),Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
1144,"Merge pull request #333: Add an ""s"" to the word ""work""",0.33200535,Fix WSL configuration instructions (#479),New release to fix Linux web browser launching,0
1145,Merge pull request #420 from microsoft/wam-doc-improvements,0.5867075,Add workaround for Windows Broker (WAM) running as admin (#344),Disconnect standard output/error streams from xdg-open and friends,0
1146,Merge pull request #803 from mjcheetham/macos-latest,0.43172807,Mac installer will now unlink the Java GCM via Homebrew if installed (#45),"When using the Process class to open the user's default browser on Linux, utilities like xdg-open are used. Some of these utilities do not disconnect child processes from our standard input/output/error streams. At the same time, browsers like Chromium like to write to stdout and stderr, which gets fed back to Git or the user's terminal, respectively. The latter looks messy, and the former causes Git to fail. On Linux, we instead manually locate a suitable 'shell execute' utility and launch them directly - this way we can redirect the standard output/error streams. For Windows and macOS, this is not an issue and we continue to use the Framework code to do 'shell execute'.",0
1147,Merge GitHub-side fixes into vtbassmatt-fixes,0.5837754,- GitHub,"Introduce a TryX method version of the existing LocateExecutable method on IEnvironment, for locating executables with which and where.exe.",0
1148,github: mark GHES 3.2 as supporting GCM Core OAuth,0.7098203,GHES OAuth support (#354),,1
1149,CI: update configuration to build native bits,0.52447784,Codebase and build improvements (#49),Fix previous release (linux support) by adding config bug fix,0
1150,Merge pull request #679 from mjcheetham/oauth-doc,0.45303932,Generic OAuth support via config 🎉 #1062,Fix bug in Git configuration filtering logic,0
1151,bb-test: update tests to await ICredential results,0.56602913,Reduce warnings from tests (#337),"Ensure the desired GitConfigurationLevel is passed to the GitConfiguration object so that the correct filter level can be selected. This is not so important for reading keys, but will fail when modifying keys since you need to specific which configuration level to edit. This bug resulted in calls to git-credential-manager-core unconfigure to fail. Add some tests of the config methods that modify values.",0
1152,gitconfig: avoid deadlock on large amounts of config data,0.5310302,Fix reading empty Git configuration entry values (#215),"Create new release including ""alpha"" Linux support",0
1153,Remove IsCredentialStoredOnCreation from IHostProvider,0.453784,Ensure we init IEnvironment before SessionManager (#1167),Add Linux Azure Pipelines release,0
1154,"remove ""experimental"" moniker from Azure DevOps OAuth in docs",0.5967976,Enable Azure Repos OAuth-mode by default on DevBox (#1245),,0
1155,Merge pull request #748 from mjcheetham/wincred-fix,0.4859575,Fix WSL configuration instructions (#479),Add a variety of credential stores on Linux,0
1156,Merge pull request #702 from GitCredentialManager/dependabot/github_actions/actions/download-artifact-3,0.59075785,Migrated release process from Azure DevOps to GitHub actions (#707),Extract the Linux Credential Store option constant values.,0
1157,docs: fix a typo in the HTTP proxy docs,0.5754005,"Allow hostname-specific proxy override to use no proxy (#442, #449)",Add a document outlining the different credential stores available on Linux.,0
1158,Merge pull request #10 from mjcheetham/azure-repos-provider,0.44397986,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)","Add a pass compatible credential store that uses GPG to store encrypted credentials in files on disk. Defaults to the default pass password store, but can be overriden using standard pass envars.",0
1159,Merge pull request #282 from mjcheetham/docupdate,0.42671233,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)","Refactor the PlatformFact attribute to support a flags enum, such that compound platforms can be specified (e.g., Posix = Linux | Mac).",0
1160,windows: split Windows installer in to user/system,0.79906386,Split the Windows installer into user- and system-wide 'flavours' (#197),"Add a plaintext credential store option for Linux. Credentials are stored in plaintext files, by default in ~/.gcm/store, but configurable by settings/environment variables. Users can select between the Secret Service API and plaintext-based credential storage using the GCM_CREDENTIAL_STORE setting.",1
1161,readme: add link to project roadmap,0.96388376,readme: add link to project roadmap (#1204),"Change how we construct the existing credential stores by simply new-ing them up, rather than calling a static Open method.",1
1162,install from source: add support for Jammy Jellyfish,0.37420946,Include UI helpers in Debian package for Linux release; move GCM symlink to /usr/local/bin (#405),Remove username/password authentication for GitHub.com,0
1163,osx: only update keychain entries when needed,0.54735947,Better warning messages on macOS when there are Keychain issues (#305),Fix a typo in a constant variable indicating the available authentication modes for GitHub.COM.,0
1164,gitlab: move logos to resource files,0.6255975,- GitHub,"Now that we have the GCM OAuth application in the allow-list for GitHub apps, we no longer need to offer username/password authentication for GitHub.com!",0
1165,Implement a native TTY interface for POSIX platforms,0.49326637,"Add an OAuth2 client implementation with PKCE support (#99, #102)",Revamp credential storage system to allow for smarter searching,0
1166,update copyright holder,0.46701944,Various documentation updates:,"Fix a bug in the WindowsEnvironment implementation of the LocateExectuable method. On .NET Core the UseShellExecute property of ProcessStartInfo defaults to false, whereas on .NET Framework (the runtime that we target on Windows) defaults to true. You must set this to false if you want to redirect standard streams (which we want to do). The .NET Framework-targeting build on Windows was throwing an exception here(!)",0
1167,Merge pull request #337 from derrickstolee/fix-warnings,0.5069088,"Fix winget publishing (#332, #338)",Update the GCM Core Host Provider spec document and architecture document to reflect the changes made to the abstract HostProvider class; replacing GetCredentialKey with GetServiceName.,0
1168,Merge pull request #25 from mjcheetham/erase-userpass-match,0.41206414,@mminns,"Add support for customising the namespace/prefix used to store credentials in the OS credential store. By default we use ""git:{service}"". Users can use GCM_NAMESPACE or credential.namespace to set this to something different. These configuration options are the same as in GCM for Windows to help with migration.",0
1169,configure: append GCMCore even in system case,0.7087187,- Installation now configures GCM Core per-user (sets credential.helper in the current user's $HOME/.gitconfig) but continues to be installed in a system-wide location. Other users can opt-in to using GCM Core by setting their own configuration by running git-credential-manager-core configure (#57),"Now that we support multiple user accounts for each host/service/remote, we have hit an interesting issue with Azure Repos. With the introduction of the dev.azure.com-style URLs for Azure Repos there was an unfortunate hack or workaround invented to add the AzDevOps org name to the userinfo part of the remote URL, for example: org@dev.azure.com/org/blah. Since GCM for Windows (and older versions of GCM Core that initially followed the same model) always uses the value ""PersonalAccessToken"" for the username field when storing credentials it was free to ignore the user part of the input. The problem now is that since we support multiple user accounts, and will perform an exact match against the credential (with user) if a username is specified in the remote URL, we never find the credential we now store (we now always store with the actual, real users' UPN). To workaround this workaround (yuck) we ignore the username IF AND ONLY IF the host is dev.azure.com, and return the first matching dev.azure.com/org credential. The upshot of this is that dev.azure.com-style URLs do NOT support multiple users OR full paths, however vs.com-style URLs will.",1
1170,trace2: add child_start and child_exit events,0.6053871,Initial TRACE2 tracing events #1045,"Update the Azure Repos provider to support the new credential storage API/model, as well as support remote URLs with explicit port numbers.",0
1171,build(deps): bump lycheeverse/lychee-action from 1.5.4 to 1.6.1,0.53999346,Speed up build graph (#924),Update the GitHub provider to implement and follow the new credential storage/recall/matching model and ICredentialStore APIs.,0
1172,trace2: refactor diagnostics,0.6412455,Initial TRACE2 tracing events #1045,Update the BitBucket provider to support and implement the new credential storage/recall model and APIs.,0
1173,gitlab: ensure correct sln config on Win/Mac/Linux,0.58136266,Ensure correct installation directory resolution for all OSes and distribution methods (https://github.com/GitCredentialManager/git-credential-manager/pull/951),Update the Basic authentication component to match the new ICredential interface.,0
1174,github: enable OAuth2 device code flow for GitHub,0.7164092,OAuth Device Authorization Grant support for GitHub (#147),Update the generic host provider to support the new credential storage model and HostProvider base class APIs.,1
1175,github: consolidate helper options; add --all option,0.6266483,- GitHub,Update the HostProvider base class to use the new 'service name' abstraction rather than the simple 'unique credential key' one. With this model we can better issue credential storage queries where the username may not be specified explicitly in a get request (often the case as the username is not always included in the remote URL for many services).,0
1176,readme: add link to project roadmap (#1204),0.99999994,readme: add link to project roadmap (#1204),"Update the remote URI generation from the program InputArguments to support port numbers, and special characters in usernames.",1
1177,Add unit tests for get/erase/store commands,0.42894167,Add new diagnose command to help debug problems in the wild (#463),Update the SecretServiceCollection credential store (backed by libsecret) to match the new ICredentialStore interface and access model.,0
1178,add clarification to Linux installation instructions,0.566911,Very early support for Linux (#135),"Recover the correct service name from the target name. Since the target name may contain a userinfo component (for example https://alice_domain.com@example.com/path), and the only place we store the service name is in the target name, we need to strip out any userinfo component. We do this by looking for the ""://"" and the first '@' character before the first '/', which act as the start and end of the userinfo component.",0
1179,install from source: clean up comments,0.45959738,Validate installers before publishing (#813),"Update the Windows Credential Manager component to implement the new ICredentialStore interface, including credential enumeration and matching by account/user as well as 'service name' (target).",0
1180,docs: update commit requirements for contributors,0.5641047,Various documentation updates:,"Update the macOS Keychain component implementation to match the new ICredentialStore interface. We now use the SecItemCopyMatching to perform a general query for items, and return a specialised credential object including all relevant attributes.",0
1181,registry: only set credential.provider for dynamic matches,0.7859036,Fix a bug to prevent setting credential.provider when it wasn't needed (Only set credential.provider for dynamic matches #535),"Update the ICredentialStore and ICredential API to allow for smarter searching of stored credentials. The new API exposes filtering by ""service name"" and ""account"" separately. Service name will typically be the URL the credential is stored against, and the account will be the username associated with the credential.",1
1182,macos environment: add option to ignore paths,0.54905087,- macOS,Add a Linux .deb installer CI workflow,0
1183,Create codeql-analysis.yml,0.4393176,"- Codebase and build improvements (#29, #33)",CI: update configuration to build native bits,0
1184,Detect github.my-company-server.com as GitHub,0.70755213,Git Host Providers:,,1
1185,linux: add x86_64 Linux build (Ubuntu 18.04),0.61642957,Very early support for Linux (#135),,0
1186,versioning: update Nerdbank.GitVersioning to latest,0.86185944,Transition from Nerdbank.GitVersioning to a version file (#1231),"The build configuration ""Release"" only builds the managed portions of GCM Core. However, on macOS and Windows we have UI bits that are native to each platform. Update the --configuration build option to include these native bits by casing on the ""os"" variable in the matrix build. Signed-off-by: Derrick Stolee dstolee@microsoft.com",1
1187,build: use latest .NET Core SDK 3.1.201 to build,0.70432746,Move to .NET Core 3.1 (LTS) (#101),"Resolves #161. The failures were due to subtleties when working without any credential.helper values in any level of config. This is typical for a fresh install on a Linux machine, but never happens with Git for Windows. Git on macOS might also come pre-loaded with this config.",1
1188,hostregistry: fix bug to ensure correct provider disposal,0.87056106,Fix a bug with host provider disposal (#272),,1
1189,docs: update various docs with new code,0.57803786,docs: call out different GCM install paths in WSL docs (#1168),,0
1190,Merge pull request #197 from mjcheetham/winstall-split,0.5032033,Fix WSL configuration instructions (#479),,0
1191,Merge pull request #149 from microsoft/master,0.48779732,Add workaround for Windows Broker (WAM) running as admin (#344),,0
1192,release: remove automatic workflow trigger,0.5815678,Auto-generate maintainer away notification issues (#842),,0
1193,Update link to .NET documentation,0.72040033,Update documentation to use reference-style links (#680),,1
1194,ui: add generic 'basic' credentials UI VM and command,0.629666,Add native basic credential UI prompts for Windows (#92),,0
1195,authbase: gracefully handle no-default UI helper case,0.54643774,Add option to prevent interactivity (#91),,0
1196,Use with: for args to actions,0.3238144,Add option to prevent interactivity (#91),,0
1197,Cut new release for Git 2.40 rc0 (#1124),0.64907163,Initial release of Git Credential Manager Core with beta support for...,,0
1198,"docs(install): fix link to the "".NET tool"" section (#1007)",0.67958874,.net tool: clarify install instructions (#1126),"  When we re-set the configuration, we pass an empty value to clear the existing values. However, that only works if we quote around the empty value. Otherwise, Git does not ""see"" a value argument.   If there is no configuration for a given key, the exit codes for 'git config' change. See the documentation [1] for full details. For now, be careful about exit codes 1 and 5, when appropriate.   [1] https://git-scm.com/docs/git-config Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
1199,Merge pull request #746 from GitCredentialManager/main,0.5461925,org-rename: update references to GitCredentialManager (#1141),"For some situations, the key-value pairs we split from the response of 'git config' do not have two elements. Be careful to check the length before returning the value. If the length is not two, then this is an invalid key-value pair so skip that entry. Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
1200,linux: rewrite libsecret/glib interop,0.5817963,Allow use of older versions of libsecret such as in Ubuntu 18.04 (#244),Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
1201,gitlab: simplify terminal/interaction checks,0.59346914,Add Git configuration options for trace & debug (#1228),Add initial Ubuntu & Secret Service support,0
1202,Merge pull request #610 from jessehouwing/patch-1,0.4701054,Fix WSL configuration instructions (#479),,0
1203,diagnose: add file system diagnostic tests,0.5535609,Add new diagnose command to help debug problems in the wild (#463),"Starting the creation of a Github Actions CI workflow, specifically including Linux.",0
1204,osx: update the Mac installer to make product archives,0.68269455,Notarize the macOS installer and binaries to permit running on macOS Catalina 10.15 (#84),,0
1205,commandcontext: ensure we init IEnvironment before SessionManager,0.8575156,Ensure we init IEnvironment before SessionManager (#1167),,1
1206,ci: use macos-latest image for CI builds,0.56516045,Target *-latest runner images in CI workflow (#1178),,0
1207,basic: update basic auth to match new cred interface,0.54718614,Add native basic credential UI prompts for Windows (#92),,0
1208,Merge pull request #563 from mjcheetham/wsl-trace-template,0.5304402,Fix WSL configuration instructions (#479),,0
1209,implement credential-cache as,0.5732836,docs: add bitbucket app password requirements (#1213),,0
1210,http: add support for client certificates,0.77477014,Add support for client TLS certificates (#1152),,1
1211,Simplify ISettings,0.46259028,"- Codebase and build improvements (#29, #33)",,0
1212,environment: fix environment process locator,0.5026506,"Improve proxy environment variable handling (#497, #501, #503)",,0
1213,trace2: fix child process time recording,0.6470442,Initial TRACE2 tracing events #1045,,0
1214,install-from-source: align with dotnet-supported distros,0.64913154,Align with dotnet-supported Linux distributions (https://github.com/GitCredentialManager/git-credential-manager/pull/953),,0
1215,docs: add instructions how to enable WAM,0.7159736,Add workaround for Windows Broker (WAM) running as admin (#344),Make OAuth the default authentication mechanism for GitHub provider,1
1216,macOS release: sign payload,0.64254206,First Windows preview release and updated macOS release.,,0
1217,Merge pull request #51 from microsoft/readme-updates,0.48927742,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",,0
1218,Merge pull request #379 from mjcheetham/fix-macos-hang,0.47812498,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)","Replace the ""login using browser"" link with a button on the Windows GitHub login dialog.",0
1219,github: fix 2FA code capture,0.645599,"Fix a bug in parsing Bitbucket 2FA responses (#128, #126)",Move the OAuth/login with browser option to the top of the Windows GitHub login dialog when both user/pass and OAuth options are available.,0
1220,diagnose: add diagnose command,0.6967962,Add new diagnose command to help debug problems in the wild (#463),Make OAuth the default authentication mode.,0
1221,Merge pull request #851 from ldennington/remove-azure-storage-key,0.44529203,Access Azure storage account using service principle credentials (#851),Automatically update Homebrew Cask on release,0
1222,settings: pull generic 'get' methods up to interface,0.5185852,Add generic username/password UI (#871),"On release, automatically update the Homebrew Cask in the microsoft/git Tap.",0
1223,Drop 'Core' from public product name,0.5195759,Drop -core suffix from entry executable #551 ,Fix workflows and builds,0
1224,build: use new Microbuild package,0.55579937,Codebase and build improvements (#49),"Ensure the PR build is triggered on PRs into master or release. Also now that we're making real releases of GCM Core on GitHub and not just pre-releases, move to the simpler syntax/API calls for the Action that creates and updated the Homebrew cask on release publish.",0
1225,Merge pull request #651 from GitCredentialManager/main,0.5208335,org-rename: update references to GitCredentialManager (#1141),Cut a new release,0
1226,trace2: add error event,0.7455897,"Add TRACE2 support(#1131, #1151, #1156, #1162)",Enable OAuth device authorisation grant support for GitHub,1
1227,dpapi: add unit tests of DPAPI cred store,0.6032413,Add option to use the new DPAPI-based credential store on Windows (#464),Enable the device code authorization grant flow for GitHub.,0
1228,wpf: readd WPF UI/threading helpers,0.6010711,WPF-based GitHub auth UI (#40),Use the final OAuth2 device authorization endpoint URI.,0
1229,Merge pull request #104 from mjcheetham/bb-oauth,0.4654863,GHES OAuth support (#354),Fix Azure Repos sign-in with Microsoft Accounts,0
1230,release: publish gcm as dotnet tool,0.8225078,Distribute GCM as a dotnet tool (#886),"Use the /organizations authority for MSA accounts with Azure DevOps/Repos. This is because we're using MSA pass-through, an internal Microsoft mechanism to support both MSA and 'work' (AAD) accounts with the same auth stacks. You should be able to use /common, but this doesn't work. At the same time we're using ADAL Obj-C on macOS rather than MSAL.NET like we do on Windows, and ADAL speaks to the ""v1"" AAD endpoints, which don't know the /organizations tenant :( For macOS we need to fudge the authority back to /common for MSA accounts.",1
1231,Didn't mean to update the comment,0.36974502,@4brunu,A fix for a typo that I noticed in the FAQ 🙂,0
1232,assets: add GitHub banner image,0.58837605,- GitHub,,0
1233,docs: update documentation to reflect changes,0.75642157,Various documentation updates:,Rename the LibsecretCollection type to SecretService API to more accurately reflect the API we're using.,1
1234,Merge pull request #203 from mjcheetham/fixtypowin,0.46036586,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",,0
1235,docs: update environment docs to fix links,0.61643493,Update documentation to use reference-style links (#680),Introduce a credential store for Linux that passes through to a backing store that is selected based on user preference and session features. Currently this is a stub that just uses LibsecretCollection (which only works in a GUI environment).,0
1236,Merge pull request #185 from mjcheetham/docupdate,0.40311515,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",,0
1237,azrepos: workaround org@ user hackery,0.5460576,- @czipperz,Rewrite the libsecret and glib interop code for the Linux ICredentialStore implementation to be more thorough.,0
