Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
fix(deps): update dependency axios to v0.27.2 (#1566),0.9316517,fix(deps): update dependency axios to v0.27.2 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
improve bench against node nft (#150),0.49195558,Simplify benchmark warmup by @alexkirsz in link,,0
symlink support (#148),0.69467366,Fix symlink mode check. by @nathanhammond in link,,0
Node Module Trace webpack plugin (#140),0.53614116,docs: Update casing from Webpack to webpack (#3655) by @wbinnssmith,"Initialize Node.js/TypeScript workspace node-module-trace Webpack plugin Add new fmt checks to pipeline Popup unwind error Implement --exact flag Yarn 3.2.2 Reformat toml files Fix socket io test, 100ms timeout is too long remove unnecessary CI cache config regenerate lockfile from old lockfile, align the dependencies version Run nmt tests in system tmp dir Apply code review suggestions allow to wait for task completion and propagate errors and panics revert method addition spawn_root_task should be sync Co-authored-by: Tobias Koppers tobias.koppers@googlemail.com",0
require automerge label,0.4485196,Add fixship merge-blocking label. by @nathanhammond in link,,0
Add kodiak config (#149),0.8803346,Fix kodiak config by @jaredpalmer in link,,1
fix(turbo-ignore): build on error (#1565),0.914079,fix(turbo-ignore): build on error by @tknickman in link,"When using npx turbo-ignore, the HEAD^ used to fetch the previous commit will fail if there is only one commit.  This is a common case (especially when importing a project) and should be handled gracefully (the build should not be skipped when the diff encounters an unknown error) Currently, this fails on Vercel with the following error when running on a repository with only a single commit: module",1
fix(deps): update dependency @react-stately/radio to v3.4.1 (#1552),0.96148634,fix(deps): update dependency @react-stately/radio to v3.4.1 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
publish 1.3.4 to registry,0.8338473,publish 1.7.3 to registry by @Turbobot,,1
fix(cli): don’t exit when no tasks are found (#1564),0.91037345,fix(cli): don’t exit when no tasks are found by @tknickman in link,,1
Merge pull request #146 from vercel/feat/eager-compile,0.5473332,feat(turbo-ignore): update to support vercel CI by @tknickman in link,allow to switch to eager compiling,0
Move fixtures to correct directory. (#1561),0.9466653,Move fixtures to correct directory. by @nathanhammond in link,Move fixtures to correct directory. Fix paths in test.,1
allow to switch to eager compiling,0.41219777,"          ""dependsOn"": [""^build""]",,0
Merge pull request #145 from vercel/swc/update,0.5748587,Merge release branch staging-1.5.6 by @nathanhammond in link,update swc and add upgrade script,0
upgrade swc,0.6013206,Update swc_core to v0.56.0 (#3303) by @kdy1,,0
upgrade swc and update all deps,0.5809019,Update swc_core to v0.56.0 (#3303) by @kdy1,,0
add upgrade-swc script,0.5058768,Update postinstall script to use optionalDependencies by @jaredpalmer in link,,0
Merge pull request #144 from vercel/source-map-reference,0.5415376,Merge release branch staging-1.5.6 by @nathanhammond in link,Do not reference source map file if not existed,0
Do not reference source map file if not existed,0.62470186,change source map handling to not invalidate on file change by @sokra in link,,0
Merge pull request #138 from vercel/code-gen/esm-reexports,0.48933506,fix(docs): correct typo in eslint-config-custom/package.json by @junhoyeo in link,add support for export * and other reexports,0
Merge pull request #143 from vercel/dx/build-script,0.51259446,Merge release branch staging-1.5.6 by @nathanhammond in link,ignore parse error in the build script,0
Merge pull request #114 from vercel/css-codegen,0.49290627,Merge release branch staging-1.5.6-canary.3 by @nathanhammond in link,feat: css codegen,0
fix(deps): update dependency @react-types/radio to v3.2.1 (#1553),0.95136917,fix(deps): update dependency @react-types/radio to v3.2.1 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
ignore parse error in the build script,0.5314463,"          ""dependsOn"": [""^build""]",,0
Handle exports in .d.ts files without crashing,0.43731666,"Use ""node"" module resolution by default for all tsconfigs by @kylemh in link",,0
publish 1.3.3 to registry,0.83211935,publish 1.7.3 to registry by @Turbobot,,1
fix(create-turbo): pnpm peer deps error (#1559),0.95284176,fix(create-turbo): pnpm peer deps error by @tknickman in link,,1
add support for export * and other reexports,0.47300178,Add support for dynamic import()s on the server-side (#3193) by @alexkirsz,,0
Merge pull request #142 from vercel/bugfix/timings,0.5406678,Merge release branch staging-1.5.7-canary.0 by @nathanhammond in link,timing fixes,0
make websocket task special as it never completes,0.41938967,Throw an error when a task graph cannot run to completion. by @nathanhammond in link,aggregate timings before displaying,0
Merge pull request #139 from vercel/ci/cache-key,0.5263118,Merge release branch staging-1.5.6 by @nathanhammond in link,give every rust cache a unique key,0
remove .mjs workaround,0.4629106,Remove yarn from npm template scripts by @dglsparsons in link,,0
simplify writer,0.35968208,Replace some 2 letter variables for readability by @mehulkar in link,,0
move handle_resolve_error to turbopack-core,0.6156713,fix(turbo-ignore): build on error by @tknickman in link,,0
support media + other stuff,0.31700096,Packages,,0
expand content in parallel,0.3877494,"  By default, specifying the --parallel flag will automatically set --continue to true unless explicitly set to false.",,0
futures instead of custom join,0.21594281,Performance improvements,,0
initial css codegen,0.42077088,.css should be never included in content field by @B2o5T in link,,0
address unused warnings,0.6686373,Cleaner error messages,,0
publish 1.3.2 to registry,0.83379376,publish 1.7.3 to registry by @Turbobot,,1
publish 1.3.2-canary.4 to registry,0.89043546,publish 1.7.1-canary.3 to registry (#3402) by @tknickman,,1
give every rust cache a unique key,0.5363356,fix(turborepo): rust implementation of file hashing via git index by @gsoltis in link,,0
Merge pull request #137 from vercel/node-canvas-troubleshooting,0.4068776,Fix tasks.json for Prettier (#3305) by @alexkirsz,Relocate troubleshooting tip for node-canvas,0
Relocate troubleshooting tip for node-canvas,0.31806517,Fix install on node 16 on ubuntu by @jaredpalmer in link,,0
Merge pull request #132 from vercel/alexkirsz/require-resolve,0.4660133,Share request resolving logic between http and update servers (#3597) by @alexkirsz,Implement codegen for require.resolve,0
Makefile works for turbobot (#1550),0.9499686,Makefile works for turbobot by @nathanhammond in link,"This removes unnecessary portions of the makefile, deletes never-published packages, sorts platforms, fixes whitespace, and ensures that it can be run from top to bottom without error.",1
Merge pull request #133 from vercel/bugfix/runtime,0.53971404,Update Done payload for Vercel Runs by @mehulkar in link,"fix typo in js runtime code, show loopback addr as localhost",0
Merge pull request #134 from vercel/move/esm,0.5199764,Merge release branch staging-1.5.6 by @nathanhammond in link,move esm references into multiple files,0
Add unreachable error message,0.55392003,Improved error messages,,0
move esm references into multiple files,0.41252244,Update examples to always quote the ESLint glob. by @nathanhammond in link,,0
show loopback addr as localhost,0.38450474,[example/kitchensink] allow accessing vite on any ip/hostname  by @zsoldosp in link,,0
fix typo in js runtime code,0.50561845,fix(turborepo): typos (#3285) by @paleite,,0
Fmt,0.44608587,Use fmt.Sprintf where appropriate in logs by @gsoltis in link,,0
Implement codegen for require.resolve,0.4401626,Extract ResolvePackages by @gsoltis in link,Closes #131,0
Merge pull request #122 from vercel/dev-server/refresh,0.5672896,Merge release branch staging-1.5.6 by @nathanhammond in link,add WebSocket and send refresh,0
Merge pull request #130 from vercel/bugfix/chunk-ext,0.48820537,Update Done payload for Vercel Runs by @mehulkar in link,ensure to put the correct extension to chunks,0
Merge pull request #128 from vercel/dx/disable-rocksdb,0.44413936,Merge release branch staging-1.6.1 by @nathanhammond in link,Disable turbo-tasks-rocksdb as it hurts compile times,0
add WebSocket and send refresh,0.33997363,fix: set repoRoot on http cache so cache can be restored by @mehulkar in link,,0
also prefetch references when content is done,0.4423142,docs: Add note about Fast Refresh to the FAQ docs by @leerob in link,,0
Disable turbo-tasks-rocksdb as it hurts compile times,0.5665754,fix(release): build turbo-ignore (#3452) by @tknickman,,0
Merge pull request #127 from vercel/test/limit-threads,0.51666665,Merge release branch staging-1.5.6 by @nathanhammond in link,limit the number of threads in test cases for stability,0
ensure to put the correct extension to chunks,0.54714096,optimize chunks to be a smaller by @sokra in link,,0
Merge pull request #129 from vercel/alexkirsz/open-browser,0.5109049,Merge release branch staging-1.5.7-canary.0 by @nathanhammond in link,Open browser when the dev server is listening,0
Merge pull request #123 from vercel/padmaia/docs.rs,0.5127432,Merge release branch staging-1.5.6 by @nathanhammond in link,Add workflow for publishing docs,0
Merge pull request #126 from vercel/viz/table,0.46663594,Merge release branch staging-1.5.6 by @nathanhammond in link,add performance table,0
Open browser when the dev server is listening,0.39873204,"Support wslview on linux runtime, don't error on failure to open browser by @gsoltis in link",,0
limit the number of threads in test cases for stability,0.50523293,Make logging threadsafe (causing flaky CI tests),,0
Merge pull request #124 from vercel/publish-nft,0.5670955,Merge release branch staging-1.5.6 by @nathanhammond in link,Rename token config,0
add performance table,0.5256263,Performance improvements,,0
NPM_TOKEN_ELEVATED,0.54554635,Remove all the .npmrc stuff! You no longer need a token to download turbo.,,0
Add workflow for publishing docs,0.49182975,Document how to publish new releases by @mehulkar in link,,0
Merge pull request #119 from vercel/dev-server-watch,0.56807154,Merge release branch staging-1.5.6-canary.3 by @nathanhammond in link,next-dev: Fix watching relative directories,0
next-dev: Fix watching relative directories,0.48210526,sync dependencies with next.js by @sokra in link,Fixes #107,0
Merge pull request #117 from vercel/gitignore,0.5558017,Merge release branch staging-1.6.2 by @nathanhammond in link,Ignore all target directories,0
Merge pull request #118 from vercel/troubleshooting,0.5313003,Update Done payload for Vercel Runs by @mehulkar in link,Add a few troubleshooting tips,0
Merge pull request #116 from vercel/image-mime,0.5209657,Update images with Acme organization. (#3274) by @anthonyshew,Add a few more image extensions to ModuleType::Static,0
Add a few troubleshooting tips,0.6597302,Add troubleshooting docs. by @leerob in link,,0
Ignore all target directories,0.47128093,ignore .env file and .vercel directory (#2847) by @oddnavy in link,"The original /target would only ignore the root target directory, but because each sub-crate generates its own creates/foo/target, those would show up in our repo.",0
Add a few more image extensions to ModuleType::Static,0.38625586,fix: remove quotes around extension in makefile (#3662) by @chris-olszewski,From link,0
Merge pull request #115 from vercel/refactor/util-duration,0.49011874,Merge release branch staging-1.5.6-canary.3 by @nathanhammond in link,add util for formating durations,0
publish 1.3.2-canary.3 to registry,0.88713753,publish 1.7.1-canary.3 to registry (#3402) by @tknickman,,1
add util for formating durations,0.46818033,Add start and endTime to top level execution summary by @mehulkar in link,,0
Merge pull request #108 from vercel/demo/cra,0.5531615,Merge release branch staging-1.6.1 by @nathanhammond in link,Add features and workarounds for the demo,0
chore(docs): improvements (#1540),0.81537294,chore(docs): improvements by @tknickman in link,Docs Improvements This PR includes No Functional Changes - only the following improvements: Remove dead code Consolidates duplicated code / copy Convert all of docs/ to TS Cleanup components Cleanup dependencies,1
add mimetype to dev-server,0.35875326,"    ""dev"": {},",,0
fixup paths,0.42686963,Source map tracing fixes by @jridgewell in link,,0
add support for svg,0.4675601,fix(examples): svelte (#3919 by @tknickman in link,,0
allow to enable module and exports only when needed,0.3648865,Add support for dynamic import()s on the server-side (#3193) by @alexkirsz,,0
chore(deps): update dependency postcss to v8.4.14 (#1542),0.9250162,chore(deps): update dependency postcss to v8.4.20 (#3037) by @renovate[bot] in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
improve ESM support to avoid CommonJs transform,0.3831759,refactor: remove react/jsx-key ESLint rule by @albertothedev in link,,0
chore(deps): update pnpm/action-setup action to v2.2.2 (#1546),0.9336027,chore(deps): update pnpm/action-setup action to v2.2.4 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
pass transforms via module options to only transform app code (not node_modules),0.36713952,"Use ""node"" module resolution by default for all tsconfigs by @kylemh in link",,0
Merge branch 'main' of link,0.600033,Show branch name rather than commit by @gsoltis in link,,0
fixes for the demo,0.6089002,Bug fixes,,0
fix visualization,0.4812437,docs: Fix dag diagram by @jaredpalmer in link,,0
fixes,0.8408343,Bug Fixes,,1
Apply jsx pass,0.42937624,refactor: remove react/jsx-key ESLint rule by @albertothedev in link,,0
Dep,0.47114724,Fix --global-deps ,,0
add some temporary workarounds for react,0.5533846,update: create-turbo templates to use react v18 by @joelhooks in link,,0
Merge pull request #112 from vercel/bugfix/consistency,0.5268996,fix(shim): Fixed version flag by @NicholasLYang in link,invalidate dependent tasks before flagging current task as finished,0
Merge pull request #113 from vercel/alexkirsz/packages-macos,0.55220246,Merge release branch staging-1.5.7-canary.0 by @nathanhammond in link,Installation instructions for macOS,0
Merge pull request #101 from vercel/alezkirsz/static-assets,0.4760065,Update images with Acme organization. (#3274) by @anthonyshew,Naive static assets impl,0
Installation instructions for macOS,0.43503836,Remove MacOS from suggested setup by @alexander-young in link,,0
invalidate dependent tasks before flagging current task as finished,0.548283,Throw an error when a task graph cannot run to completion. by @nathanhammond in link,,0
Remove And and Or variants,0.31293678,Support exclusions in inputs by @gsoltis in link,,0
PR comments,0.34796953,Open PRs for font data updates instead (#3232) by @wbinnssmith in link,,0
Remove inner assets,0.4957077,Remove chunk item source maps from the asset graph (#3059) by @jridgewell in link,,0
Remove futures dep and fix await points,0.45397902,Move persistent deps tests to prysk (#3566) by @mehulkar,,0
Apply suggestions from @sokra,0.49763,Make ship happen by @sokra in link,Co-authored-by: Tobias Koppers tobias.koppers@googlemail.com,0
Remove AND and OR,0.33241448,Support exclusions in inputs by @gsoltis in link,,0
WIP: CSS embeds,0.44613525,css modules: use a terser selector format that requires less escaping (#3437) by @wbinnssmith,,0
Static assets support for ES,0.36016983,refactor ResolveResult to allow mixing special and assets in alternatives by @sokra in link,,0
Naive static assets impl,0.41097093,Avoid recomputing all_assets_map on every change by @alexkirsz in link,,0
Merge pull request #110 from vercel/bugfix/consistency,0.53641486,Merge release branch staging-1.5.7-canary.0 by @nathanhammond in link,fix consistency issue after updates,0
fix consistency issue after updates,0.4492725,Run taplo format and check consistency in CI (#2866) by @wbinnssmith in link,,0
Merge pull request #109 from vercel/padmaia/readme,0.52872616,Merge release branch staging-1.5.7-canary.0 by @nathanhammond in link,Add readme,0
Add readme,0.6017853,docs(examples/design-system): update readme by @theurgi in link,,0
publish 1.3.2-canary.2 to registry,0.8873278,publish 1.7.1-canary.3 to registry (#3402) by @tknickman,,1
Filter in package (#1538),0.77478856,Filter in package by @nathanhammond in link,Previously we didn't properly check for package prefixes being at actual file-addressing boundaries. This PR resolves the issue. Fixes #1528 Closes #1533 Co-authored-by: Will Van Rensselaer 35181014+wvanrensselaer@users.noreply.github.com Co-authored-by: Joe Boyle 8823810+helloitsjoe@users.noreply.github.com,1
feat(create-turbo): add schema.json to templates (#1537),0.9072418,Add schema.json to create-turbo templates by @jaredpalmer in link,,1
Bug: Fix logic that wipes out part of the config (#1527),0.8908541,Bug: Fix logic that wipes out part of the config by @StevenMatchett in link,If not using vercel's build tools we shouldn't wipe out these parts of the config. This fixes building in docker without having to add these undocumented environment variables fixes issue: link,1
[example/kitchensink] allow accessing vite on any ip/hostname  (#1532),0.875257,[example/kitchensink] allow accessing vite on any ip/hostname  by @zsoldosp in link,"useful e.g.: in a vagrant setup with port forwarding, when the incoming  request's ip address doesn't match the default 127.0.0.1 It is also consistent with the other services in the example, which aren't bound to a specific IP address either",1
chore(examples): clean the kitchen (sink) (#1534),0.8032193,chore(examples): clean the kitchen (sink) by @tknickman in link,Updates to kitchen-sink example (inspired by:link),1
Merge pull request #105 from vercel/debug-ci,0.56136835,Merge release branch staging-1.5.7-canary.0 by @nathanhammond in link,Fix linux x64 musl build,0
Fix linux x64 musl build,0.54673755,Fix makefile for windows-64 by @jaredpalmer in link,,0
feat(examples): add docker (#1522),0.85683596,feat(examples): add docker by @tknickman in link,Docker example including a Next.js app which makes API requests to an Express API. Can be built individually or via docker-compose (see README.md) Addresses link,1
Merge pull request #97 from vercel/clippy-fixes,0.5536165,fix clippy ci diff (#3066) by @ForsakenHarmony in link,clippy fixes,0
Implement fsevents (#1419),0.6509407,Implement fsevents by @gsoltis in link,"Still WIP, but testing w/ FSEvents now works.  Remaining:   - [x] Clean up naming and package structure. It's possible we want to break out a backend package or something   - [x] Verify behavior on remaining platforms (should be unchanged, but needs verification)   - [ ] Documentation on code structure Co-authored-by: Nathan Hammond 20542+nathanhammond@users.noreply.github.com",0
revert CARGO_WORKSPACE_DIR removal,0.60833836,fix(shim): Ignore shim in cargo workspace by @NicholasLYang in link,,0
separate clippy and fmt jobs,0.526796,move clippy to separate action and remove cache (#3311) by @ForsakenHarmony,,0
chore(deps): update dependency eslint-config-prettier to v8.5.0 (#1531),0.95451,chore(deps): update dependency eslint-config-prettier to v8.5.0 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
downgrade rust to make rust-analyzer work again,0.6458396,fix(deps): update rust crate anyhow to 1.0.65 by @renovate in link,,0
fix benches,0.26945776,fix(deps): update rust crate anyhow to 1.0.65 by @renovate in link,,0
fmt,0.44608587,Use fmt.Sprintf where appropriate in logs by @gsoltis in link,,0
clippy,0.52874935,Disable clippy::too_many_arguments globally (#3084) by @jridgewell in link,,0
Merge pull request #104 from vercel/code-gen/require,0.46123856,Merge release branch staging-1.5.7-canary.0 by @nathanhammond in link,add support for require(),0
fix paths,0.5490396,Fix path by @mehulkar in link,,0
add support for require(),0.49836934,remove require hook by @sokra in link,,0
chore(deps): update dependency autoprefixer to v10.4.7 (#1530),0.9027364,chore(deps): update dependency autoprefixer to v10.4.7 by @renovate in link,"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | autoprefixer | 10.2.6 -> 10.4.7 |  |  |  |  | Release Notes postcss/autoprefixer module Compare Source  Fixed module support in Firefox.  module Compare Source  Fixed module support.  module Compare Source  Fixed module in grid (by @​SukkaW).  module Compare Source  Fixed module to have same value between all PostCSS packages.  module Compare Source  Fixed module (by Álvaro Mondéjar).  module Compare Source  Fixed missed module prefix for module.  module Compare Source  Fixed module data (by Luke Warlow).  module Compare Source In Autoprefixer 10.4 @​lukewarlow added module support: ```css input:-webkit-autofill {   background-color: red; } input:autofill {   background-color: red; } ``` module Compare Source  Replaced module to module.  module Compare Source  Updated module. Reduced package size.  module Compare Source  Replaced module to module.  module Compare Source  Fixed module value in latest Firefox.  module Compare Source  Fixed wrong module prefix from  module (by Usman Yunusov).  module Compare Source  Fixed module support (by Usman Yunusov).  module Compare Source  Fixed adding wrong prefixes to module (by Luke Warlow).  module Compare Source In Autoprefixer 10.3 @​lukewarlow added module support. ```css ::-webkit-file-upload-button {   border: 2px solid #​6c5ce7;   padding: .2em .4em;   border-radius: .2em;   background-color: #a29bfe; } ::file-selector-button {   border: 2px solid #​6c5ce7;   padding: .2em .4em;   border-radius: .2em;   background-color: #a29bfe; } ``` Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about this update again. [ ] If you want to rebase/retry this PR, click this checkbox. This PR has been generated by Mend Renovate. View repository job log here.",1
chore(deps): update dependency tailwindcss to v3.1.6 (#1529),0.92119694,chore(deps): update dependency tailwindcss to v3.1.6 by @renovate in link,"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | tailwindcss (source) | 3.1.3 -> 3.1.6 |  |  |  |  | Release Notes tailwindlabs/tailwindcss module Compare Source Fixed  Fix usage on Node 12.x (b4e637e) Handle theme keys with slashes when using module in CSS (#​8831)  module Compare Source Added  Support configuring a default module for each font size utility (#​8763) Add support for alpha values in safe list (#​8774)  Fixed  Improve types to support fallback values in the CSS-in-JS syntax used in plugin APIs (#​8762) Support including module and module in module in standalone CLI (#​8769) Fix using special-characters as prefixes (#​8772) Don’t prefix classes used within arbitrary variants (#​8773) Add more explicit types for the default theme (#​8780)  module Compare Source Fixed  Provide default to moduletheme()` (#​8652) Detect arbitrary variants with quotes (#​8687) Don’t add spaces around raw module that are preceded by numbers (#​8688)  Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about this update again. [ ] If you want to rebase/retry this PR, click this checkbox. This PR has been generated by Mend Renovate. View repository job log here.",1
Merge pull request #103 from vercel/code-gen/exports,0.5140396,Merge release branch staging-1.5.7-canary.0 by @nathanhammond in link,improve code generation to handle esm exports,0
fix test case,0.49737227,Fix test asserting verbose log output (#3520) by @mehulkar,,0
improve code generation to handle esm exports,0.41772646,Update eslint naming in examples and add lint script to ui package by @jaredpalmer in link,,0
Examples fast follows (#1526),0.7868431,Examples fast follows by @tknickman in link,,1
feat(examples): add cra (#1504),0.76403004,feat(examples): add cra by @tknickman in link,feat(examples): add cra Review updates add missing dependency,1
Merge pull request #99 from vercel/bench-against-node-nft,0.4616943,feat(docs): update benchmark numbers (#2756) by @alexkirsz in link,Run benchmark against @vercel/nft,0
Add with-prisma example (#979),0.813107,Add with-prisma example by @NuroDev in link,"What's been changed Added new with-prisma example Originally based off basic example Added .env.example for all required environment variables Added docker-compose.yml to deploy a MySQL database locally Added prisma config to root package.json to allow use of prisma CLI from root apps/web: Added basic Next.js app with ""Hello World"" Added basic API route to access prisma client  packages/database: Added basic Prisma schema Added Prisma client that is re-exported Added tsup to build Prisma client export Added seed.ts script to pre-populate your database Included symlink .env to workspace root Feedback This is of course how I feel a basic Prisma example should be structured. Any changes, feedback or questions are gladly welcome.",1
Merge pull request #102 from vercel/bundle/code-gen,0.5439255,Merge release branch staging-1.5.6-canary.2 by @nathanhammond in link,Improvements to code generation,0
macro for visitors,0.32880422,Add Audience Analytics to turbo.build site by @mehulkar in link,"initial impl for ""export default""",0
eagerly compiled code,0.5084527,initial work for compile-time evaluation (#3495) by @sokra,,0
Fix tests,0.6523566,De-flaked tests,,0
Move publish crate into xtask,0.4671536,chore(release): add new packages to publish flow by @tknickman in link,,0
Disable bzip2 feature of rocksdb to make lto work,0.40562126,"Revert ""Caching, but to tar files."" by @gsoltis in link",,0
Enable thin lto on release build,0.45376796,we don't ship lto so we shouldn't benchmark it by @sokra in link,,0
"Introduce turbo-malloc, skip ts cases in benchmark",0.50631917,turbo is around 20% faster thanks to some concurrency/performance improvements to hashing,,0
Run benchmark against @vercel/nft,0.6214925,Benchmarks update (#3045) by @alexkirsz in link,,0
Merge pull request #77 from vercel/bundle/code-gen,0.54766285,Merge release branch staging-1.5.7-canary.0 by @nathanhammond in link,initial work towards code generation,0
chore(deps): update dependency @babel/core to v7.18.6 (#1523),0.91386044,chore(deps): update dependency @babel/core to v7.18.9 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
fix(deps): update dependency @heroicons/react to v1.0.6 (#1520),0.92926943,fix(deps): update dependency @heroicons/react to v1.0.6 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
generate code for import,0.4562435,Add support for dynamic import()s on the server-side (#3193) by @alexkirsz,improve visitor lifetimes stuff,0
fix warnings,0.6827398,Cleaner error messages,,0
code generation doing something,0.4387049,Code Housekeeping by @nathanhammond in link,,0
refactor to use ast_path instead of span,0.45083845,Proposal for incremental path refactor by @gsoltis in link,,0
sort out some dependency duplication,0.5748661,  dependencies and devDependencies in each package.json.,,0
emit the code,0.39329717,Exit codes are now properly propagated,,0
split different asset reference types into separate files,0.3591264,refactor ResolveResult to allow mixing special and assets in alternatives by @sokra in link,make CjsAssetReference chunkable,0
Update again,0.45338172,Update turbo-1-5-0.mdx by @cedric25 in link,,0
Update to make AstKind implement Eq,0.42490244,switch e2e tests to use corepack by @chris-olszewski in link,,0
Rename,0.43228054,fix(turborepo): SCM tests and renaming by @NicholasLYang in link,,0
Patch more code to use path-aware visitor,0.5760367,Proposal for incremental path refactor by @gsoltis in link,,0
path,0.4981475,Path casts by @nathanhammond in link,,0
Ast path,0.34957865,Proposal for incremental path refactor by @gsoltis in link,,0
fixup,0.5541025,Bug Fixes,,0
WIP,0.34322378,Docs,,0
path-aware visitors,0.37286478,Proposal for incremental path refactor by @gsoltis in link,,0
fixup for rebase,0.40504414,Breaking changes,,0
Oops,0.38915992,Typo fix by @mattpocock in link,,0
Test,0.48159736,Organize tests a bit by @mehulkar in link,,0
VisitWithPath,0.4859482,Combine AbsolutePath and AbsoluteSystemPath by @nathanhammond in link,,0
todo!,0.30691725,chore(owners): add chris & mehul by @tknickman in link,,0
Hmm,0.35000333,sh,,0
Adjust,0.34302613,Breaking changes,,0
Change type,0.3904,feat(cli): generators what -> type + cmd change by @tknickman in link,,0
dbg!,0.28282017,@dbredvick made their first contribution in link,,0
Okay,0.33387965,        ],,0
Remove dbg!,0.44441217,Remove unused golint. by @nathanhammond in link,,0
Replace,0.36861885,Breaking changes,,0
More,0.28169757,What's coming?,,0
VisitMut,0.25683016,oldGlobalHash can be named by @nathanhammond in link,,0
Let's test,0.39725766,"        ""test"": {",,0
Oh,0.35933378,      } ,,0
index,0.29674786,feat(docs): 1.6 docs & blog by @mattpocock in link,,0
Vec,0.37825355,use Vec instead of HashMap for smaller counts (#2416) by @sokra in link,,0
AstPathMap,0.39486977,Use the same hashing logic for sourcemap names by @alexkirsz in link,,0
TODO,0.36304975,Chore,,0
Move,0.38576058,Migration Guide,,0
More methods,0.3896292,Performance improvements,,0
visitor,0.2926928,What's coming?,,0
Add visitor module,0.41474158,Add Audience Analytics to turbo.build site by @mehulkar in link,,0
Add a module,0.43671304,Add @turbo/codemod package by @jaredpalmer in link,,0
Deref,0.3066622,Chore,,0
initial work towards code generation,0.5003646,initial work for compile-time evaluation (#3495) by @sokra,,0
Merge pull request #94 from vercel/bundle/chunk-gen,0.5209827,Merge release branch staging-1.5.6 by @nathanhammond in link,add bootstrap logic for ecmascript chunks,0
into_future is stable now,0.44009423,chore(deps): update rust crate futures to 0.3.25 (#2915) by @renovate[bot] in link,,0
back to into_future,0.30104163,Revert #1297 by @nathanhammond in link,,0
add bootstrap logic for chunks,0.5334066,optimize chunks to be a smaller by @sokra in link,,0
fix handling of Option arguments,0.6783178,Rewrote option syntax to be more flexible (thanks Cobra) by @mattpocock in link,,0
add future() method for Vcs,0.30416107,"Implement --dry-run, formerly --plan by @gsoltis in link",add resolve_from method for non-trait Vcs,0
Merge pull request #98 from vercel/alexkirsz/expected-clippy-warnings-fix1,0.6294129,Disable clippy::too_many_arguments globally (#3084) by @jridgewell in link,Clippy Warnings: fix mv command arguments,0
Fix mv command arguments,0.4050483,Remove WriteFile and move it into CopyFile by @bolshoytoster in link,,0
chore(renovate): support go mod tidy (#1515),0.9561261,chore(renovate): support go mod tidy by @tknickman in link,,1
Merge pull request #92 from vercel/rust-update,0.57201844,fix(deps): update rust crate serde_json to 1.0.86 by @renovate in link,update rust,0
Merge pull request #95 from vercel/alexkirsz/expected-clippy-warnings,0.6016562,Disable clippy::too_many_arguments globally (#3084) by @jridgewell in link,Check the number of Clippy warnings is ever decreasing,0
Merge pull request #96 from vercel/next-dev_args,0.56042016,refactor(next/dev): allow devserver args serializable by @kwonoj in link,match next dev args in next-dev bin,0
DRY counting warnings,0.36934492,ci(workflow): fix summary count error (#3628) by @kwonoj,,0
Store the expected number of warnings in cache,0.4619193,Deprecated --cacheFolder with warning,,0
match next dev args,0.5396898,refactor(next/dev): allow devserver args serializable by @kwonoj in link,,0
Typo: verifcation --> verification (#1517),0.82782364,Typo: verifcation --> verification by @samouri in link,Co-authored-by: Jake 4656974+samouri@users.noreply.github.com,1
Check the number of Clippy warnings is ever decreasing,0.6541649,Disable clippy::too_many_arguments globally (#3084) by @jridgewell in link,,0
Merge branch 'main' into rust-update,0.5079381,Merge release branch staging-1.6.2 by @nathanhammond in link,,0
Merge pull request #93 from vercel/sourcemap-forward,0.541807,Merge release branch staging-1.5.6 by @nathanhammond in link,Follow sourceMappingURL references,0
